Date,Start_time,Visitor,PTS (V),Home,PTS (H),OT,Attendance,Arena,Week_Day
2021/12/28,10:00p,Oklahoma City Thunder,111,Sacramento Kings,117,,"14,750",Golden 1 Center,Tuesday
2021/12/29,7:00p,New York Knicks,94,Detroit Pistons,85,,"18,312",Little Caesars Arena,Wednesday
2021/12/29,7:00p,Charlotte Hornets,116,Indiana Pacers,108,,"17,608",Gainbridge Fieldhouse,Wednesday
2021/12/29,7:30p,Los Angeles Clippers,91,Boston Celtics,82,,"19,156",TD Garden,Wednesday
2021/12/29,8:00p,Atlanta Hawks,117,Chicago Bulls,131,,"21,372",United Center,Wednesday
2021/12/29,8:00p,Los Angeles Lakers,99,Memphis Grizzlies,104,,"17,794",FedEx Forum,Wednesday
2021/12/29,9:00p,Oklahoma City Thunder,97,Phoenix Suns,115,,"17,071",Phoenix Suns Arena,Wednesday
2021/12/29,10:00p,Utah Jazz,120,Portland Trail Blazers,105,,"17,828",Moda Center,Wednesday
2021/12/29,10:30p,Dallas Mavericks,94,Sacramento Kings,95,,"16,071",Golden 1 Center,Wednesday
2021/12/30,7:00p,Philadelphia 76ers,110,Brooklyn Nets,102,,"17,920",Barclays Center,Thursday
2021/12/30,7:00p,Milwaukee Bucks,136,Orlando Magic,118,,"15,855",Amway Center,Thursday
2021/12/30,7:00p,Cleveland Cavaliers,93,Washington Wizards,110,,"15,637",Capital One Arena,Thursday
2021/12/31,1:00p,Phoenix Suns,108,Boston Celtics,123,,"19,156",TD Garden,Friday
2021/12/31,3:00p,Chicago Bulls,108,Indiana Pacers,106,,"17,515",Gainbridge Fieldhouse,Friday
2021/12/31,6:00p,Dallas Mavericks,112,Sacramento Kings,96,,"15,833",Golden 1 Center,Friday
2021/12/31,7:00p,Miami Heat,120,Houston Rockets,110,,"16,197",Toyota Center,Friday
2021/12/31,7:30p,Atlanta Hawks,121,Cleveland Cavaliers,118,,"17,745",Rocket Mortgage Fieldhouse,Friday
2021/12/31,7:30p,Los Angeles Clippers,108,Toronto Raptors,116,,0,Scotiabank Arena,Friday
2021/12/31,8:00p,San Antonio Spurs,105,Memphis Grizzlies,118,,"15,412",FedEx Forum,Friday
2021/12/31,8:00p,New York Knicks,80,Oklahoma City Thunder,95,,"16,451",Paycom Center,Friday
2021/12/31,9:00p,Minnesota Timberwolves,108,Utah Jazz,120,,"18,306",Vivint Smart Home Arena,Friday
2021/12/31,10:30p,Portland Trail Blazers,106,Los Angeles Lakers,139,,"18,997",Crypto.com Arena,Friday
2022/01/01,6:30p,New Orleans Pelicans,113,Milwaukee Bucks,136,,"17,341",Fiserv Forum,Saturday
2022/01/01,7:00p,San Antonio Spurs,116,Detroit Pistons,117,OT,"18,911",Little Caesars Arena,Saturday
2022/01/01,7:00p,Chicago Bulls,120,Washington Wizards,119,,"19,043",Capital One Arena,Saturday
2022/01/01,7:30p,Los Angeles Clippers,120,Brooklyn Nets,116,,"17,732",Barclays Center,Saturday
2022/01/01,8:00p,Denver Nuggets,124,Houston Rockets,111,,"18,055",Toyota Center,Saturday
2022/01/01,9:00p,Golden State Warriors,123,Utah Jazz,116,,"18,306",Vivint Smart Home Arena,Saturday
2022/01/02,3:30p,New York Knicks,105,Toronto Raptors,120,,0,Scotiabank Arena,Sunday
2022/01/02,6:00p,Orlando Magic,111,Boston Celtics,116,OT,"19,156",TD Garden,Sunday
2022/01/02,6:00p,Indiana Pacers,104,Cleveland Cavaliers,108,,"17,808",Rocket Mortgage Fieldhouse,Sunday
2022/01/02,6:00p,Miami Heat,113,Sacramento Kings,115,,"13,699",Golden 1 Center,Sunday
2022/01/02,7:00p,Phoenix Suns,133,Charlotte Hornets,99,,"19,088",Spectrum Center,Sunday
2022/01/02,7:00p,Dallas Mavericks,95,Oklahoma City Thunder,86,,"14,751",Paycom Center,Sunday
2022/01/02,9:30p,Minnesota Timberwolves,103,Los Angeles Lakers,108,,"18,343",Crypto.com Arena,Sunday
2022/01/03,7:00p,Houston Rockets,113,Philadelphia 76ers,133,,"20,026",Wells Fargo Center,Monday
2022/01/03,7:00p,Charlotte Hornets,121,Washington Wizards,124,,"8,902",Capital One Arena,Monday
2022/01/03,7:30p,Memphis Grizzlies,118,Brooklyn Nets,104,,"17,089",Barclays Center,Monday
2022/01/03,8:00p,Orlando Magic,98,Chicago Bulls,102,,"20,502",United Center,Monday
2022/01/03,8:00p,Detroit Pistons,115,Milwaukee Bucks,106,,"17,341",Fiserv Forum,Monday
2022/01/03,8:00p,Utah Jazz,115,New Orleans Pelicans,104,,"15,057",Smoothie King Center,Monday
2022/01/03,8:30p,Denver Nuggets,89,Dallas Mavericks,103,,"19,767",American Airlines Center,Monday
2022/01/03,10:00p,Miami Heat,108,Golden State Warriors,115,,"18,064",Chase Center,Monday
2022/01/03,10:00p,Atlanta Hawks,131,Portland Trail Blazers,136,,"15,091",Moda Center,Monday
2022/01/03,10:30p,Minnesota Timberwolves,122,Los Angeles Clippers,104,,"15,959",Crypto.com Arena,Monday
2022/01/04,7:00p,Memphis Grizzlies,110,Cleveland Cavaliers,106,,"18,178",Rocket Mortgage Fieldhouse,Tuesday
2022/01/04,7:00p,San Antonio Spurs,104,Toronto Raptors,129,,0,Scotiabank Arena,Tuesday
2022/01/04,7:30p,Indiana Pacers,94,New York Knicks,104,,"18,449",Madison Square Garden (IV),Tuesday
2022/01/04,8:00p,Phoenix Suns,123,New Orleans Pelicans,110,,"15,158",Smoothie King Center,Tuesday
2022/01/04,10:30p,Sacramento Kings,114,Los Angeles Lakers,122,,"17,919",Crypto.com Arena,Tuesday
2022/01/05,7:00p,Detroit Pistons,111,Charlotte Hornets,140,,"14,427",Spectrum Center,Wednesday
2022/01/05,7:00p,Philadelphia 76ers,116,Orlando Magic,106,,"13,116",Amway Center,Wednesday
2022/01/05,7:00p,Houston Rockets,114,Washington Wizards,111,,"13,014",Capital One Arena,Wednesday
2022/01/05,7:30p,San Antonio Spurs,99,Boston Celtics,97,,"19,156",TD Garden,Wednesday
2022/01/05,7:30p,Golden State Warriors,82,Dallas Mavericks,99,,"20,441",American Airlines Center,Wednesday
2022/01/05,7:30p,Brooklyn Nets,129,Indiana Pacers,121,,"14,176",Gainbridge Fieldhouse,Wednesday
2022/01/05,8:00p,Toronto Raptors,117,Milwaukee Bucks,111,,"17,341",Fiserv Forum,Wednesday
2022/01/05,8:00p,Oklahoma City Thunder,90,Minnesota Timberwolves,98,,"14,375",Target Center,Wednesday
2022/01/05,10:00p,Utah Jazz,115,Denver Nuggets,109,,"14,056",Ball Arena,Wednesday
2022/01/05,10:00p,Miami Heat,115,Portland Trail Blazers,109,,"15,773",Moda Center,Wednesday
2022/01/05,10:00p,Atlanta Hawks,108,Sacramento Kings,102,,"13,104",Golden 1 Center,Wednesday
2022/01/06,7:30p,Boston Celtics,105,New York Knicks,108,,"17,529",Madison Square Garden (IV),Thursday
2022/01/06,8:00p,Detroit Pistons,88,Memphis Grizzlies,118,,"12,983",FedEx Forum,Thursday
2022/01/06,8:00p,Golden State Warriors,96,New Orleans Pelicans,101,,"15,986",Smoothie King Center,Thursday
2022/01/06,10:00p,Los Angeles Clippers,89,Phoenix Suns,106,,"17,071",Phoenix Suns Arena,Thursday
2022/01/07,7:00p,San Antonio Spurs,100,Philadelphia 76ers,119,,"20,265",Wells Fargo Center,Friday
2022/01/07,7:30p,Milwaukee Bucks,121,Brooklyn Nets,109,,"17,732",Barclays Center,Friday
2022/01/07,7:30p,Utah Jazz,108,Toronto Raptors,122,,0,Scotiabank Arena,Friday
2022/01/07,8:00p,Washington Wizards,122,Chicago Bulls,130,,"21,700",United Center,Friday
2022/01/07,8:00p,Dallas Mavericks,130,Houston Rockets,106,,"15,238",Toyota Center,Friday
2022/01/07,8:00p,Minnesota Timberwolves,135,Oklahoma City Thunder,105,,"14,874",Paycom Center,Friday
2022/01/07,9:00p,Sacramento Kings,111,Denver Nuggets,121,,"15,966",Ball Arena,Friday
2022/01/07,10:00p,Atlanta Hawks,118,Los Angeles Lakers,134,,"18,997",Crypto.com Arena,Friday
2022/01/07,10:00p,Cleveland Cavaliers,114,Portland Trail Blazers,101,,"16,708",Moda Center,Friday
2022/01/08,3:30p,Memphis Grizzlies,123,Los Angeles Clippers,108,,"17,936",Crypto.com Arena,Saturday
2022/01/08,7:00p,Milwaukee Bucks,106,Charlotte Hornets,114,,"19,139",Spectrum Center,Saturday
2022/01/08,7:00p,Orlando Magic,92,Detroit Pistons,97,,"18,644",Little Caesars Arena,Saturday
2022/01/08,7:00p,Utah Jazz,113,Indiana Pacers,125,,"13,160",Gainbridge Fieldhouse,Saturday
2022/01/08,7:30p,New York Knicks,75,Boston Celtics,99,,"19,156",TD Garden,Saturday
2022/01/08,9:00p,Miami Heat,123,Phoenix Suns,100,,"17,071",Phoenix Suns Arena,Saturday
2022/01/09,12:00p,San Antonio Spurs,119,Brooklyn Nets,121,OT,"15,606",Barclays Center,Sunday
2022/01/09,3:30p,Atlanta Hawks,93,Los Angeles Clippers,106,,"14,836",Crypto.com Arena,Sunday
2022/01/09,6:00p,Washington Wizards,102,Orlando Magic,100,,"13,223",Amway Center,Sunday
2022/01/09,6:00p,New Orleans Pelicans,101,Toronto Raptors,105,,,Scotiabank Arena,Sunday
2022/01/09,7:00p,Minnesota Timberwolves,141,Houston Rockets,123,,"15,277",Toyota Center,Sunday
2022/01/09,7:00p,Denver Nuggets,99,Oklahoma City Thunder,95,,"14,772",Paycom Center,Sunday
2022/01/09,7:30p,Chicago Bulls,99,Dallas Mavericks,113,,"20,041",American Airlines Center,Sunday
2022/01/09,8:30p,Cleveland Cavaliers,82,Golden State Warriors,96,,"18,064",Chase Center,Sunday
2022/01/09,9:00p,Sacramento Kings,88,Portland Trail Blazers,103,,"16,408",Moda Center,Sunday
2022/01/09,9:30p,Memphis Grizzlies,127,Los Angeles Lakers,119,,"18,288",Crypto.com Arena,Sunday
2022/01/10,7:00p,Milwaukee Bucks,99,Charlotte Hornets,103,,"14,253",Spectrum Center,Monday
2022/01/10,7:00p,Utah Jazz,116,Detroit Pistons,126,,"17,834",Little Caesars Arena,Monday
2022/01/10,7:30p,Indiana Pacers,98,Boston Celtics,101,OT,"19,156",TD Garden,Monday
2022/01/10,7:30p,San Antonio Spurs,96,New York Knicks,111,,"16,569",Madison Square Garden (IV),Monday
2022/01/10,8:00p,Philadelphia 76ers,111,Houston Rockets,91,,"13,593",Toyota Center,Monday
2022/01/10,10:00p,Brooklyn Nets,108,Portland Trail Blazers,114,,"16,379",Moda Center,Monday
2022/01/10,10:00p,Cleveland Cavaliers,109,Sacramento Kings,108,,"12,110",Golden 1 Center,Monday
2022/01/11,7:00p,Oklahoma City Thunder,118,Washington Wizards,122,,"13,985",Capital One Arena,Tuesday
2022/01/11,7:30p,Phoenix Suns,99,Toronto Raptors,95,,0,Scotiabank Arena,Tuesday
2022/01/11,8:00p,Detroit Pistons,87,Chicago Bulls,133,,"19,886",United Center,Tuesday
2022/01/11,8:00p,Golden State Warriors,108,Memphis Grizzlies,116,,"17,794",FedEx Forum,Tuesday
2022/01/11,8:00p,Minnesota Timberwolves,125,New Orleans Pelicans,128,,"15,155",Smoothie King Center,Tuesday
2022/01/11,10:30p,Denver Nuggets,85,Los Angeles Clippers,87,,"15,077",Crypto.com Arena,Tuesday
2022/01/12,7:00p,Boston Celtics,119,Indiana Pacers,100,,"13,560",Gainbridge Fieldhouse,Wednesday
2022/01/12,7:00p,Charlotte Hornets,109,Philadelphia 76ers,98,,"20,317",Wells Fargo Center,Wednesday
2022/01/12,7:00p,Orlando Magic,106,Washington Wizards,112,,"13,138",Capital One Arena,Wednesday
2022/01/12,7:30p,Miami Heat,115,Atlanta Hawks,91,,"15,355",State Farm Arena,Wednesday
2022/01/12,7:30p,Dallas Mavericks,85,New York Knicks,108,,"18,215",Madison Square Garden (IV),Wednesday
2022/01/12,8:30p,Houston Rockets,128,San Antonio Spurs,124,,"11,314",AT&T Center,Wednesday
2022/01/12,9:00p,Cleveland Cavaliers,111,Utah Jazz,91,,"18,306",Vivint Smart Home Arena,Wednesday
2022/01/12,10:00p,Brooklyn Nets,138,Chicago Bulls,112,,"21,698",United Center,Wednesday
2022/01/12,10:00p,Los Angeles Lakers,116,Sacramento Kings,125,,"12,199",Golden 1 Center,Wednesday
2022/01/13,7:30p,Golden State Warriors,99,Milwaukee Bucks,118,,"17,848",Fiserv Forum,Thursday
2022/01/13,8:00p,Minnesota Timberwolves,108,Memphis Grizzlies,116,,"15,881",FedEx Forum,Thursday
2022/01/13,8:00p,Los Angeles Clippers,89,New Orleans Pelicans,113,,"15,406",Smoothie King Center,Thursday
2022/01/13,8:30p,Oklahoma City Thunder,130,Brooklyn Nets,109,,"16,964",Barclays Center,Thursday
2022/01/13,10:00p,Portland Trail Blazers,108,Denver Nuggets,140,,"14,972",Ball Arena,Thursday
2022/01/14,7:00p,Orlando Magic,116,Charlotte Hornets,109,,"16,011",Spectrum Center,Friday
2022/01/14,7:00p,Toronto Raptors,87,Detroit Pistons,103,,"18,011",Little Caesars Arena,Friday
2022/01/14,7:00p,Phoenix Suns,112,Indiana Pacers,94,,"14,019",Gainbridge Fieldhouse,Friday
2022/01/14,7:00p,Boston Celtics,99,Philadelphia 76ers,111,,"20,444",Wells Fargo Center,Friday
2022/01/14,7:30p,Golden State Warriors,138,Chicago Bulls,96,,"21,174",United Center,Friday
2022/01/14,8:00p,Atlanta Hawks,118,Miami Heat,124,,"19,600",FTX Arena,Friday
2022/01/14,8:30p,Cleveland Cavaliers,114,San Antonio Spurs,109,,"12,160",AT&T Center,Friday
2022/01/14,10:00p,Dallas Mavericks,112,Memphis Grizzlies,85,,"16,712",FedEx Forum,Friday
2022/01/14,10:00p,Houston Rockets,114,Sacramento Kings,126,,"12,857",Golden 1 Center,Friday
2022/01/15,6:30p,Toronto Raptors,103,Milwaukee Bucks,96,,"17,341",Fiserv Forum,Saturday
2022/01/15,7:00p,Portland Trail Blazers,115,Washington Wizards,110,,"15,124",Capital One Arena,Saturday
2022/01/15,7:30p,New York Knicks,117,Atlanta Hawks,108,,"16,414",State Farm Arena,Saturday
2022/01/15,7:30p,New Orleans Pelicans,105,Brooklyn Nets,120,,"17,034",Barclays Center,Saturday
2022/01/15,8:00p,Philadelphia 76ers,109,Miami Heat,98,,"19,600",FTX Arena,Saturday
2022/01/15,8:00p,Cleveland Cavaliers,107,Oklahoma City Thunder,102,,"15,284",Paycom Center,Saturday
2022/01/15,8:30p,Chicago Bulls,112,Boston Celtics,114,,"19,156",TD Garden,Saturday
2022/01/15,8:30p,Los Angeles Clippers,94,San Antonio Spurs,101,,"13,223",AT&T Center,Saturday
2022/01/15,9:00p,Los Angeles Lakers,96,Denver Nuggets,133,,"19,520",Ball Arena,Saturday
2022/01/15,9:30p,Orlando Magic,92,Dallas Mavericks,108,,"19,816",American Airlines Center,Saturday
2022/01/16,1:00p,Phoenix Suns,135,Detroit Pistons,108,,"18,178",Little Caesars Arena,Sunday
2022/01/16,6:00p,Houston Rockets,118,Sacramento Kings,112,,"13,601",Golden 1 Center,Sunday
2022/01/16,8:00p,Utah Jazz,125,Denver Nuggets,102,,"15,647",Ball Arena,Sunday
2022/01/16,8:00p,Golden State Warriors,99,Minnesota Timberwolves,119,,"17,136",Target Center,Sunday
2022/01/17,12:30p,New Orleans Pelicans,92,Boston Celtics,104,,"19,156",TD Garden,Monday
2022/01/17,1:00p,Charlotte Hornets,97,New York Knicks,87,,"19,812",Madison Square Garden (IV),Monday
2022/01/17,2:00p,Philadelphia 76ers,98,Washington Wizards,117,,"14,581",Capital One Arena,Monday
2022/01/17,3:00p,Brooklyn Nets,107,Cleveland Cavaliers,114,,"18,105",Rocket Mortgage Fieldhouse,Monday
2022/01/17,3:30p,Indiana Pacers,133,Los Angeles Clippers,139,,"15,080",Crypto.com Arena,Monday
2022/01/17,3:30p,Chicago Bulls,106,Memphis Grizzlies,119,,"17,794",FedEx Forum,Monday
2022/01/17,6:00p,Milwaukee Bucks,114,Atlanta Hawks,121,,"16,903",State Farm Arena,Monday
2022/01/17,7:00p,Portland Trail Blazers,98,Orlando Magic,88,,"13,648",Amway Center,Monday
2022/01/17,7:30p,Toronto Raptors,99,Miami Heat,104,,"19,600",FTX Arena,Monday
2022/01/17,8:30p,Oklahoma City Thunder,102,Dallas Mavericks,104,,"19,266",American Airlines Center,Monday
2022/01/17,8:30p,Phoenix Suns,121,San Antonio Spurs,107,,"10,422",AT&T Center,Monday
2022/01/17,10:30p,Utah Jazz,95,Los Angeles Lakers,101,,"17,238",Crypto.com Arena,Monday
2022/01/18,7:30p,Minnesota Timberwolves,112,New York Knicks,110,,"16,071",Madison Square Garden (IV),Tuesday
2022/01/18,10:00p,Detroit Pistons,86,Golden State Warriors,102,,"18,064",Chase Center,Tuesday
2022/01/19,7:00p,Orlando Magic,110,Philadelphia 76ers,123,,"20,081",Wells Fargo Center,Wednesday
2022/01/19,7:00p,Brooklyn Nets,119,Washington Wizards,118,,"15,380",Capital One Arena,Wednesday
2022/01/19,7:30p,Minnesota Timberwolves,122,Atlanta Hawks,134,,"15,199",State Farm Arena,Wednesday
2022/01/19,7:30p,Charlotte Hornets,111,Boston Celtics,102,,"19,156",TD Garden,Wednesday
2022/01/19,7:30p,Portland Trail Blazers,92,Miami Heat,104,,"19,600",FTX Arena,Wednesday
2022/01/19,8:00p,Cleveland Cavaliers,104,Chicago Bulls,117,,"20,824",United Center,Wednesday
2022/01/19,8:00p,Memphis Grizzlies,114,Milwaukee Bucks,126,,"17,341",Fiserv Forum,Wednesday
2022/01/19,8:30p,Toronto Raptors,98,Dallas Mavericks,102,,"19,218",American Airlines Center,Wednesday
2022/01/19,8:30p,Oklahoma City Thunder,96,San Antonio Spurs,118,,"11,848",AT&T Center,Wednesday
2022/01/19,9:00p,Houston Rockets,116,Utah Jazz,111,,"18,306",Vivint Smart Home Arena,Wednesday
2022/01/19,10:00p,Los Angeles Clippers,128,Denver Nuggets,130,OT,"14,547",Ball Arena,Wednesday
2022/01/19,10:00p,Detroit Pistons,133,Sacramento Kings,131,,"12,907",Golden 1 Center,Wednesday
2022/01/19,10:30p,Indiana Pacers,111,Los Angeles Lakers,104,,"17,818",Crypto.com Arena,Wednesday
2022/01/20,7:30p,Phoenix Suns,109,Dallas Mavericks,101,,"18,306",American Airlines Center,Thursday
2022/01/20,7:30p,New Orleans Pelicans,102,New York Knicks,91,,"16,168",Madison Square Garden (IV),Thursday
2022/01/20,10:00p,Indiana Pacers,121,Golden State Warriors,117,OT,"18,064",Chase Center,Thursday
2022/01/21,7:00p,Oklahoma City Thunder,98,Charlotte Hornets,121,,"15,835",Spectrum Center,Friday
2022/01/21,7:00p,Los Angeles Lakers,116,Orlando Magic,105,,"18,846",Amway Center,Friday
2022/01/21,7:00p,Los Angeles Clippers,102,Philadelphia 76ers,101,,"20,182",Wells Fargo Center,Friday
2022/01/21,7:30p,Miami Heat,108,Atlanta Hawks,110,,"16,385",State Farm Arena,Friday
2022/01/21,7:30p,Portland Trail Blazers,109,Boston Celtics,105,,"19,156",TD Garden,Friday
2022/01/21,8:00p,Chicago Bulls,90,Milwaukee Bucks,94,,"18,013",Fiserv Forum,Friday
2022/01/21,8:00p,Toronto Raptors,109,Washington Wizards,105,,"14,755",Capital One Arena,Friday
2022/01/21,8:30p,Brooklyn Nets,117,San Antonio Spurs,102,,"15,068",AT&T Center,Friday
2022/01/21,9:00p,Memphis Grizzlies,122,Denver Nuggets,118,,"17,009",Ball Arena,Friday
2022/01/21,9:00p,Detroit Pistons,101,Utah Jazz,111,,"18,306",Vivint Smart Home Arena,Friday
2022/01/21,10:00p,Houston Rockets,103,Golden State Warriors,105,,"18,064",Chase Center,Friday
2022/01/22,7:00p,Sacramento Kings,127,Milwaukee Bucks,133,,"17,341",Fiserv Forum,Saturday
2022/01/22,8:00p,Oklahoma City Thunder,87,Cleveland Cavaliers,94,,"19,432",Rocket Mortgage Fieldhouse,Saturday
2022/01/22,9:00p,Indiana Pacers,103,Phoenix Suns,113,,"17,071",Phoenix Suns Arena,Saturday
2022/01/23,1:00p,Los Angeles Clippers,102,New York Knicks,110,,"19,812",Madison Square Garden (IV),Sunday
2022/01/23,3:30p,Boston Celtics,116,Washington Wizards,87,,"16,371",Capital One Arena,Sunday
2022/01/23,6:00p,Los Angeles Lakers,107,Miami Heat,113,,"19,973",FTX Arena,Sunday
2022/01/23,6:00p,Chicago Bulls,95,Orlando Magic,114,,"18,846",Amway Center,Sunday
2022/01/23,6:00p,Portland Trail Blazers,114,Toronto Raptors,105,,,Scotiabank Arena,Sunday
2022/01/23,7:00p,Atlanta Hawks,113,Charlotte Hornets,91,,"15,822",Spectrum Center,Sunday
2022/01/23,7:00p,Philadelphia 76ers,115,San Antonio Spurs,109,,"16,437",AT&T Center,Sunday
2022/01/23,7:30p,Memphis Grizzlies,91,Dallas Mavericks,104,,"19,701",American Airlines Center,Sunday
2022/01/23,8:00p,Detroit Pistons,111,Denver Nuggets,117,,"14,060",Ball Arena,Sunday
2022/01/23,8:00p,Brooklyn Nets,125,Minnesota Timberwolves,136,,"16,475",Target Center,Sunday
2022/01/23,8:30p,Utah Jazz,92,Golden State Warriors,94,,"18,064",Chase Center,Sunday
2022/01/24,7:00p,New York Knicks,93,Cleveland Cavaliers,95,,"17,321",Rocket Mortgage Fieldhouse,Monday
2022/01/24,8:00p,Indiana Pacers,113,New Orleans Pelicans,117,,"15,581",Smoothie King Center,Monday
2022/01/24,8:00p,Chicago Bulls,111,Oklahoma City Thunder,110,,"14,378",Paycom Center,Monday
2022/01/24,9:00p,Utah Jazz,109,Phoenix Suns,115,,"17,071",Phoenix Suns Arena,Monday
2022/01/25,7:00p,Denver Nuggets,110,Detroit Pistons,105,,"16,023",Little Caesars Arena,Tuesday
2022/01/25,7:00p,New Orleans Pelicans,107,Philadelphia 76ers,117,,"20,121",Wells Fargo Center,Tuesday
2022/01/25,7:00p,Charlotte Hornets,113,Toronto Raptors,125,,0,Scotiabank Arena,Tuesday
2022/01/25,7:00p,Los Angeles Clippers,116,Washington Wizards,115,,"13,544",Capital One Arena,Tuesday
2022/01/25,7:30p,Sacramento Kings,75,Boston Celtics,128,,"19,156",TD Garden,Tuesday
2022/01/25,7:30p,Los Angeles Lakers,106,Brooklyn Nets,96,,"18,126",Barclays Center,Tuesday
2022/01/25,8:00p,San Antonio Spurs,134,Houston Rockets,104,,"15,007",Toyota Center,Tuesday
2022/01/25,10:00p,Dallas Mavericks,92,Golden State Warriors,130,,"18,064",Chase Center,Tuesday
2022/01/25,10:00p,Minnesota Timberwolves,109,Portland Trail Blazers,107,,"16,422",Moda Center,Tuesday
2022/01/26,7:00p,Milwaukee Bucks,99,Cleveland Cavaliers,115,,"18,904",Rocket Mortgage Fieldhouse,Wednesday
2022/01/26,7:00p,Charlotte Hornets,158,Indiana Pacers,126,,"14,116",Gainbridge Fieldhouse,Wednesday
2022/01/26,7:00p,Los Angeles Clippers,111,Orlando Magic,102,,"12,448",Amway Center,Wednesday
2022/01/26,7:30p,Sacramento Kings,104,Atlanta Hawks,121,,"15,080",State Farm Arena,Wednesday
2022/01/26,7:30p,New York Knicks,96,Miami Heat,110,,"19,600",FTX Arena,Wednesday
2022/01/26,8:00p,Denver Nuggets,124,Brooklyn Nets,118,,"18,011",Barclays Center,Wednesday
2022/01/26,8:00p,Toronto Raptors,105,Chicago Bulls,111,,"20,269",United Center,Wednesday
2022/01/26,8:30p,Memphis Grizzlies,118,San Antonio Spurs,110,,"14,662",AT&T Center,Wednesday
2022/01/26,10:00p,Dallas Mavericks,132,Portland Trail Blazers,112,,"16,334",Moda Center,Wednesday
2022/01/26,10:00p,Phoenix Suns,105,Utah Jazz,97,,"18,306",Vivint Smart Home Arena,Wednesday
2022/01/27,7:30p,Los Angeles Lakers,87,Philadelphia 76ers,105,,"20,953",Wells Fargo Center,Thursday
2022/01/27,10:00p,Minnesota Timberwolves,115,Golden State Warriors,124,,"18,064",Chase Center,Thursday
2022/01/28,7:00p,Detroit Pistons,103,Orlando Magic,119,,"13,156",Amway Center,Friday
2022/01/28,7:30p,Boston Celtics,92,Atlanta Hawks,108,,"16,932",State Farm Arena,Friday
2022/01/28,7:30p,Los Angeles Lakers,114,Charlotte Hornets,117,,"19,469",Spectrum Center,Friday
2022/01/28,8:00p,Portland Trail Blazers,125,Houston Rockets,110,,"16,100",Toyota Center,Friday
2022/01/28,8:00p,Utah Jazz,109,Memphis Grizzlies,119,,"16,916",FedEx Forum,Friday
2022/01/28,8:00p,Los Angeles Clippers,114,Miami Heat,121,,"19,600",FTX Arena,Friday
2022/01/28,8:00p,Denver Nuggets,116,New Orleans Pelicans,105,,"15,254",Smoothie King Center,Friday
2022/01/28,8:00p,Indiana Pacers,113,Oklahoma City Thunder,110,OT,"15,106",Paycom Center,Friday
2022/01/28,8:30p,Chicago Bulls,122,San Antonio Spurs,131,,"18,354",AT&T Center,Friday
2022/01/28,9:00p,Minnesota Timberwolves,124,Phoenix Suns,134,,"17,071",Phoenix Suns Arena,Friday
2022/01/28,10:00p,New York Knicks,108,Milwaukee Bucks,123,,"17,341",Fiserv Forum,Friday
2022/01/29,7:00p,Indiana Pacers,105,Dallas Mavericks,132,,"19,831",American Airlines Center,Saturday
2022/01/29,7:00p,Boston Celtics,107,New Orleans Pelicans,97,,"16,168",Smoothie King Center,Saturday
2022/01/29,7:30p,Sacramento Kings,101,Philadelphia 76ers,103,,"20,380",Wells Fargo Center,Saturday
2022/01/29,8:00p,Washington Wizards,95,Memphis Grizzlies,115,,"17,135",FedEx Forum,Saturday
2022/01/29,8:00p,Toronto Raptors,124,Miami Heat,120,3OT,"19,600",FTX Arena,Saturday
2022/01/29,8:30p,Brooklyn Nets,106,Golden State Warriors,110,,"18,064",Chase Center,Saturday
2022/01/30,1:00p,Los Angeles Lakers,121,Atlanta Hawks,129,,"17,391",State Farm Arena,Sunday
2022/01/30,1:00p,Los Angeles Clippers,115,Charlotte Hornets,90,,"18,674",Spectrum Center,Sunday
2022/01/30,3:30p,Portland Trail Blazers,116,Chicago Bulls,130,,"19,521",United Center,Sunday
2022/01/30,6:00p,Cleveland Cavaliers,105,Detroit Pistons,115,,"16,811",Little Caesars Arena,Sunday
2022/01/30,7:00p,Denver Nuggets,136,Milwaukee Bucks,100,,"17,341",Fiserv Forum,Sunday
2022/01/30,7:00p,Dallas Mavericks,108,Orlando Magic,110,,"13,376",Amway Center,Sunday
2022/01/30,8:00p,Utah Jazz,106,Minnesota Timberwolves,126,,"10,407",Target Center,Sunday
2022/01/30,8:00p,San Antonio Spurs,110,Phoenix Suns,115,,"17,071",Phoenix Suns Arena,Sunday
2022/01/31,7:00p,New Orleans Pelicans,90,Cleveland Cavaliers,93,,"17,637",Rocket Mortgage Fieldhouse,Monday
2022/01/31,7:00p,Los Angeles Clippers,116,Indiana Pacers,122,,"14,629",Gainbridge Fieldhouse,Monday
2022/01/31,7:00p,Memphis Grizzlies,119,Philadelphia 76ers,122,OT,"20,424",Wells Fargo Center,Monday
2022/01/31,7:30p,Toronto Raptors,106,Atlanta Hawks,100,,"14,168",State Farm Arena,Monday
2022/01/31,7:30p,Miami Heat,92,Boston Celtics,122,,"19,156",TD Garden,Monday
2022/01/31,7:30p,Sacramento Kings,96,New York Knicks,116,,"15,925",Madison Square Garden (IV),Monday
2022/01/31,8:00p,Golden State Warriors,122,Houston Rockets,108,,"16,146",Toyota Center,Monday
2022/01/31,8:00p,Portland Trail Blazers,81,Oklahoma City Thunder,98,,"13,812",Paycom Center,Monday
2022/02/01,7:00p,New Orleans Pelicans,111,Detroit Pistons,101,,"15,499",Little Caesars Arena,Tuesday
