Date,Start_time,Visitor,PTS (V),Home,PTS (H),OT,Attendance,Arena,Week_Day
2021/03/04,7:30p,Detroit Pistons,104,New York Knicks,114,,"1,981",Madison Square Garden (IV),Thursday
2021/03/04,8:00p,Denver Nuggets,113,Indiana Pacers,103,,0,Bankers Life Fieldhouse,Thursday
2021/03/04,8:00p,Milwaukee Bucks,112,Memphis Grizzlies,111,,"1,961",FedEx Forum,Thursday
2021/03/04,8:30p,Miami Heat,103,New Orleans Pelicans,93,,"2,700",Smoothie King Center,Thursday
2021/03/04,9:00p,Oklahoma City Thunder,107,San Antonio Spurs,102,,"1,000",AT&T Center,Thursday
2021/03/04,10:00p,Golden State Warriors,98,Phoenix Suns,120,,"3,233",Phoenix Suns Arena,Thursday
2021/03/04,10:00p,Sacramento Kings,119,Portland Trail Blazers,123,,0,Moda Center,Thursday
2021/03/10,8:00p,Washington Wizards,112,Memphis Grizzlies,127,,"1,912",FedEx Forum,Wednesday
2021/03/10,8:30p,San Antonio Spurs,104,Dallas Mavericks,115,,"3,813",American Airlines Center,Wednesday
2021/03/11,7:00p,Detroit Pistons,102,Charlotte Hornets,105,,0,Spectrum Center,Thursday
2021/03/11,7:30p,Boston Celtics,109,Brooklyn Nets,121,,"1,374",Barclays Center,Thursday
2021/03/11,7:30p,Atlanta Hawks,121,Toronto Raptors,120,,0,Amalie Arena,Thursday
2021/03/11,8:00p,Philadelphia 76ers,127,Chicago Bulls,105,,0,United Center,Thursday
2021/03/11,8:00p,Orlando Magic,103,Miami Heat,111,,0,AmericanAirlines Arena,Thursday
2021/03/11,8:00p,New York Knicks,101,Milwaukee Bucks,134,,"1,800",Fiserv Forum,Thursday
2021/03/11,8:00p,Minnesota Timberwolves,135,New Orleans Pelicans,105,,"3,700",Smoothie King Center,Thursday
2021/03/11,9:00p,Dallas Mavericks,108,Oklahoma City Thunder,116,,0,Chesapeake Energy Arena,Thursday
2021/03/11,10:00p,Golden State Warriors,104,Los Angeles Clippers,130,,0,STAPLES Center,Thursday
2021/03/11,10:00p,Phoenix Suns,127,Portland Trail Blazers,121,,0,Moda Center,Thursday
2021/03/11,10:00p,Houston Rockets,105,Sacramento Kings,125,,0,Golden 1 Center,Thursday
2021/03/12,8:00p,Denver Nuggets,103,Memphis Grizzlies,102,,"2,160",FedEx Forum,Friday
2021/03/12,8:00p,Cleveland Cavaliers,82,New Orleans Pelicans,116,,"3,700",Smoothie King Center,Friday
2021/03/12,8:00p,Philadelphia 76ers,127,Washington Wizards,101,,0,Capital One Arena,Friday
2021/03/12,9:00p,Miami Heat,101,Chicago Bulls,90,,0,United Center,Friday
2021/03/12,9:00p,Orlando Magic,77,San Antonio Spurs,104,,"3,241",AT&T Center,Friday
2021/03/12,10:00p,Houston Rockets,99,Utah Jazz,114,,"5,546",Vivint Smart Home Arena,Friday
2021/03/12,10:30p,Indiana Pacers,100,Los Angeles Lakers,105,,0,STAPLES Center,Friday
2021/03/13,2:00p,New York Knicks,119,Oklahoma City Thunder,97,,0,Chesapeake Energy Arena,Saturday
2021/03/13,7:00p,Detroit Pistons,95,Brooklyn Nets,100,,"1,364",Barclays Center,Saturday
2021/03/13,7:00p,Toronto Raptors,104,Charlotte Hornets,114,,"2,861",Spectrum Center,Saturday
2021/03/13,7:00p,Milwaukee Bucks,125,Washington Wizards,119,,0,Capital One Arena,Saturday
2021/03/13,7:30p,Sacramento Kings,106,Atlanta Hawks,121,,"2,347",State Farm Arena,Saturday
2021/03/13,8:00p,Portland Trail Blazers,125,Minnesota Timberwolves,121,,0,Target Center,Saturday
2021/03/13,10:00p,Dallas Mavericks,116,Denver Nuggets,103,,0,Ball Arena,Saturday
2021/03/13,10:00p,Indiana Pacers,122,Phoenix Suns,111,,"3,166",Phoenix Suns Arena,Saturday
2021/03/14,2:00p,Memphis Grizzlies,122,Oklahoma City Thunder,128,,0,Chesapeake Energy Arena,Sunday
2021/03/14,4:00p,Utah Jazz,119,Golden State Warriors,131,,0,Chase Center,Sunday
2021/03/14,6:30p,San Antonio Spurs,99,Philadelphia 76ers,134,,"3,071",Wells Fargo Center,Sunday
2021/03/14,7:00p,Miami Heat,102,Orlando Magic,97,,"3,264",Amway Center,Sunday
2021/03/14,7:30p,Cleveland Cavaliers,82,Atlanta Hawks,100,,"2,322",State Farm Arena,Sunday
2021/03/14,8:00p,Boston Celtics,134,Houston Rockets,107,,"3,264",Toyota Center,Sunday
2021/03/14,8:00p,Portland Trail Blazers,112,Minnesota Timberwolves,114,,0,Target Center,Sunday
2021/03/14,9:00p,Toronto Raptors,95,Chicago Bulls,118,,0,United Center,Sunday
2021/03/14,9:00p,Los Angeles Clippers,115,New Orleans Pelicans,135,,"3,700",Smoothie King Center,Sunday
2021/03/15,7:00p,Sacramento Kings,116,Charlotte Hornets,122,,"2,861",Spectrum Center,Monday
2021/03/15,7:00p,Milwaukee Bucks,133,Washington Wizards,122,,0,Capital One Arena,Monday
2021/03/15,8:00p,New York Knicks,112,Brooklyn Nets,117,,"1,637",Barclays Center,Monday
2021/03/15,8:00p,San Antonio Spurs,109,Detroit Pistons,99,,0,Little Caesars Arena,Monday
2021/03/15,9:00p,Los Angeles Clippers,109,Dallas Mavericks,99,,"3,945",American Airlines Center,Monday
2021/03/15,10:00p,Indiana Pacers,106,Denver Nuggets,121,,0,Ball Arena,Monday
2021/03/15,10:00p,Memphis Grizzlies,99,Phoenix Suns,122,,"3,188",Phoenix Suns Arena,Monday
2021/03/15,10:30p,Los Angeles Lakers,128,Golden State Warriors,97,,0,Chase Center,Monday
2021/03/16,7:30p,Utah Jazz,117,Boston Celtics,109,,0,TD Garden,Tuesday
2021/03/16,8:00p,Oklahoma City Thunder,102,Chicago Bulls,123,,0,United Center,Tuesday
2021/03/16,8:00p,Atlanta Hawks,119,Houston Rockets,107,,"3,069",Toyota Center,Tuesday
2021/03/16,8:00p,Cleveland Cavaliers,98,Miami Heat,113,,0,AmericanAirlines Arena,Tuesday
2021/03/16,8:00p,New York Knicks,96,Philadelphia 76ers,99,,"3,071",Wells Fargo Center,Tuesday
2021/03/16,10:00p,New Orleans Pelicans,124,Portland Trail Blazers,125,,0,Moda Center,Tuesday
2021/03/16,10:30p,Minnesota Timberwolves,121,Los Angeles Lakers,137,,0,STAPLES Center,Tuesday
2021/03/17,7:00p,Toronto Raptors,112,Detroit Pistons,116,,750,Little Caesars Arena,Wednesday
2021/03/17,7:00p,Brooklyn Nets,124,Indiana Pacers,115,,0,Bankers Life Fieldhouse,Wednesday
2021/03/17,7:00p,Milwaukee Bucks,109,Philadelphia 76ers,105,OT,"3,071",Wells Fargo Center,Wednesday
2021/03/17,7:00p,Sacramento Kings,121,Washington Wizards,119,,0,Capital One Arena,Wednesday
2021/03/17,8:00p,San Antonio Spurs,106,Chicago Bulls,99,,0,United Center,Wednesday
2021/03/17,8:00p,Boston Celtics,110,Cleveland Cavaliers,117,,"4,100",Rocket Mortgage Fieldhouse,Wednesday
2021/03/17,8:00p,Golden State Warriors,108,Houston Rockets,94,,"3,259",Toyota Center,Wednesday
2021/03/17,9:00p,Charlotte Hornets,104,Denver Nuggets,129,,0,Ball Arena,Wednesday
2021/03/17,9:00p,Miami Heat,85,Memphis Grizzlies,89,,"2,217",FedEx Forum,Wednesday
2021/03/17,9:30p,Los Angeles Clippers,89,Dallas Mavericks,105,,"3,975",American Airlines Center,Wednesday
2021/03/18,7:00p,Utah Jazz,122,Washington Wizards,131,,0,Capital One Arena,Thursday
2021/03/18,7:30p,Oklahoma City Thunder,93,Atlanta Hawks,116,,"2,621",State Farm Arena,Thursday
2021/03/18,7:30p,Orlando Magic,93,New York Knicks,94,,"1,531",Madison Square Garden (IV),Thursday
2021/03/18,10:00p,Minnesota Timberwolves,123,Phoenix Suns,119,,"3,172",Phoenix Suns Arena,Thursday
2021/03/18,10:00p,New Orleans Pelicans,93,Portland Trail Blazers,101,,0,Moda Center,Thursday
2021/03/18,10:30p,Charlotte Hornets,105,Los Angeles Lakers,116,,0,STAPLES Center,Thursday
2021/03/19,7:30p,Sacramento Kings,107,Boston Celtics,96,,0,TD Garden,Friday
2021/03/19,7:30p,San Antonio Spurs,116,Cleveland Cavaliers,110,,0,Rocket Mortgage Fieldhouse,Friday
2021/03/19,8:00p,Detroit Pistons,113,Houston Rockets,100,,"3,061",Toyota Center,Friday
2021/03/19,8:00p,Golden State Warriors,116,Memphis Grizzlies,103,,"2,716",FedEx Forum,Friday
2021/03/19,8:00p,Indiana Pacers,137,Miami Heat,110,,0,AmericanAirlines Arena,Friday
2021/03/19,8:00p,Brooklyn Nets,113,Orlando Magic,121,,"3,665",Amway Center,Friday
2021/03/19,8:00p,Utah Jazz,115,Toronto Raptors,112,,0,Amalie Arena,Friday
2021/03/19,9:00p,Chicago Bulls,127,Denver Nuggets,131,OT,0,Ball Arena,Friday
2021/03/19,10:00p,Minnesota Timberwolves,101,Phoenix Suns,113,,"3,124",Phoenix Suns Arena,Friday
2021/03/19,10:00p,Dallas Mavericks,119,Portland Trail Blazers,125,,0,Moda Center,Friday
2021/03/20,3:30p,Atlanta Hawks,99,Los Angeles Lakers,94,,0,STAPLES Center,Saturday
2021/03/20,8:00p,Golden State Warriors,103,Memphis Grizzlies,111,,0,FedEx Forum,Saturday
2021/03/20,8:00p,Sacramento Kings,105,Philadelphia 76ers,129,,"3,071",Wells Fargo Center,Saturday
2021/03/20,9:00p,San Antonio Spurs,113,Milwaukee Bucks,120,,"3,280",Fiserv Forum,Saturday
2021/03/20,10:00p,Charlotte Hornets,98,Los Angeles Clippers,125,,0,STAPLES Center,Saturday
2021/03/21,1:00p,Indiana Pacers,109,Miami Heat,106,OT,0,AmericanAirlines Arena,Sunday
2021/03/21,2:00p,Oklahoma City Thunder,114,Houston Rockets,112,,"3,297",Toyota Center,Sunday
2021/03/21,3:00p,New Orleans Pelicans,113,Denver Nuggets,108,,0,Ball Arena,Sunday
2021/03/21,3:30p,Orlando Magic,96,Boston Celtics,112,,0,TD Garden,Sunday
2021/03/21,7:00p,Washington Wizards,106,Brooklyn Nets,113,,"1,773",Barclays Center,Sunday
2021/03/21,7:00p,Toronto Raptors,105,Cleveland Cavaliers,116,,0,Rocket Mortgage Fieldhouse,Sunday
2021/03/21,7:00p,Chicago Bulls,100,Detroit Pistons,86,,750,Little Caesars Arena,Sunday
2021/03/21,8:00p,Philadelphia 76ers,101,New York Knicks,100,OT,"1,981",Madison Square Garden (IV),Sunday
2021/03/21,10:00p,Los Angeles Lakers,94,Phoenix Suns,111,,"3,190",Phoenix Suns Arena,Sunday
2021/03/21,10:00p,Dallas Mavericks,132,Portland Trail Blazers,92,,0,Moda Center,Sunday
2021/03/22,7:30p,Sacramento Kings,119,Cleveland Cavaliers,105,,"4,100",Rocket Mortgage Fieldhouse,Monday
2021/03/22,8:00p,Oklahoma City Thunder,112,Minnesota Timberwolves,103,,0,Target Center,Monday
2021/03/22,8:30p,Charlotte Hornets,100,San Antonio Spurs,97,,"3,222",AT&T Center,Monday
2021/03/22,9:00p,Utah Jazz,120,Chicago Bulls,95,,0,United Center,Monday
2021/03/22,9:00p,Toronto Raptors,99,Houston Rockets,117,,"2,965",Toyota Center,Monday
2021/03/22,9:00p,Boston Celtics,126,Memphis Grizzlies,132,OT,"2,319",FedEx Forum,Monday
2021/03/22,9:00p,Indiana Pacers,113,Milwaukee Bucks,140,,"3,280",Fiserv Forum,Monday
2021/03/22,10:00p,Atlanta Hawks,110,Los Angeles Clippers,119,,0,STAPLES Center,Monday
2021/03/23,7:00p,Denver Nuggets,110,Orlando Magic,99,,"3,485",Amway Center,Tuesday
2021/03/23,7:30p,Los Angeles Lakers,111,New Orleans Pelicans,128,,"3,700",Smoothie King Center,Tuesday
2021/03/23,7:30p,Washington Wizards,113,New York Knicks,131,,"1,589",Madison Square Garden (IV),Tuesday
2021/03/23,8:00p,Phoenix Suns,110,Miami Heat,100,,0,AmericanAirlines Arena,Tuesday
2021/03/23,10:00p,Philadelphia 76ers,108,Golden State Warriors,98,,0,Chase Center,Tuesday
2021/03/23,10:00p,Brooklyn Nets,116,Portland Trail Blazers,112,,,Moda Center,Tuesday
2021/03/24,7:00p,Detroit Pistons,111,Indiana Pacers,116,,0,Bankers Life Fieldhouse,Wednesday
2021/03/24,7:30p,Boston Celtics,119,Milwaukee Bucks,121,,"3,280",Fiserv Forum,Wednesday
2021/03/24,7:30p,Denver Nuggets,111,Toronto Raptors,135,,"1,578",Amalie Arena,Wednesday
2021/03/24,8:00p,Cleveland Cavaliers,103,Chicago Bulls,94,,0,United Center,Wednesday
2021/03/24,8:00p,Charlotte Hornets,122,Houston Rockets,97,,"3,163",Toyota Center,Wednesday
2021/03/24,8:00p,Dallas Mavericks,128,Minnesota Timberwolves,108,,0,Target Center,Wednesday
2021/03/24,8:00p,Memphis Grizzlies,116,Oklahoma City Thunder,107,,0,Chesapeake Energy Arena,Wednesday
2021/03/24,8:00p,Phoenix Suns,111,Orlando Magic,112,,"3,891",Amway Center,Wednesday
2021/03/24,8:30p,Los Angeles Clippers,134,San Antonio Spurs,101,,"3,224",AT&T Center,Wednesday
2021/03/24,10:00p,Atlanta Hawks,108,Sacramento Kings,110,,0,Golden 1 Center,Wednesday
2021/03/24,10:00p,Brooklyn Nets,88,Utah Jazz,118,,"5,546",Vivint Smart Home Arena,Wednesday
2021/03/25,7:30p,Portland Trail Blazers,125,Miami Heat,122,,0,AmericanAirlines Arena,Thursday
2021/03/25,7:30p,Washington Wizards,102,New York Knicks,106,,"1,817",Madison Square Garden (IV),Thursday
2021/03/25,8:30p,Los Angeles Clippers,98,San Antonio Spurs,85,,"3,225",AT&T Center,Thursday
2021/03/25,10:00p,Philadelphia 76ers,109,Los Angeles Lakers,101,,0,STAPLES Center,Thursday
2021/03/25,10:00p,Golden State Warriors,119,Sacramento Kings,141,,0,Golden 1 Center,Thursday
2021/03/26,7:00p,Brooklyn Nets,113,Detroit Pistons,111,,750,Little Caesars Arena,Friday
2021/03/26,7:30p,Boston Celtics,122,Milwaukee Bucks,114,,"3,280",Fiserv Forum,Friday
2021/03/26,7:30p,Phoenix Suns,104,Toronto Raptors,100,,0,Amalie Arena,Friday
2021/03/26,8:00p,Miami Heat,105,Charlotte Hornets,110,,"4,215",Spectrum Center,Friday
2021/03/26,8:00p,Houston Rockets,101,Minnesota Timberwolves,107,,0,Target Center,Friday
2021/03/26,8:00p,Denver Nuggets,113,New Orleans Pelicans,108,,"3,700",Smoothie King Center,Friday
2021/03/26,8:00p,Portland Trail Blazers,112,Orlando Magic,105,,"3,827",Amway Center,Friday
2021/03/26,8:30p,Indiana Pacers,109,Dallas Mavericks,94,,"4,132",American Airlines Center,Friday
2021/03/26,9:00p,Memphis Grizzlies,114,Utah Jazz,117,,"5,546",Vivint Smart Home Arena,Friday
2021/03/26,10:00p,Atlanta Hawks,124,Golden State Warriors,108,,0,Chase Center,Friday
2021/03/26,10:30p,Cleveland Cavaliers,86,Los Angeles Lakers,100,,0,STAPLES Center,Friday
2021/03/27,8:00p,New York Knicks,102,Milwaukee Bucks,96,,"3,280",Fiserv Forum,Saturday
2021/03/27,8:00p,Houston Rockets,129,Minnesota Timberwolves,107,,0,Target Center,Saturday
2021/03/27,8:00p,Detroit Pistons,92,Washington Wizards,106,,0,Capital One Arena,Saturday
2021/03/27,8:30p,Chicago Bulls,104,San Antonio Spurs,120,,"3,334",AT&T Center,Saturday
2021/03/27,9:00p,Dallas Mavericks,103,New Orleans Pelicans,112,,"3,700",Smoothie King Center,Saturday
2021/03/27,9:00p,Boston Celtics,111,Oklahoma City Thunder,94,,0,Chesapeake Energy Arena,Saturday
2021/03/27,9:00p,Memphis Grizzlies,110,Utah Jazz,126,,"5,546",Vivint Smart Home Arena,Saturday
2021/03/27,10:00p,Philadelphia 76ers,112,Los Angeles Clippers,122,,0,STAPLES Center,Saturday
2021/03/27,10:00p,Cleveland Cavaliers,98,Sacramento Kings,100,,0,Golden 1 Center,Saturday
2021/03/28,1:00p,Phoenix Suns,101,Charlotte Hornets,97,OT,"3,850",Spectrum Center,Sunday
2021/03/28,7:00p,Portland Trail Blazers,122,Toronto Raptors,117,,"2,021",Amalie Arena,Sunday
2021/03/28,9:00p,Atlanta Hawks,102,Denver Nuggets,126,,0,Ball Arena,Sunday
2021/03/28,10:00p,Orlando Magic,93,Los Angeles Lakers,96,,0,STAPLES Center,Sunday
2021/03/29,7:00p,Indiana Pacers,124,Washington Wizards,132,,0,Capital One Arena,Monday
2021/03/29,7:30p,New Orleans Pelicans,115,Boston Celtics,109,,"2,298",TD Garden,Monday
2021/03/29,7:30p,Minnesota Timberwolves,107,Brooklyn Nets,112,,"1,732",Barclays Center,Monday
2021/03/29,7:30p,Miami Heat,98,New York Knicks,88,,"1,981",Madison Square Garden (IV),Monday
2021/03/29,8:00p,Toronto Raptors,104,Detroit Pistons,118,,750,Little Caesars Arena,Monday
2021/03/29,8:00p,Memphis Grizzlies,120,Houston Rockets,110,,"3,319",Toyota Center,Monday
2021/03/29,8:00p,Dallas Mavericks,127,Oklahoma City Thunder,106,,0,Chesapeake Energy Arena,Monday
2021/03/29,8:30p,Sacramento Kings,132,San Antonio Spurs,115,,"2,876",AT&T Center,Monday
2021/03/29,9:00p,Cleveland Cavaliers,75,Utah Jazz,114,,"5,546",Vivint Smart Home Arena,Monday
2021/03/29,10:00p,Chicago Bulls,102,Golden State Warriors,116,,0,Chase Center,Monday
2021/03/29,10:00p,Milwaukee Bucks,105,Los Angeles Clippers,129,,0,STAPLES Center,Monday
2021/03/30,7:00p,Charlotte Hornets,114,Washington Wizards,104,,0,Capital One Arena,Tuesday
2021/03/30,9:00p,Philadelphia 76ers,95,Denver Nuggets,104,,"3,574",Ball Arena,Tuesday
2021/03/30,10:00p,Orlando Magic,103,Los Angeles Clippers,96,,0,STAPLES Center,Tuesday
2021/03/30,10:00p,Atlanta Hawks,110,Phoenix Suns,117,,"3,173",Phoenix Suns Arena,Tuesday
2021/03/31,7:00p,Portland Trail Blazers,124,Detroit Pistons,101,,750,Little Caesars Arena,Wednesday
2021/03/31,7:00p,Miami Heat,92,Indiana Pacers,87,,0,Bankers Life Fieldhouse,Wednesday
2021/03/31,7:30p,Dallas Mavericks,113,Boston Celtics,108,,"2,298",TD Garden,Wednesday
2021/03/31,7:30p,Houston Rockets,108,Brooklyn Nets,120,,"1,773",Barclays Center,Wednesday
2021/03/31,8:00p,Utah Jazz,111,Memphis Grizzlies,107,,"2,314",FedEx Forum,Wednesday
2021/03/31,8:00p,New York Knicks,101,Minnesota Timberwolves,102,,0,Target Center,Wednesday
2021/03/31,8:00p,Toronto Raptors,103,Oklahoma City Thunder,113,,0,Chesapeake Energy Arena,Wednesday
2021/03/31,8:30p,Sacramento Kings,106,San Antonio Spurs,120,,"2,802",AT&T Center,Wednesday
2021/03/31,10:00p,Milwaukee Bucks,112,Los Angeles Lakers,97,,0,STAPLES Center,Wednesday
2021/03/31,10:00p,Chicago Bulls,116,Phoenix Suns,121,,"3,459",Phoenix Suns Arena,Wednesday
2021/04/01,7:00p,Philadelphia 76ers,114,Cleveland Cavaliers,94,,"4,100",Rocket Mortgage Fieldhouse,Thursday
2021/04/01,7:00p,Washington Wizards,91,Detroit Pistons,120,,750,Little Caesars Arena,Thursday
2021/04/01,7:30p,Charlotte Hornets,89,Brooklyn Nets,111,,"1,773",Barclays Center,Thursday
2021/04/01,8:00p,Golden State Warriors,109,Miami Heat,116,,0,AmericanAirlines Arena,Thursday
2021/04/01,8:00p,Orlando Magic,115,New Orleans Pelicans,110,OT,"3,700",Smoothie King Center,Thursday
2021/04/01,8:30p,Atlanta Hawks,134,San Antonio Spurs,129,2OT,"2,949",AT&T Center,Thursday
2021/04/01,10:00p,Denver Nuggets,101,Los Angeles Clippers,94,,0,STAPLES Center,Thursday
2021/04/02,7:00p,Golden State Warriors,77,Toronto Raptors,130,,"3,085",Amalie Arena,Friday
2021/04/02,7:30p,Houston Rockets,102,Boston Celtics,118,,0,TD Garden,Friday
2021/04/02,7:30p,Dallas Mavericks,99,New York Knicks,86,,"1,981",Madison Square Garden (IV),Friday
2021/04/02,8:00p,Charlotte Hornets,114,Indiana Pacers,97,,0,Bankers Life Fieldhouse,Friday
2021/04/02,8:00p,Minnesota Timberwolves,108,Memphis Grizzlies,120,,"2,987",FedEx Forum,Friday
2021/04/02,9:00p,Atlanta Hawks,126,New Orleans Pelicans,103,,"3,700",Smoothie King Center,Friday
2021/04/02,9:00p,Chicago Bulls,106,Utah Jazz,113,,"5,546",Vivint Smart Home Arena,Friday
2021/04/02,10:00p,Oklahoma City Thunder,103,Phoenix Suns,140,,"3,422",Phoenix Suns Arena,Friday
2021/04/02,10:00p,Milwaukee Bucks,127,Portland Trail Blazers,109,,0,Moda Center,Friday
2021/04/02,10:00p,Los Angeles Lakers,115,Sacramento Kings,94,,0,Golden 1 Center,Friday
2021/04/03,7:00p,Dallas Mavericks,109,Washington Wizards,87,,0,Capital One Arena,Saturday
2021/04/03,8:00p,New York Knicks,125,Detroit Pistons,81,,750,Little Caesars Arena,Saturday
2021/04/03,8:00p,Cleveland Cavaliers,101,Miami Heat,115,,0,AmericanAirlines Arena,Saturday
2021/04/03,8:00p,Minnesota Timberwolves,113,Philadelphia 76ers,122,,"3,071",Wells Fargo Center,Saturday
2021/04/03,9:00p,Indiana Pacers,139,San Antonio Spurs,133,OT,"3,276",AT&T Center,Saturday
2021/04/03,9:00p,Orlando Magic,91,Utah Jazz,137,,"5,546",Vivint Smart Home Arena,Saturday
2021/04/03,10:00p,Oklahoma City Thunder,85,Portland Trail Blazers,133,,0,Moda Center,Saturday
2021/04/03,10:00p,Milwaukee Bucks,129,Sacramento Kings,128,,0,Golden 1 Center,Saturday
2021/04/04,2:00p,Brooklyn Nets,107,Chicago Bulls,115,,0,United Center,Sunday
2021/04/04,3:30p,Los Angeles Lakers,86,Los Angeles Clippers,104,,0,STAPLES Center,Sunday
2021/04/04,6:00p,Charlotte Hornets,86,Boston Celtics,116,,0,TD Garden,Sunday
2021/04/04,7:00p,Memphis Grizzlies,116,Philadelphia 76ers,100,,"4,094",Wells Fargo Center,Sunday
2021/04/04,7:30p,Golden State Warriors,111,Atlanta Hawks,117,,"2,937",State Farm Arena,Sunday
2021/04/04,8:00p,New Orleans Pelicans,122,Houston Rockets,115,,"3,268",Toyota Center,Sunday
2021/04/04,10:00p,Orlando Magic,109,Denver Nuggets,119,,"3,927",Ball Arena,Sunday
2021/04/05,7:00p,New York Knicks,112,Brooklyn Nets,114,,"1,773",Barclays Center,Monday
2021/04/05,7:00p,Utah Jazz,103,Dallas Mavericks,111,,"4,261",American Airlines Center,Monday
2021/04/05,7:00p,Sacramento Kings,106,Minnesota Timberwolves,116,,"1,436",Target Center,Monday
2021/04/05,7:00p,Detroit Pistons,132,Oklahoma City Thunder,108,,0,Chesapeake Energy Arena,Monday
2021/04/05,7:00p,Cleveland Cavaliers,125,San Antonio Spurs,101,,"2,482",AT&T Center,Monday
2021/04/05,7:00p,Washington Wizards,101,Toronto Raptors,103,,"1,620",Amalie Arena,Monday
2021/04/05,8:00p,Phoenix Suns,133,Houston Rockets,130,,"3,093",Toyota Center,Monday
2021/04/06,7:00p,Chicago Bulls,113,Indiana Pacers,97,,0,Bankers Life Fieldhouse,Tuesday
2021/04/06,7:30p,New Orleans Pelicans,107,Atlanta Hawks,123,,"2,816",State Farm Arena,Tuesday
2021/04/06,7:30p,Philadelphia 76ers,106,Boston Celtics,96,,"2,298",TD Garden,Tuesday
2021/04/06,7:30p,Los Angeles Lakers,110,Toronto Raptors,101,,0,Amalie Arena,Tuesday
2021/04/06,8:00p,Memphis Grizzlies,124,Miami Heat,112,,0,AmericanAirlines Arena,Tuesday
2021/04/06,9:00p,Detroit Pistons,119,Denver Nuggets,134,,"3,556",Ball Arena,Tuesday
2021/04/06,10:00p,Milwaukee Bucks,121,Golden State Warriors,122,,0,Chase Center,Tuesday
2021/04/06,10:00p,Portland Trail Blazers,116,Los Angeles Clippers,133,,0,STAPLES Center,Tuesday
2021/04/07,7:00p,Minnesota Timberwolves,137,Indiana Pacers,141,,0,Bankers Life Fieldhouse,Wednesday
2021/04/07,7:00p,Washington Wizards,131,Orlando Magic,116,,"3,991",Amway Center,Wednesday
2021/04/07,7:30p,New York Knicks,99,Boston Celtics,101,,"2,298",TD Garden,Wednesday
2021/04/07,7:30p,New Orleans Pelicans,111,Brooklyn Nets,139,,"1,773",Barclays Center,Wednesday
2021/04/07,8:00p,Memphis Grizzlies,131,Atlanta Hawks,113,,"2,774",State Farm Arena,Wednesday
2021/04/07,8:00p,Dallas Mavericks,93,Houston Rockets,102,,"3,399",Toyota Center,Wednesday
2021/04/07,8:00p,Charlotte Hornets,113,Oklahoma City Thunder,102,,0,Chesapeake Energy Arena,Wednesday
2021/04/07,9:00p,San Antonio Spurs,96,Denver Nuggets,106,,"3,715",Ball Arena,Wednesday
2021/04/07,10:00p,Utah Jazz,113,Phoenix Suns,117,OT,"5,110",Phoenix Suns Arena,Wednesday
2021/04/08,7:30p,Los Angeles Lakers,104,Miami Heat,110,,0,AmericanAirlines Arena,Thursday
2021/04/08,7:30p,Chicago Bulls,122,Toronto Raptors,113,,0,Amalie Arena,Thursday
2021/04/08,8:00p,Cleveland Cavaliers,129,Oklahoma City Thunder,102,,0,Chesapeake Energy Arena,Thursday
2021/04/08,9:00p,Milwaukee Bucks,101,Dallas Mavericks,116,,"4,190",American Airlines Center,Thursday
2021/04/08,10:00p,Phoenix Suns,103,Los Angeles Clippers,113,,0,STAPLES Center,Thursday
2021/04/08,10:00p,Detroit Pistons,113,Sacramento Kings,101,,0,Golden 1 Center,Thursday
2021/04/08,10:00p,Portland Trail Blazers,103,Utah Jazz,122,,"5,546",Vivint Smart Home Arena,Thursday
2021/04/09,7:00p,Indiana Pacers,111,Orlando Magic,106,,"3,777",Amway Center,Friday
2021/04/09,7:30p,Minnesota Timberwolves,136,Boston Celtics,145,OT,"2,298",TD Garden,Friday
2021/04/09,7:30p,Memphis Grizzlies,129,New York Knicks,133,OT,"1,912",Madison Square Garden (IV),Friday
2021/04/09,8:00p,Chicago Bulls,108,Atlanta Hawks,120,,996,State Farm Arena,Friday
2021/04/09,8:00p,Philadelphia 76ers,94,New Orleans Pelicans,101,,"3,700",Smoothie King Center,Friday
2021/04/09,9:00p,San Antonio Spurs,119,Denver Nuggets,121,,"3,750",Ball Arena,Friday
2021/04/09,9:00p,Charlotte Hornets,127,Milwaukee Bucks,119,,"3,280",Fiserv Forum,Friday
2021/04/09,10:00p,Washington Wizards,110,Golden State Warriors,107,,0,Chase Center,Friday
2021/04/09,10:00p,Houston Rockets,109,Los Angeles Clippers,126,,0,STAPLES Center,Friday
2021/04/10,7:30p,Toronto Raptors,135,Cleveland Cavaliers,115,,"4,148",Rocket Mortgage Fieldhouse,Saturday
2021/04/10,8:30p,Los Angeles Lakers,126,Brooklyn Nets,101,,"1,773",Barclays Center,Saturday
2021/04/10,9:00p,Philadelphia 76ers,117,Oklahoma City Thunder,93,,0,Chesapeake Energy Arena,Saturday
2021/04/10,9:00p,Sacramento Kings,112,Utah Jazz,128,,"5,546",Vivint Smart Home Arena,Saturday
2021/04/10,10:00p,Houston Rockets,109,Golden State Warriors,125,,0,Chase Center,Saturday
2021/04/10,10:00p,Washington Wizards,106,Phoenix Suns,134,,"5,028",Phoenix Suns Arena,Saturday
2021/04/10,10:00p,Detroit Pistons,103,Portland Trail Blazers,118,,0,Moda Center,Saturday
2021/04/11,1:00p,Atlanta Hawks,105,Charlotte Hornets,101,,"4,148",Spectrum Center,Sunday
2021/04/11,3:00p,Boston Celtics,105,Denver Nuggets,87,,"4,032",Ball Arena,Sunday
