,Date,Start (ET),Visitor/Neutral,PTS,Home/Neutral,PTS,,,Attend.,Arena,Notes
418,"Wed, Dec 23, 2009",8:00p,Golden State Warriors,102,New Orleans Hornets,108,Box Score,,"14,391",New Orleans Arena,
419,"Wed, Dec 23, 2009",8:30p,Portland Trail Blazers,98,San Antonio Spurs,94,Box Score,,"18,581",AT&T Center,
420,"Wed, Dec 23, 2009",9:00p,Atlanta Hawks,104,Denver Nuggets,124,Box Score,,"19,155",Pepsi Center,
421,"Wed, Dec 23, 2009",9:00p,Oklahoma City Thunder,117,Phoenix Suns,113,Box Score,,"15,953",US Airways Center,
422,"Wed, Dec 23, 2009",10:00p,Cleveland Cavaliers,117,Sacramento Kings,104,Box Score,OT,"16,407",Power Balance Pavilion,
423,"Fri, Dec 25, 2009",12:00p,Miami Heat,93,New York Knicks,87,Box Score,,"19,763",Madison Square Garden (IV),
424,"Fri, Dec 25, 2009",2:30p,Boston Celtics,86,Orlando Magic,77,Box Score,,"17,461",Amway Arena,
425,"Fri, Dec 25, 2009",5:00p,Cleveland Cavaliers,102,Los Angeles Lakers,87,Box Score,,"18,997",STAPLES Center,
426,"Fri, Dec 25, 2009",8:00p,Los Angeles Clippers,93,Phoenix Suns,124,Box Score,,"16,709",US Airways Center,
427,"Fri, Dec 25, 2009",10:30p,Denver Nuggets,96,Portland Trail Blazers,107,Box Score,,"20,664",Rose Garden Arena,
428,"Sat, Dec 26, 2009",3:00p,Memphis Grizzlies,101,Dallas Mavericks,106,Box Score,,"20,195",American Airlines Center,
429,"Sat, Dec 26, 2009",7:00p,Atlanta Hawks,110,Indiana Pacers,98,Box Score,,"15,281",Conseco Fieldhouse,
430,"Sat, Dec 26, 2009",7:30p,Houston Rockets,98,New Jersey Nets,93,Box Score,,"13,374",Izod Center,
431,"Sat, Dec 26, 2009",8:00p,New Orleans Hornets,85,Chicago Bulls,96,Box Score,,"22,008",United Center,
432,"Sat, Dec 26, 2009",8:00p,Washington Wizards,89,Minnesota Timberwolves,101,Box Score,,"16,838",Target Center,
433,"Sat, Dec 26, 2009",8:00p,Charlotte Bobcats,91,Oklahoma City Thunder,98,Box Score,,"17,961",Oklahoma City Arena,
434,"Sat, Dec 26, 2009",8:30p,San Antonio Spurs,112,Milwaukee Bucks,97,Box Score,,"14,864",Bradley Center,
435,"Sat, Dec 26, 2009",9:00p,Philadelphia 76ers,76,Utah Jazz,97,Box Score,,"19,911",EnergySolutions Arena,
436,"Sat, Dec 26, 2009",10:00p,Los Angeles Lakers,112,Sacramento Kings,103,Box Score,2OT,"17,345",Power Balance Pavilion,
437,"Sat, Dec 26, 2009",10:30p,Phoenix Suns,127,Golden State Warriors,132,Box Score,,"19,550",Oracle Arena,
438,"Sun, Dec 27, 2009",1:00p,Detroit Pistons,95,Toronto Raptors,102,Box Score,,"19,800",Air Canada Centre,
439,"Sun, Dec 27, 2009",6:00p,Houston Rockets,83,Cleveland Cavaliers,108,Box Score,,"20,562",Quicken Loans Arena,
440,"Sun, Dec 27, 2009",6:00p,Indiana Pacers,80,Miami Heat,114,Box Score,,"19,600",AmericanAirlines Arena,
441,"Sun, Dec 27, 2009",6:00p,San Antonio Spurs,95,New York Knicks,88,Box Score,,"19,763",Madison Square Garden (IV),
442,"Sun, Dec 27, 2009",8:00p,Dallas Mavericks,104,Denver Nuggets,96,Box Score,,"19,756",Pepsi Center,
443,"Sun, Dec 27, 2009",9:30p,Boston Celtics,90,Los Angeles Clippers,92,Box Score,,"19,060",STAPLES Center,
444,"Mon, Dec 28, 2009",7:00p,Milwaukee Bucks,84,Charlotte Bobcats,94,Box Score,,"15,473",Time Warner Cable Arena,
445,"Mon, Dec 28, 2009",7:30p,Oklahoma City Thunder,105,New Jersey Nets,89,Box Score,,"15,335",Izod Center,
446,"Mon, Dec 28, 2009",8:00p,Washington Wizards,111,Memphis Grizzlies,116,Box Score,OT,"14,571",FedEx Forum,
447,"Mon, Dec 28, 2009",9:00p,Los Angeles Lakers,103,Phoenix Suns,118,Box Score,,"18,422",US Airways Center,
448,"Mon, Dec 28, 2009",10:00p,Philadelphia 76ers,104,Portland Trail Blazers,93,Box Score,,"20,640",Rose Garden Arena,
449,"Mon, Dec 28, 2009",10:00p,Denver Nuggets,101,Sacramento Kings,106,Box Score,,"14,548",Power Balance Pavilion,
450,"Mon, Dec 28, 2009",10:30p,Boston Celtics,99,Golden State Warriors,103,Box Score,,"19,259",Oracle Arena,
451,"Tue, Dec 29, 2009",7:00p,Cleveland Cavaliers,95,Atlanta Hawks,84,Box Score,,"20,150",Philips Arena,
452,"Tue, Dec 29, 2009",7:00p,Oklahoma City Thunder,110,Washington Wizards,98,Box Score,,"17,152",Verizon Center,
453,"Tue, Dec 29, 2009",7:30p,New York Knicks,104,Detroit Pistons,87,Box Score,,"22,076",The Palace of Auburn Hills,
454,"Tue, Dec 29, 2009",8:00p,Indiana Pacers,95,Chicago Bulls,104,Box Score,,"21,887",United Center,
455,"Tue, Dec 29, 2009",8:30p,New Orleans Hornets,100,Houston Rockets,108,Box Score,,"18,187",Toyota Center,
456,"Tue, Dec 29, 2009",8:30p,Minnesota Timberwolves,99,San Antonio Spurs,117,Box Score,,"18,581",AT&T Center,
457,"Tue, Dec 29, 2009",10:30p,Golden State Warriors,118,Los Angeles Lakers,124,Box Score,,"18,997",STAPLES Center,
458,"Wed, Dec 30, 2009",7:00p,Atlanta Hawks,101,Cleveland Cavaliers,106,Box Score,,"20,562",Quicken Loans Arena,
459,"Wed, Dec 30, 2009",7:00p,Memphis Grizzlies,121,Indiana Pacers,110,Box Score,,"14,741",Conseco Fieldhouse,
460,"Wed, Dec 30, 2009",7:00p,Milwaukee Bucks,92,Orlando Magic,117,Box Score,,"17,461",Amway Arena,
461,"Wed, Dec 30, 2009",7:00p,Charlotte Bobcats,103,Toronto Raptors,107,Box Score,,"18,979",Air Canada Centre,
462,"Wed, Dec 30, 2009",7:30p,New York Knicks,95,New Jersey Nets,104,Box Score,,"17,575",Izod Center,
463,"Wed, Dec 30, 2009",8:00p,Utah Jazz,107,Minnesota Timberwolves,103,Box Score,,"14,123",Target Center,
464,"Wed, Dec 30, 2009",8:00p,Miami Heat,91,New Orleans Hornets,95,Box Score,,"17,301",New Orleans Arena,
465,"Wed, Dec 30, 2009",9:00p,Boston Celtics,98,Phoenix Suns,116,Box Score,,"18,422",US Airways Center,
466,"Wed, Dec 30, 2009",10:00p,Los Angeles Clippers,99,Portland Trail Blazers,103,Box Score,,"20,505",Rose Garden Arena,
467,"Wed, Dec 30, 2009",10:00p,Philadelphia 76ers,116,Sacramento Kings,106,Box Score,,"13,156",Power Balance Pavilion,
468,"Thu, Dec 31, 2009",3:00p,Chicago Bulls,98,Detroit Pistons,87,Box Score,,"22,076",The Palace of Auburn Hills,
469,"Thu, Dec 31, 2009",7:00p,Dallas Mavericks,94,Houston Rockets,97,Box Score,,"18,306",Toyota Center,
470,"Thu, Dec 31, 2009",7:00p,Miami Heat,78,San Antonio Spurs,108,Box Score,,"18,581",AT&T Center,
471,"Thu, Dec 31, 2009",8:00p,Utah Jazz,86,Oklahoma City Thunder,87,Box Score,,"18,203",Oklahoma City Arena,
472,"Thu, Dec 31, 2009",9:30p,Philadelphia 76ers,88,Los Angeles Clippers,104,Box Score,,"15,257",STAPLES Center,
473,"Fri, Jan 1, 2010",7:30p,New York Knicks,112,Atlanta Hawks,108,Box Score,OT,"17,366",Philips Arena,
474,"Fri, Jan 1, 2010",8:00p,Orlando Magic,106,Minnesota Timberwolves,94,Box Score,,"17,065",Target Center,
475,"Fri, Jan 1, 2010",10:30p,Sacramento Kings,108,Los Angeles Lakers,109,Box Score,,"18,997",STAPLES Center,
476,"Sat, Jan 2, 2010",1:00p,Cleveland Cavaliers,94,New Jersey Nets,86,Box Score,,"17,569",Izod Center,
477,"Sat, Jan 2, 2010",3:30p,Charlotte Bobcats,107,Miami Heat,97,Box Score,,"17,856",AmericanAirlines Arena,
478,"Sat, Jan 2, 2010",7:00p,Minnesota Timberwolves,111,Indiana Pacers,122,Box Score,,"12,685",Conseco Fieldhouse,
479,"Sat, Jan 2, 2010",7:00p,San Antonio Spurs,97,Washington Wizards,86,Box Score,,"19,025",Verizon Center,
480,"Sat, Jan 2, 2010",7:30p,Toronto Raptors,96,Boston Celtics,103,Box Score,,"18,624",TD Garden,
481,"Sat, Jan 2, 2010",8:00p,Orlando Magic,93,Chicago Bulls,101,Box Score,,"21,162",United Center,
482,"Sat, Jan 2, 2010",8:00p,Houston Rockets,95,New Orleans Hornets,99,Box Score,,"16,020",New Orleans Arena,
483,"Sat, Jan 2, 2010",8:30p,Oklahoma City Thunder,97,Milwaukee Bucks,103,Box Score,OT,"15,264",Bradley Center,
484,"Sat, Jan 2, 2010",9:00p,Memphis Grizzlies,128,Phoenix Suns,103,Box Score,,"17,135",US Airways Center,
485,"Sat, Jan 2, 2010",9:00p,Denver Nuggets,105,Utah Jazz,95,Box Score,,"19,911",EnergySolutions Arena,
486,"Sat, Jan 2, 2010",10:00p,Golden State Warriors,89,Portland Trail Blazers,105,Box Score,,"20,507",Rose Garden Arena,
487,"Sat, Jan 2, 2010",10:00p,Dallas Mavericks,99,Sacramento Kings,91,Box Score,,"14,294",Power Balance Pavilion,
488,"Sun, Jan 3, 2010",6:00p,Charlotte Bobcats,91,Cleveland Cavaliers,88,Box Score,,"20,562",Quicken Loans Arena,
489,"Sun, Jan 3, 2010",6:00p,Indiana Pacers,89,New York Knicks,132,Box Score,,"19,763",Madison Square Garden (IV),
490,"Sun, Jan 3, 2010",6:00p,San Antonio Spurs,86,Toronto Raptors,91,Box Score,,"18,323",Air Canada Centre,
491,"Sun, Jan 3, 2010",8:00p,Philadelphia 76ers,108,Denver Nuggets,105,Box Score,,"19,155",Pepsi Center,
492,"Sun, Jan 3, 2010",9:30p,Dallas Mavericks,96,Los Angeles Lakers,131,Box Score,,"18,997",STAPLES Center,
493,"Mon, Jan 4, 2010",7:30p,Atlanta Hawks,75,Miami Heat,92,Box Score,,"16,500",AmericanAirlines Arena,
494,"Mon, Jan 4, 2010",8:00p,Oklahoma City Thunder,98,Chicago Bulls,85,Box Score,,"18,838",United Center,
495,"Mon, Jan 4, 2010",9:00p,New Orleans Hornets,91,Utah Jazz,87,Box Score,,"19,911",EnergySolutions Arena,
496,"Mon, Jan 4, 2010",10:30p,Portland Trail Blazers,95,Los Angeles Clippers,105,Box Score,,"15,104",STAPLES Center,
497,"Tue, Jan 5, 2010",7:00p,Chicago Bulls,108,Charlotte Bobcats,113,Box Score,,"13,749",Time Warner Cable Arena,
498,"Tue, Jan 5, 2010",7:00p,Orlando Magic,90,Indiana Pacers,97,Box Score,,"11,119",Conseco Fieldhouse,
499,"Tue, Jan 5, 2010",7:00p,Washington Wizards,104,Philadelphia 76ers,97,Box Score,,"11,822",Wachovia Center,
500,"Tue, Jan 5, 2010",7:30p,Milwaukee Bucks,98,New Jersey Nets,76,Box Score,,"11,101",Izod Center,
501,"Tue, Jan 5, 2010",8:30p,Detroit Pistons,93,Dallas Mavericks,98,Box Score,,"19,799",American Airlines Center,
502,"Tue, Jan 5, 2010",9:00p,Golden State Warriors,122,Denver Nuggets,123,Box Score,,"15,129",Pepsi Center,
503,"Tue, Jan 5, 2010",10:00p,Memphis Grizzlies,109,Portland Trail Blazers,105,Box Score,,"20,278",Rose Garden Arena,
504,"Tue, Jan 5, 2010",10:00p,Phoenix Suns,113,Sacramento Kings,109,Box Score,,"13,630",Power Balance Pavilion,
505,"Tue, Jan 5, 2010",10:30p,Houston Rockets,79,Los Angeles Lakers,88,Box Score,,"18,997",STAPLES Center,
506,"Wed, Jan 6, 2010",7:00p,New Jersey Nets,89,Atlanta Hawks,119,Box Score,,"11,219",Philips Arena,
507,"Wed, Jan 6, 2010",7:00p,Washington Wizards,98,Cleveland Cavaliers,121,Box Score,,"20,562",Quicken Loans Arena,
508,"Wed, Jan 6, 2010",7:00p,Toronto Raptors,108,Orlando Magic,103,Box Score,,"17,461",Amway Arena,
509,"Wed, Jan 6, 2010",7:30p,Boston Celtics,112,Miami Heat,106,Box Score,OT,"19,600",AmericanAirlines Arena,
510,"Wed, Jan 6, 2010",8:00p,Golden State Warriors,107,Minnesota Timberwolves,101,Box Score,,"12,046",Target Center,
511,"Wed, Jan 6, 2010",8:00p,New Orleans Hornets,97,Oklahoma City Thunder,92,Box Score,,"17,836",Oklahoma City Arena,
512,"Wed, Jan 6, 2010",8:30p,Detroit Pistons,92,San Antonio Spurs,112,Box Score,,"17,337",AT&T Center,
513,"Wed, Jan 6, 2010",9:00p,Houston Rockets,110,Phoenix Suns,118,Box Score,,"15,811",US Airways Center,
514,"Wed, Jan 6, 2010",9:00p,Memphis Grizzlies,94,Utah Jazz,117,Box Score,,"19,008",EnergySolutions Arena,
515,"Wed, Jan 6, 2010",10:30p,Los Angeles Lakers,91,Los Angeles Clippers,102,Box Score,,"19,388",STAPLES Center,
516,"Thu, Jan 7, 2010",7:30p,Charlotte Bobcats,93,New York Knicks,97,Box Score,,"19,763",Madison Square Garden (IV),
517,"Fri, Jan 8, 2010",7:00p,Toronto Raptors,108,Philadelphia 76ers,106,Box Score,,"15,264",Wachovia Center,
518,"Fri, Jan 8, 2010",7:00p,Orlando Magic,97,Washington Wizards,104,Box Score,,"20,173",Verizon Center,
519,"Fri, Jan 8, 2010",8:00p,Boston Celtics,85,Atlanta Hawks,93,Box Score,,"15,149",Philips Arena,
520,"Fri, Jan 8, 2010",8:00p,Utah Jazz,89,Memphis Grizzlies,91,Box Score,,"14,213",FedEx Forum,
521,"Fri, Jan 8, 2010",8:00p,Indiana Pacers,109,Minnesota Timberwolves,116,Box Score,,"13,111",Target Center,
522,"Fri, Jan 8, 2010",8:00p,New Jersey Nets,99,New Orleans Hornets,103,Box Score,,"15,555",New Orleans Arena,
523,"Fri, Jan 8, 2010",8:30p,Chicago Bulls,93,Milwaukee Bucks,96,Box Score,,"18,717",Bradley Center,
524,"Fri, Jan 8, 2010",8:30p,Dallas Mavericks,112,San Antonio Spurs,103,Box Score,,"18,581",AT&T Center,
525,"Fri, Jan 8, 2010",9:00p,Miami Heat,109,Phoenix Suns,105,Box Score,,"18,422",US Airways Center,
526,"Fri, Jan 8, 2010",10:00p,Los Angeles Lakers,98,Portland Trail Blazers,107,Box Score,,"20,629",Rose Garden Arena,
527,"Fri, Jan 8, 2010",10:30p,Cleveland Cavaliers,97,Denver Nuggets,99,Box Score,,"19,996",Pepsi Center,
528,"Fri, Jan 8, 2010",10:30p,Sacramento Kings,101,Golden State Warriors,108,Box Score,,"18,327",Oracle Arena,
529,"Sat, Jan 9, 2010",7:00p,Memphis Grizzlies,87,Charlotte Bobcats,89,Box Score,,"15,438",Time Warner Cable Arena,
530,"Sat, Jan 9, 2010",7:00p,Atlanta Hawks,81,Orlando Magic,113,Box Score,,"17,461",Amway Arena,
531,"Sat, Jan 9, 2010",7:30p,Philadelphia 76ers,104,Detroit Pistons,94,Box Score,,"19,784",The Palace of Auburn Hills,
532,"Sat, Jan 9, 2010",8:00p,Minnesota Timberwolves,96,Chicago Bulls,110,Box Score,,"20,255",United Center,
533,"Sat, Jan 9, 2010",8:00p,Indiana Pacers,102,Oklahoma City Thunder,108,Box Score,,"18,203",Oklahoma City Arena,
534,"Sat, Jan 9, 2010",8:30p,Utah Jazz,111,Dallas Mavericks,93,Box Score,,"19,922",American Airlines Center,
535,"Sat, Jan 9, 2010",8:30p,New York Knicks,96,Houston Rockets,105,Box Score,,"15,693",Toyota Center,
536,"Sat, Jan 9, 2010",10:00p,Denver Nuggets,100,Sacramento Kings,102,Box Score,,"14,411",Power Balance Pavilion,
537,"Sun, Jan 10, 2010",1:00p,Boston Celtics,114,Toronto Raptors,107,Box Score,,"19,800",Air Canada Centre,
538,"Sun, Jan 10, 2010",1:00p,New Orleans Hornets,115,Washington Wizards,110,Box Score,,"14,753",Verizon Center,
539,"Sun, Jan 10, 2010",3:30p,Miami Heat,84,Los Angeles Clippers,94,Box Score,,"19,060",STAPLES Center,
540,"Sun, Jan 10, 2010",7:00p,New Jersey Nets,85,San Antonio Spurs,97,Box Score,,"18,047",AT&T Center,
541,"Sun, Jan 10, 2010",9:00p,Cleveland Cavaliers,106,Portland Trail Blazers,94,Box Score,,"20,614",Rose Garden Arena,
542,"Sun, Jan 10, 2010",9:30p,Milwaukee Bucks,77,Los Angeles Lakers,95,Box Score,,"18,997",STAPLES Center,
543,"Mon, Jan 11, 2010",7:00p,Toronto Raptors,101,Indiana Pacers,105,Box Score,,"11,039",Conseco Fieldhouse,
544,"Mon, Jan 11, 2010",7:00p,New Orleans Hornets,92,Philadelphia 76ers,96,Box Score,,"11,518",Wachovia Center,
545,"Mon, Jan 11, 2010",7:30p,Atlanta Hawks,102,Boston Celtics,96,Box Score,,"18,624",TD Garden,
546,"Mon, Jan 11, 2010",8:00p,Detroit Pistons,87,Chicago Bulls,120,Box Score,,"21,014",United Center,
547,"Mon, Jan 11, 2010",8:00p,New York Knicks,88,Oklahoma City Thunder,106,Box Score,,"17,152",Oklahoma City Arena,
548,"Mon, Jan 11, 2010",9:00p,Minnesota Timberwolves,94,Denver Nuggets,105,Box Score,,"14,669",Pepsi Center,
549,"Mon, Jan 11, 2010",9:00p,Milwaukee Bucks,101,Phoenix Suns,105,Box Score,,"15,116",US Airways Center,
550,"Mon, Jan 11, 2010",9:00p,Miami Heat,89,Utah Jazz,118,Box Score,,"19,284",EnergySolutions Arena,
551,"Mon, Jan 11, 2010",10:30p,Cleveland Cavaliers,117,Golden State Warriors,114,Box Score,,"19,596",Oracle Arena,
552,"Tue, Jan 12, 2010",7:00p,Houston Rockets,94,Charlotte Bobcats,102,Box Score,,"11,463",Time Warner Cable Arena,
553,"Tue, Jan 12, 2010",7:00p,Detroit Pistons,99,Washington Wizards,90,Box Score,,"13,544",Verizon Center,
554,"Tue, Jan 12, 2010",8:00p,Los Angeles Clippers,102,Memphis Grizzlies,104,Box Score,,"11,004",FedEx Forum,
555,"Tue, Jan 12, 2010",8:30p,Los Angeles Lakers,85,San Antonio Spurs,105,Box Score,,"18,581",AT&T Center,
556,"Tue, Jan 12, 2010",10:00p,Orlando Magic,109,Sacramento Kings,88,Box Score,,"14,426",Power Balance Pavilion,
557,"Wed, Jan 13, 2010",7:00p,Washington Wizards,82,Atlanta Hawks,94,Box Score,,"9,695",Philips Arena,
558,"Wed, Jan 13, 2010",7:00p,Phoenix Suns,114,Indiana Pacers,122,Box Score,,"10,858",Conseco Fieldhouse,
559,"Wed, Jan 13, 2010",7:00p,New York Knicks,93,Philadelphia 76ers,92,Box Score,,"12,444",Wachovia Center,
560,"Wed, Jan 13, 2010",7:30p,Boston Celtics,111,New Jersey Nets,87,Box Score,,"14,112",Izod Center,
561,"Wed, Jan 13, 2010",8:00p,Los Angeles Clippers,94,New Orleans Hornets,108,Box Score,,"14,348",New Orleans Arena,
562,"Wed, Jan 13, 2010",8:00p,San Antonio Spurs,109,Oklahoma City Thunder,108,Box Score,OT,"17,886",Oklahoma City Arena,
563,"Wed, Jan 13, 2010",8:30p,Los Angeles Lakers,100,Dallas Mavericks,95,Box Score,,"20,491",American Airlines Center,
564,"Wed, Jan 13, 2010",8:30p,Minnesota Timberwolves,114,Houston Rockets,120,Box Score,3OT,"15,175",Toyota Center,
565,"Wed, Jan 13, 2010",9:00p,Orlando Magic,97,Denver Nuggets,115,Box Score,,"18,475",Pepsi Center,
566,"Wed, Jan 13, 2010",10:00p,Milwaukee Bucks,108,Portland Trail Blazers,120,Box Score,,"20,465",Rose Garden Arena,
567,"Wed, Jan 13, 2010",10:30p,Miami Heat,115,Golden State Warriors,102,Box Score,,"17,121",Oracle Arena,
568,"Thu, Jan 14, 2010",8:00p,Chicago Bulls,96,Boston Celtics,83,Box Score,,"18,624",TD Garden,
569,"Thu, Jan 14, 2010",10:30p,Cleveland Cavaliers,96,Utah Jazz,97,Box Score,,"19,911",EnergySolutions Arena,
570,"Fri, Jan 15, 2010",7:00p,San Antonio Spurs,76,Charlotte Bobcats,92,Box Score,,"15,742",Time Warner Cable Arena,
571,"Fri, Jan 15, 2010",7:00p,Sacramento Kings,86,Philadelphia 76ers,98,Box Score,,"16,767",Wachovia Center,
572,"Fri, Jan 15, 2010",8:00p,Phoenix Suns,101,Atlanta Hawks,102,Box Score,,"17,605",Philips Arena,
573,"Fri, Jan 15, 2010",8:00p,Washington Wizards,119,Chicago Bulls,121,Box Score,2OT,"20,304",United Center,
574,"Fri, Jan 15, 2010",8:00p,New Orleans Hornets,104,Detroit Pistons,110,Box Score,OT,"17,446",The Palace of Auburn Hills,
575,"Fri, Jan 15, 2010",8:00p,Minnesota Timberwolves,110,Memphis Grizzlies,135,Box Score,,"12,812",FedEx Forum,
576,"Fri, Jan 15, 2010",8:00p,Indiana Pacers,121,New Jersey Nets,105,Box Score,,"13,656",Izod Center,
577,"Fri, Jan 15, 2010",8:00p,Toronto Raptors,112,New York Knicks,104,Box Score,,"19,763",Madison Square Garden (IV),
578,"Fri, Jan 15, 2010",8:30p,Oklahoma City Thunder,98,Dallas Mavericks,99,Box Score,,"20,064",American Airlines Center,
579,"Fri, Jan 15, 2010",8:30p,Miami Heat,115,Houston Rockets,106,Box Score,,"16,720",Toyota Center,
580,"Fri, Jan 15, 2010",10:30p,Milwaukee Bucks,113,Golden State Warriors,104,Box Score,,"17,455",Oracle Arena,
581,"Fri, Jan 15, 2010",10:30p,Los Angeles Clippers,86,Los Angeles Lakers,126,Box Score,,"18,997",STAPLES Center,
582,"Fri, Jan 15, 2010",10:30p,Orlando Magic,87,Portland Trail Blazers,102,Box Score,,"20,650",Rose Garden Arena,
583,"Sat, Jan 16, 2010",6:00p,New Orleans Hornets,101,Indiana Pacers,96,Box Score,,"13,376",Conseco Fieldhouse,
584,"Sat, Jan 16, 2010",7:00p,Phoenix Suns,99,Charlotte Bobcats,125,Box Score,,"17,574",Time Warner Cable Arena,
585,"Sat, Jan 16, 2010",7:00p,Sacramento Kings,86,Washington Wizards,96,Box Score,,"17,242",Verizon Center,
586,"Sat, Jan 16, 2010",7:30p,New York Knicks,90,Detroit Pistons,94,Box Score,,"19,185",The Palace of Auburn Hills,
587,"Sat, Jan 16, 2010",8:00p,San Antonio Spurs,86,Memphis Grizzlies,92,Box Score,,"14,116",FedEx Forum,
588,"Sat, Jan 16, 2010",8:00p,Miami Heat,80,Oklahoma City Thunder,98,Box Score,,"18,203",Oklahoma City Arena,
589,"Sat, Jan 16, 2010",9:00p,Milwaukee Bucks,95,Utah Jazz,112,Box Score,,"19,669",EnergySolutions Arena,
590,"Sat, Jan 16, 2010",10:30p,Cleveland Cavaliers,102,Los Angeles Clippers,101,Box Score,,"19,277",STAPLES Center,
591,"Sun, Jan 17, 2010",12:30p,Dallas Mavericks,88,Toronto Raptors,110,Box Score,,"19,004",Air Canada Centre,
592,"Sun, Jan 17, 2010",9:00p,Utah Jazz,112,Denver Nuggets,119,Box Score,,"19,519",Pepsi Center,
593,"Mon, Jan 18, 2010",1:00p,Detroit Pistons,91,New York Knicks,99,Box Score,,"19,302",Madison Square Garden (IV),
594,"Mon, Jan 18, 2010",1:00p,Portland Trail Blazers,92,Washington Wizards,97,Box Score,,"12,209",Verizon Center,
595,"Mon, Jan 18, 2010",2:00p,Oklahoma City Thunder,94,Atlanta Hawks,91,Box Score,,"14,666",Philips Arena,
596,"Mon, Jan 18, 2010",2:00p,Sacramento Kings,103,Charlotte Bobcats,105,Box Score,,"13,678",Time Warner Cable Arena,
597,"Mon, Jan 18, 2010",3:00p,Milwaukee Bucks,98,Houston Rockets,101,Box Score,OT,"17,187",Toyota Center,
598,"Mon, Jan 18, 2010",3:30p,New Jersey Nets,95,Los Angeles Clippers,106,Box Score,,"14,533",STAPLES Center,
599,"Mon, Jan 18, 2010",3:30p,Philadelphia 76ers,103,Minnesota Timberwolves,108,Box Score,OT,"14,637",Target Center,
600,"Mon, Jan 18, 2010",3:30p,San Antonio Spurs,97,New Orleans Hornets,90,Box Score,,"16,549",New Orleans Arena,
601,"Mon, Jan 18, 2010",4:00p,Chicago Bulls,97,Golden State Warriors,114,Box Score,,"19,208",Oracle Arena,
602,"Mon, Jan 18, 2010",5:30p,Phoenix Suns,118,Memphis Grizzlies,125,Box Score,,"18,119",FedEx Forum,
603,"Mon, Jan 18, 2010",8:00p,Dallas Mavericks,99,Boston Celtics,90,Box Score,,"18,624",TD Garden,
604,"Mon, Jan 18, 2010",10:30p,Orlando Magic,92,Los Angeles Lakers,98,Box Score,,"18,997",STAPLES Center,
605,"Tue, Jan 19, 2010",7:00p,Toronto Raptors,100,Cleveland Cavaliers,108,Box Score,,"20,562",Quicken Loans Arena,
606,"Tue, Jan 19, 2010",7:30p,Indiana Pacers,83,Miami Heat,113,Box Score,,"14,986",AmericanAirlines Arena,
607,"Wed, Jan 20, 2010",7:00p,Sacramento Kings,97,Atlanta Hawks,108,Box Score,,"14,809",Philips Arena,
608,"Wed, Jan 20, 2010",7:00p,Miami Heat,65,Charlotte Bobcats,104,Box Score,,"14,212",Time Warner Cable Arena,
609,"Wed, Jan 20, 2010",7:00p,Indiana Pacers,98,Orlando Magic,109,Box Score,,"17,461",Amway Arena,
610,"Wed, Jan 20, 2010",7:00p,Portland Trail Blazers,98,Philadelphia 76ers,90,Box Score,,"12,607",Wachovia Center,
611,"Wed, Jan 20, 2010",7:00p,Dallas Mavericks,94,Washington Wizards,93,Box Score,,"13,974",Verizon Center,
612,"Wed, Jan 20, 2010",7:30p,Boston Celtics,86,Detroit Pistons,92,Box Score,,"17,375",The Palace of Auburn Hills,
613,"Wed, Jan 20, 2010",8:00p,Toronto Raptors,107,Milwaukee Bucks,113,Box Score,,"12,724",Bradley Center,
614,"Wed, Jan 20, 2010",8:00p,Oklahoma City Thunder,94,Minnesota Timberwolves,92,Box Score,,"12,995",Target Center,
615,"Wed, Jan 20, 2010",8:00p,Memphis Grizzlies,111,New Orleans Hornets,113,Box Score,,"14,238",New Orleans Arena,
616,"Wed, Jan 20, 2010",9:00p,New Jersey Nets,94,Phoenix Suns,118,Box Score,,"15,963",US Airways Center,
617,"Wed, Jan 20, 2010",9:00p,Utah Jazz,105,San Antonio Spurs,98,Box Score,,"17,584",AT&T Center,
618,"Wed, Jan 20, 2010",10:30p,Denver Nuggets,123,Golden State Warriors,118,Box Score,OT,"17,223",Oracle Arena,
619,"Wed, Jan 20, 2010",10:30p,Chicago Bulls,97,Los Angeles Clippers,104,Box Score,,"16,794",STAPLES Center,
620,"Thu, Jan 21, 2010",8:00p,Los Angeles Lakers,87,Cleveland Cavaliers,93,Box Score,,"20,562",Quicken Loans Arena,
621,"Thu, Jan 21, 2010",10:30p,Los Angeles Clippers,85,Denver Nuggets,105,Box Score,,"15,343",Pepsi Center,
622,"Fri, Jan 22, 2010",7:00p,Sacramento Kings,84,Orlando Magic,100,Box Score,,"17,461",Amway Arena,
623,"Fri, Jan 22, 2010",7:00p,Dallas Mavericks,81,Philadelphia 76ers,92,Box Score,,"17,647",Wachovia Center,
624,"Fri, Jan 22, 2010",7:00p,Milwaukee Bucks,96,Toronto Raptors,101,Box Score,,"17,819",Air Canada Centre,
625,"Fri, Jan 22, 2010",7:00p,Miami Heat,112,Washington Wizards,88,Box Score,,"20,173",Verizon Center,
626,"Fri, Jan 22, 2010",7:30p,Charlotte Bobcats,89,Atlanta Hawks,103,Box Score,,"14,701",Philips Arena,
627,"Fri, Jan 22, 2010",7:30p,Portland Trail Blazers,95,Boston Celtics,98,Box Score,OT,"18,624",TD Garden,
628,"Fri, Jan 22, 2010",8:00p,Indiana Pacers,105,Detroit Pistons,93,Box Score,,"15,388",The Palace of Auburn Hills,
