,Date,Start (ET),Visitor/Neutral,PTS,Home/Neutral,PTS,,,Attend.,Arena,Notes
210,"Wed, Nov 14, 2018",9:00p,San Antonio Spurs,96,Phoenix Suns,116,Box Score,,"14,532",Talking Stick Resort Arena,
211,"Wed, Nov 14, 2018",10:30p,Portland Trail Blazers,117,Los Angeles Lakers,126,Box Score,,"18,997",STAPLES Center,
212,"Thu, Nov 15, 2018",8:00p,Golden State Warriors,86,Houston Rockets,107,Box Score,,"18,055",Toyota Center,
213,"Thu, Nov 15, 2018",9:00p,Atlanta Hawks,93,Denver Nuggets,138,Box Score,,"15,103",Pepsi Center,
214,"Thu, Nov 15, 2018",10:30p,San Antonio Spurs,111,Los Angeles Clippers,116,Box Score,,"17,463",STAPLES Center,
215,"Fri, Nov 16, 2018",7:00p,Toronto Raptors,116,Boston Celtics,123,Box Score,OT,"18,624",TD Garden,
216,"Fri, Nov 16, 2018",7:00p,Miami Heat,91,Indiana Pacers,99,Box Score,,"17,923",Bankers Life Fieldhouse,
217,"Fri, Nov 16, 2018",7:00p,Utah Jazz,107,Philadelphia 76ers,113,Box Score,,"20,485",Wells Fargo Center,
218,"Fri, Nov 16, 2018",7:00p,Brooklyn Nets,115,Washington Wizards,104,Box Score,,"15,102",Capital One Arena,
219,"Fri, Nov 16, 2018",8:00p,Sacramento Kings,104,Memphis Grizzlies,112,Box Score,,"13,811",FedEx Forum,
220,"Fri, Nov 16, 2018",8:00p,Portland Trail Blazers,96,Minnesota Timberwolves,112,Box Score,,"18,978",Target Center,
221,"Fri, Nov 16, 2018",8:00p,New York Knicks,124,New Orleans Pelicans,129,Box Score,,"14,717",Smoothie King Center,
222,"Fri, Nov 16, 2018",9:30p,Chicago Bulls,104,Milwaukee Bucks,123,Box Score,,"17,341",Fiserv Forum,
223,"Sat, Nov 17, 2018",6:00p,Los Angeles Clippers,127,Brooklyn Nets,119,Box Score,,"12,944",Barclays Center,
224,"Sat, Nov 17, 2018",7:00p,Philadelphia 76ers,122,Charlotte Hornets,119,Box Score,OT,"19,426",Spectrum Center,
225,"Sat, Nov 17, 2018",7:00p,Atlanta Hawks,89,Indiana Pacers,97,Box Score,,"17,491",Bankers Life Fieldhouse,
226,"Sat, Nov 17, 2018",7:00p,Denver Nuggets,115,New Orleans Pelicans,125,Box Score,,"15,408",Smoothie King Center,
227,"Sat, Nov 17, 2018",7:00p,Los Angeles Lakers,117,Orlando Magic,130,Box Score,,"19,249",Amway Center,
228,"Sat, Nov 17, 2018",7:30p,Utah Jazz,98,Boston Celtics,86,Box Score,,"18,624",TD Garden,
229,"Sat, Nov 17, 2018",8:00p,Toronto Raptors,122,Chicago Bulls,83,Box Score,,"21,263",United Center,
230,"Sat, Nov 17, 2018",8:00p,Sacramento Kings,112,Houston Rockets,132,Box Score,,"18,055",Toyota Center,
231,"Sat, Nov 17, 2018",8:30p,Golden State Warriors,109,Dallas Mavericks,112,Box Score,,"20,260",American Airlines Center,
232,"Sat, Nov 17, 2018",9:00p,Oklahoma City Thunder,110,Phoenix Suns,100,Box Score,,"16,376",Talking Stick Resort Arena,
233,"Sun, Nov 18, 2018",3:30p,Memphis Grizzlies,100,Minnesota Timberwolves,87,Box Score,,"13,179",Target Center,
234,"Sun, Nov 18, 2018",6:00p,Los Angeles Lakers,113,Miami Heat,97,Box Score,,"19,686",AmericanAirlines Arena,
235,"Sun, Nov 18, 2018",6:00p,New York Knicks,117,Orlando Magic,131,Box Score,,"15,898",Amway Center,
236,"Sun, Nov 18, 2018",6:00p,Portland Trail Blazers,119,Washington Wizards,109,Box Score,,"16,647",Capital One Arena,
237,"Sun, Nov 18, 2018",7:00p,Golden State Warriors,92,San Antonio Spurs,104,Box Score,,"18,354",AT&T Center,
238,"Mon, Nov 19, 2018",7:00p,Boston Celtics,112,Charlotte Hornets,117,Box Score,,"18,040",Spectrum Center,
239,"Mon, Nov 19, 2018",7:00p,Cleveland Cavaliers,102,Detroit Pistons,113,Box Score,,"15,769",Little Caesars Arena,
240,"Mon, Nov 19, 2018",7:00p,Utah Jazz,94,Indiana Pacers,121,Box Score,,"17,000",Bankers Life Fieldhouse,
241,"Mon, Nov 19, 2018",7:00p,Phoenix Suns,114,Philadelphia 76ers,119,Box Score,,"20,459",Wells Fargo Center,
242,"Mon, Nov 19, 2018",7:30p,Los Angeles Clippers,127,Atlanta Hawks,119,Box Score,,"14,323",State Farm Arena,
243,"Mon, Nov 19, 2018",8:00p,Dallas Mavericks,88,Memphis Grizzlies,98,Box Score,,"15,997",FedEx Forum,
244,"Mon, Nov 19, 2018",8:00p,Denver Nuggets,98,Milwaukee Bucks,104,Box Score,,"17,341",Fiserv Forum,
245,"Mon, Nov 19, 2018",8:00p,San Antonio Spurs,126,New Orleans Pelicans,140,Box Score,,"14,675",Smoothie King Center,
246,"Mon, Nov 19, 2018",10:00p,Oklahoma City Thunder,113,Sacramento Kings,117,Box Score,,"16,250",Golden 1 Center,
247,"Tue, Nov 20, 2018",7:00p,Toronto Raptors,93,Orlando Magic,91,Box Score,,"16,016",Amway Center,
248,"Tue, Nov 20, 2018",7:00p,Los Angeles Clippers,118,Washington Wizards,125,Box Score,,"14,499",Capital One Arena,
249,"Tue, Nov 20, 2018",7:30p,Brooklyn Nets,104,Miami Heat,92,Box Score,,"19,600",AmericanAirlines Arena,
250,"Tue, Nov 20, 2018",7:30p,Portland Trail Blazers,118,New York Knicks,114,Box Score,,"19,812",Madison Square Garden (IV),
251,"Wed, Nov 21, 2018",7:00p,Indiana Pacers,109,Charlotte Hornets,127,Box Score,,"15,913",Spectrum Center,
252,"Wed, Nov 21, 2018",7:00p,New Orleans Pelicans,120,Philadelphia 76ers,121,Box Score,,"20,352",Wells Fargo Center,
253,"Wed, Nov 21, 2018",7:30p,Toronto Raptors,124,Atlanta Hawks,108,Box Score,,"15,058",State Farm Arena,
254,"Wed, Nov 21, 2018",7:30p,New York Knicks,117,Boston Celtics,109,Box Score,,"18,624",TD Garden,
255,"Wed, Nov 21, 2018",8:00p,Phoenix Suns,116,Chicago Bulls,124,Box Score,,"19,014",United Center,
256,"Wed, Nov 21, 2018",8:00p,Los Angeles Lakers,109,Cleveland Cavaliers,105,Box Score,,"19,432",Quicken Loans Arena,
257,"Wed, Nov 21, 2018",8:00p,Detroit Pistons,124,Houston Rockets,126,Box Score,,"18,055",Toyota Center,
258,"Wed, Nov 21, 2018",8:00p,Portland Trail Blazers,100,Milwaukee Bucks,143,Box Score,,"17,591",Fiserv Forum,
259,"Wed, Nov 21, 2018",8:00p,Denver Nuggets,103,Minnesota Timberwolves,101,Box Score,,"15,086",Target Center,
260,"Wed, Nov 21, 2018",8:30p,Brooklyn Nets,113,Dallas Mavericks,119,Box Score,,"19,926",American Airlines Center,
261,"Wed, Nov 21, 2018",8:30p,Memphis Grizzlies,104,San Antonio Spurs,103,Box Score,,"18,354",AT&T Center,
262,"Wed, Nov 21, 2018",9:00p,Sacramento Kings,119,Utah Jazz,110,Box Score,,"18,306",Vivint Smart Home Arena,
263,"Wed, Nov 21, 2018",10:30p,Oklahoma City Thunder,123,Golden State Warriors,95,Box Score,,"19,596",Oracle Arena,
264,"Fri, Nov 23, 2018",12:00p,Minnesota Timberwolves,112,Brooklyn Nets,102,Box Score,,"12,814",Barclays Center,
265,"Fri, Nov 23, 2018",3:30p,Memphis Grizzlies,107,Los Angeles Clippers,112,Box Score,OT,"15,418",STAPLES Center,
266,"Fri, Nov 23, 2018",7:00p,Houston Rockets,111,Detroit Pistons,116,Box Score,OT,"17,268",Little Caesars Arena,
267,"Fri, Nov 23, 2018",7:30p,Boston Celtics,114,Atlanta Hawks,96,Box Score,,"15,017",State Farm Arena,
268,"Fri, Nov 23, 2018",7:30p,New Orleans Pelicans,109,New York Knicks,114,Box Score,,"18,948",Madison Square Garden (IV),
269,"Fri, Nov 23, 2018",7:30p,Cleveland Cavaliers,121,Philadelphia 76ers,112,Box Score,,"20,524",Wells Fargo Center,
270,"Fri, Nov 23, 2018",7:30p,Washington Wizards,107,Toronto Raptors,125,Box Score,,"19,800",Scotiabank Arena,
271,"Fri, Nov 23, 2018",8:00p,Miami Heat,103,Chicago Bulls,96,Box Score,,"20,935",United Center,
272,"Fri, Nov 23, 2018",8:00p,San Antonio Spurs,111,Indiana Pacers,100,Box Score,,"17,262",Bankers Life Fieldhouse,
273,"Fri, Nov 23, 2018",8:00p,Charlotte Hornets,104,Oklahoma City Thunder,109,Box Score,,"18,203",Chesapeake Energy Arena,
274,"Fri, Nov 23, 2018",8:30p,Phoenix Suns,116,Milwaukee Bucks,114,Box Score,,"17,852",Fiserv Forum,
275,"Fri, Nov 23, 2018",9:00p,Orlando Magic,87,Denver Nuggets,112,Box Score,,"19,520",Pepsi Center,
276,"Fri, Nov 23, 2018",10:30p,Portland Trail Blazers,97,Golden State Warriors,125,Box Score,,"19,596",Oracle Arena,
277,"Fri, Nov 23, 2018",10:30p,Utah Jazz,83,Los Angeles Lakers,90,Box Score,,"18,997",STAPLES Center,
278,"Sat, Nov 24, 2018",7:30p,Houston Rockets,108,Cleveland Cavaliers,117,Box Score,,"19,432",Quicken Loans Arena,
279,"Sat, Nov 24, 2018",8:00p,Chicago Bulls,96,Minnesota Timberwolves,111,Box Score,,"17,119",Target Center,
280,"Sat, Nov 24, 2018",8:00p,Denver Nuggets,105,Oklahoma City Thunder,98,Box Score,,"18,203",Chesapeake Energy Arena,
281,"Sat, Nov 24, 2018",8:00p,New Orleans Pelicans,114,Washington Wizards,124,Box Score,,"15,165",Capital One Arena,
282,"Sat, Nov 24, 2018",8:30p,Boston Celtics,104,Dallas Mavericks,113,Box Score,,"20,226",American Airlines Center,
283,"Sat, Nov 24, 2018",8:30p,Sacramento Kings,116,Golden State Warriors,117,Box Score,,"19,596",Oracle Arena,
284,"Sat, Nov 24, 2018",8:30p,San Antonio Spurs,129,Milwaukee Bucks,135,Box Score,,"17,559",Fiserv Forum,
285,"Sun, Nov 25, 2018",3:30p,Orlando Magic,108,Los Angeles Lakers,104,Box Score,,"18,997",STAPLES Center,
286,"Sun, Nov 25, 2018",4:00p,Phoenix Suns,107,Detroit Pistons,118,Box Score,,"14,413",Little Caesars Arena,
287,"Sun, Nov 25, 2018",6:00p,Charlotte Hornets,123,Atlanta Hawks,124,Box Score,,"12,977",State Farm Arena,
288,"Sun, Nov 25, 2018",6:00p,Philadelphia 76ers,127,Brooklyn Nets,125,Box Score,,"15,217",Barclays Center,
289,"Sun, Nov 25, 2018",6:00p,New York Knicks,103,Memphis Grizzlies,98,Box Score,,"14,331",FedEx Forum,
290,"Sun, Nov 25, 2018",6:00p,Miami Heat,115,Toronto Raptors,125,Box Score,,"19,800",Scotiabank Arena,
291,"Sun, Nov 25, 2018",8:00p,Utah Jazz,133,Sacramento Kings,112,Box Score,,"16,048",Golden 1 Center,
292,"Sun, Nov 25, 2018",9:00p,Los Angeles Clippers,104,Portland Trail Blazers,100,Box Score,,"19,138",Moda Center,
293,"Mon, Nov 26, 2018",7:00p,Milwaukee Bucks,107,Charlotte Hornets,110,Box Score,,"13,805",Spectrum Center,
294,"Mon, Nov 26, 2018",7:00p,Minnesota Timberwolves,102,Cleveland Cavaliers,95,Box Score,,"19,432",Quicken Loans Arena,
295,"Mon, Nov 26, 2018",7:00p,Houston Rockets,131,Washington Wizards,135,Box Score,OT,"16,872",Capital One Arena,
296,"Mon, Nov 26, 2018",8:00p,San Antonio Spurs,108,Chicago Bulls,107,Box Score,,"19,006",United Center,
297,"Mon, Nov 26, 2018",8:00p,Boston Celtics,124,New Orleans Pelicans,107,Box Score,,"15,189",Smoothie King Center,
298,"Mon, Nov 26, 2018",9:00p,Indiana Pacers,121,Utah Jazz,88,Box Score,,"18,306",Vivint Smart Home Arena,
299,"Mon, Nov 26, 2018",10:30p,Orlando Magic,110,Golden State Warriors,116,Box Score,,"19,596",Oracle Arena,
300,"Tue, Nov 27, 2018",7:00p,New York Knicks,108,Detroit Pistons,115,Box Score,,"13,935",Little Caesars Arena,
301,"Tue, Nov 27, 2018",7:30p,Atlanta Hawks,115,Miami Heat,113,Box Score,,"19,600",AmericanAirlines Arena,
302,"Tue, Nov 27, 2018",8:00p,Toronto Raptors,122,Memphis Grizzlies,114,Box Score,,"14,187",FedEx Forum,
303,"Tue, Nov 27, 2018",9:00p,Los Angeles Lakers,85,Denver Nuggets,117,Box Score,,"19,583",Pepsi Center,
304,"Tue, Nov 27, 2018",9:00p,Indiana Pacers,109,Phoenix Suns,104,Box Score,,"13,038",Talking Stick Resort Arena,
305,"Wed, Nov 28, 2018",7:00p,Atlanta Hawks,94,Charlotte Hornets,108,Box Score,,"12,971",Spectrum Center,
306,"Wed, Nov 28, 2018",7:00p,New York Knicks,91,Philadelphia 76ers,117,Box Score,,"20,274",Wells Fargo Center,
307,"Wed, Nov 28, 2018",7:30p,Utah Jazz,101,Brooklyn Nets,91,Box Score,,"12,928",Barclays Center,
308,"Wed, Nov 28, 2018",8:00p,Dallas Mavericks,128,Houston Rockets,108,Box Score,,"18,055",Toyota Center,
309,"Wed, Nov 28, 2018",8:00p,Chicago Bulls,113,Milwaukee Bucks,116,Box Score,,"16,660",Fiserv Forum,
310,"Wed, Nov 28, 2018",8:00p,San Antonio Spurs,89,Minnesota Timberwolves,128,Box Score,,"11,023",Target Center,
311,"Wed, Nov 28, 2018",8:00p,Washington Wizards,104,New Orleans Pelicans,125,Box Score,,"13,570",Smoothie King Center,
312,"Wed, Nov 28, 2018",8:00p,Cleveland Cavaliers,83,Oklahoma City Thunder,100,Box Score,,"18,203",Chesapeake Energy Arena,
313,"Wed, Nov 28, 2018",10:00p,Orlando Magic,112,Portland Trail Blazers,115,Box Score,,"18,865",Moda Center,
314,"Wed, Nov 28, 2018",10:30p,Phoenix Suns,99,Los Angeles Clippers,115,Box Score,,"16,372",STAPLES Center,
315,"Thu, Nov 29, 2018",8:00p,Golden State Warriors,128,Toronto Raptors,131,Box Score,OT,"20,073",Scotiabank Arena,
316,"Thu, Nov 29, 2018",10:30p,Indiana Pacers,96,Los Angeles Lakers,104,Box Score,,"18,997",STAPLES Center,
317,"Thu, Nov 29, 2018",10:30p,Los Angeles Clippers,133,Sacramento Kings,121,Box Score,,"17,583",Golden 1 Center,
318,"Fri, Nov 30, 2018",7:00p,Cleveland Cavaliers,95,Boston Celtics,128,Box Score,,"18,624",TD Garden,
319,"Fri, Nov 30, 2018",7:00p,Utah Jazz,119,Charlotte Hornets,111,Box Score,,"15,812",Spectrum Center,
320,"Fri, Nov 30, 2018",7:00p,Chicago Bulls,88,Detroit Pistons,107,Box Score,,"15,372",Little Caesars Arena,
321,"Fri, Nov 30, 2018",7:00p,Washington Wizards,98,Philadelphia 76ers,123,Box Score,,"20,400",Wells Fargo Center,
322,"Fri, Nov 30, 2018",7:30p,Memphis Grizzlies,131,Brooklyn Nets,125,Box Score,2OT,"12,983",Barclays Center,
323,"Fri, Nov 30, 2018",8:00p,New Orleans Pelicans,101,Miami Heat,106,Box Score,,"19,600",AmericanAirlines Arena,
324,"Fri, Nov 30, 2018",8:00p,Atlanta Hawks,109,Oklahoma City Thunder,124,Box Score,,"18,203",Chesapeake Energy Arena,
325,"Fri, Nov 30, 2018",8:00p,Houston Rockets,136,San Antonio Spurs,105,Box Score,,"18,354",AT&T Center,
326,"Fri, Nov 30, 2018",9:00p,Orlando Magic,99,Phoenix Suns,85,Box Score,,"13,228",Talking Stick Resort Arena,
327,"Fri, Nov 30, 2018",10:30p,Dallas Mavericks,103,Los Angeles Lakers,114,Box Score,,"18,997",STAPLES Center,
328,"Fri, Nov 30, 2018",10:30p,Denver Nuggets,113,Portland Trail Blazers,112,Box Score,,"19,459",Moda Center,
329,"Sat, Dec 1, 2018",5:00p,Milwaukee Bucks,134,New York Knicks,136,Box Score,OT,"19,812",Madison Square Garden (IV),
330,"Sat, Dec 1, 2018",7:00p,Golden State Warriors,102,Detroit Pistons,111,Box Score,,"20,332",Little Caesars Arena,
331,"Sat, Dec 1, 2018",7:00p,Brooklyn Nets,88,Washington Wizards,102,Box Score,,"15,448",Capital One Arena,
332,"Sat, Dec 1, 2018",8:00p,Toronto Raptors,106,Cleveland Cavaliers,95,Box Score,,"19,432",Quicken Loans Arena,
333,"Sat, Dec 1, 2018",8:00p,Chicago Bulls,105,Houston Rockets,121,Box Score,,"18,055",Toyota Center,
334,"Sat, Dec 1, 2018",8:00p,Boston Celtics,118,Minnesota Timberwolves,109,Box Score,,"17,663",Target Center,
335,"Sat, Dec 1, 2018",10:00p,Indiana Pacers,110,Sacramento Kings,111,Box Score,,"17,583",Golden 1 Center,
336,"Sun, Dec 2, 2018",3:30p,Phoenix Suns,96,Los Angeles Lakers,120,Box Score,,"18,997",STAPLES Center,
337,"Sun, Dec 2, 2018",5:00p,New Orleans Pelicans,119,Charlotte Hornets,109,Box Score,,"15,336",Spectrum Center,
338,"Sun, Dec 2, 2018",6:00p,Utah Jazz,100,Miami Heat,102,Box Score,,"19,600",AmericanAirlines Arena,
339,"Sun, Dec 2, 2018",6:00p,Memphis Grizzlies,95,Philadelphia 76ers,103,Box Score,,"20,334",Wells Fargo Center,
340,"Sun, Dec 2, 2018",7:00p,Los Angeles Clippers,110,Dallas Mavericks,114,Box Score,,"19,551",American Airlines Center,
341,"Sun, Dec 2, 2018",7:00p,Portland Trail Blazers,118,San Antonio Spurs,131,Box Score,,"18,354",AT&T Center,
342,"Mon, Dec 3, 2018",7:00p,Oklahoma City Thunder,110,Detroit Pistons,83,Box Score,,"14,372",Little Caesars Arena,
343,"Mon, Dec 3, 2018",7:30p,Golden State Warriors,128,Atlanta Hawks,111,Box Score,,"16,631",State Farm Arena,
344,"Mon, Dec 3, 2018",7:30p,Cleveland Cavaliers,99,Brooklyn Nets,97,Box Score,,"10,983",Barclays Center,
345,"Mon, Dec 3, 2018",7:30p,Washington Wizards,110,New York Knicks,107,Box Score,,"19,440",Madison Square Garden (IV),
346,"Mon, Dec 3, 2018",7:30p,Denver Nuggets,106,Toronto Raptors,103,Box Score,,"19,800",Scotiabank Arena,
347,"Mon, Dec 3, 2018",8:00p,Houston Rockets,91,Minnesota Timberwolves,103,Box Score,,"13,834",Target Center,
348,"Mon, Dec 3, 2018",8:00p,Los Angeles Clippers,129,New Orleans Pelicans,126,Box Score,,"13,822",Smoothie King Center,
349,"Tue, Dec 4, 2018",7:00p,Chicago Bulls,90,Indiana Pacers,96,Box Score,,"16,446",Bankers Life Fieldhouse,
350,"Tue, Dec 4, 2018",7:30p,Orlando Magic,105,Miami Heat,90,Box Score,,"19,600",AmericanAirlines Arena,
351,"Tue, Dec 4, 2018",8:30p,Portland Trail Blazers,102,Dallas Mavericks,111,Box Score,,"19,341",American Airlines Center,
352,"Tue, Dec 4, 2018",9:00p,Sacramento Kings,122,Phoenix Suns,105,Box Score,,"12,977",Talking Stick Resort Arena,
353,"Tue, Dec 4, 2018",9:00p,San Antonio Spurs,105,Utah Jazz,139,Box Score,,"18,306",Vivint Smart Home Arena,
354,"Wed, Dec 5, 2018",7:00p,Golden State Warriors,129,Cleveland Cavaliers,105,Box Score,,"19,432",Quicken Loans Arena,
355,"Wed, Dec 5, 2018",7:00p,Denver Nuggets,124,Orlando Magic,118,Box Score,OT,"16,636",Amway Center,
356,"Wed, Dec 5, 2018",7:30p,Washington Wizards,131,Atlanta Hawks,117,Box Score,,"12,551",State Farm Arena,
357,"Wed, Dec 5, 2018",7:30p,Oklahoma City Thunder,114,Brooklyn Nets,112,Box Score,,"13,161",Barclays Center,
358,"Wed, Dec 5, 2018",8:00p,Los Angeles Clippers,86,Memphis Grizzlies,96,Box Score,,"14,144",FedEx Forum,
359,"Wed, Dec 5, 2018",8:00p,Detroit Pistons,92,Milwaukee Bucks,115,Box Score,,"16,541",Fiserv Forum,
360,"Wed, Dec 5, 2018",8:00p,Charlotte Hornets,104,Minnesota Timberwolves,121,Box Score,,"11,248",Target Center,
361,"Wed, Dec 5, 2018",8:00p,Dallas Mavericks,106,New Orleans Pelicans,132,Box Score,,"14,810",Smoothie King Center,
362,"Wed, Dec 5, 2018",8:00p,Philadelphia 76ers,102,Toronto Raptors,113,Box Score,,"19,800",Scotiabank Arena,
363,"Wed, Dec 5, 2018",10:30p,San Antonio Spurs,113,Los Angeles Lakers,121,Box Score,,"18,997",STAPLES Center,
364,"Thu, Dec 6, 2018",8:00p,New York Knicks,100,Boston Celtics,128,Box Score,,"18,624",TD Garden,
365,"Thu, Dec 6, 2018",10:00p,Phoenix Suns,86,Portland Trail Blazers,108,Box Score,,"19,001",Moda Center,
366,"Thu, Dec 6, 2018",10:30p,Houston Rockets,91,Utah Jazz,118,Box Score,,"18,306",Vivint Smart Home Arena,
367,"Fri, Dec 7, 2018",7:00p,Denver Nuggets,107,Charlotte Hornets,113,Box Score,,"13,755",Spectrum Center,
368,"Fri, Dec 7, 2018",7:00p,Philadelphia 76ers,117,Detroit Pistons,111,Box Score,,"15,680",Little Caesars Arena,
369,"Fri, Dec 7, 2018",7:00p,Indiana Pacers,112,Orlando Magic,90,Box Score,,"17,214",Amway Center,
370,"Fri, Dec 7, 2018",7:30p,Toronto Raptors,105,Brooklyn Nets,106,Box Score,OT,"14,035",Barclays Center,
371,"Fri, Dec 7, 2018",7:30p,Sacramento Kings,129,Cleveland Cavaliers,110,Box Score,,"19,432",Quicken Loans Arena,
372,"Fri, Dec 7, 2018",8:00p,Oklahoma City Thunder,112,Chicago Bulls,114,Box Score,,"19,842",United Center,
373,"Fri, Dec 7, 2018",8:00p,Memphis Grizzlies,107,New Orleans Pelicans,103,Box Score,,"18,447",Smoothie King Center,
374,"Fri, Dec 7, 2018",8:30p,Los Angeles Lakers,120,San Antonio Spurs,133,Box Score,,"18,354",AT&T Center,
375,"Fri, Dec 7, 2018",9:00p,Miami Heat,115,Phoenix Suns,98,Box Score,,"14,273",Talking Stick Resort Arena,
376,"Fri, Dec 7, 2018",9:30p,Golden State Warriors,105,Milwaukee Bucks,95,Box Score,,"17,852",Fiserv Forum,
377,"Sat, Dec 8, 2018",6:00p,Houston Rockets,104,Dallas Mavericks,107,Box Score,,"20,254",American Airlines Center,
378,"Sat, Dec 8, 2018",7:00p,Sacramento Kings,97,Indiana Pacers,107,Box Score,,"16,867",Bankers Life Fieldhouse,
379,"Sat, Dec 8, 2018",7:30p,Denver Nuggets,98,Atlanta Hawks,106,Box Score,,"14,409",State Farm Arena,
380,"Sat, Dec 8, 2018",7:30p,Washington Wizards,101,Cleveland Cavaliers,116,Box Score,,"19,432",Quicken Loans Arena,
381,"Sat, Dec 8, 2018",7:30p,Brooklyn Nets,112,New York Knicks,104,Box Score,,"18,662",Madison Square Garden (IV),
382,"Sat, Dec 8, 2018",8:00p,Boston Celtics,133,Chicago Bulls,77,Box Score,,"20,923",United Center,
383,"Sat, Dec 8, 2018",8:00p,Los Angeles Lakers,111,Memphis Grizzlies,88,Box Score,,"17,794",FedEx Forum,
384,"Sat, Dec 8, 2018",10:00p,Minnesota Timberwolves,105,Portland Trail Blazers,113,Box Score,,"19,359",Moda Center,
385,"Sat, Dec 8, 2018",10:30p,Miami Heat,121,Los Angeles Clippers,98,Box Score,,"17,113",STAPLES Center,
386,"Sun, Dec 9, 2018",3:30p,New Orleans Pelicans,116,Detroit Pistons,108,Box Score,,"14,705",Little Caesars Arena,
387,"Sun, Dec 9, 2018",6:00p,Milwaukee Bucks,104,Toronto Raptors,99,Box Score,,"19,800",Scotiabank Arena,
388,"Sun, Dec 9, 2018",7:00p,Utah Jazz,97,San Antonio Spurs,110,Box Score,,"17,834",AT&T Center,
389,"Sun, Dec 9, 2018",7:30p,Charlotte Hornets,119,New York Knicks,107,Box Score,,"18,602",Madison Square Garden (IV),
390,"Mon, Dec 10, 2018",7:00p,Washington Wizards,101,Indiana Pacers,109,Box Score,,"14,645",Bankers Life Fieldhouse,
391,"Mon, Dec 10, 2018",7:00p,Detroit Pistons,102,Philadelphia 76ers,116,Box Score,,"20,199",Wells Fargo Center,
392,"Mon, Dec 10, 2018",7:30p,New Orleans Pelicans,100,Boston Celtics,113,Box Score,,"18,624",TD Garden,
393,"Mon, Dec 10, 2018",8:00p,Sacramento Kings,108,Chicago Bulls,89,Box Score,,"18,164",United Center,
394,"Mon, Dec 10, 2018",8:00p,Cleveland Cavaliers,92,Milwaukee Bucks,108,Box Score,,"17,155",Fiserv Forum,
395,"Mon, Dec 10, 2018",8:00p,Utah Jazz,113,Oklahoma City Thunder,122,Box Score,,"18,203",Chesapeake Energy Arena,
396,"Mon, Dec 10, 2018",8:30p,Orlando Magic,76,Dallas Mavericks,101,Box Score,,"19,334",American Airlines Center,
397,"Mon, Dec 10, 2018",9:00p,Memphis Grizzlies,99,Denver Nuggets,105,Box Score,,"15,278",Pepsi Center,
398,"Mon, Dec 10, 2018",9:00p,Los Angeles Clippers,123,Phoenix Suns,119,Box Score,OT,"12,088",Talking Stick Resort Arena,
399,"Mon, Dec 10, 2018",10:30p,Minnesota Timberwolves,108,Golden State Warriors,116,Box Score,,"19,596",Oracle Arena,
400,"Mon, Dec 10, 2018",10:30p,Miami Heat,105,Los Angeles Lakers,108,Box Score,,"18,997",STAPLES Center,
401,"Tue, Dec 11, 2018",8:00p,Portland Trail Blazers,104,Houston Rockets,111,Box Score,,"18,055",Toyota Center,
402,"Tue, Dec 11, 2018",8:30p,Phoenix Suns,86,San Antonio Spurs,111,Box Score,,"17,676",AT&T Center,
403,"Tue, Dec 11, 2018",10:30p,Toronto Raptors,123,Los Angeles Clippers,99,Box Score,,"17,812",STAPLES Center,
404,"Wed, Dec 12, 2018",7:00p,Detroit Pistons,107,Charlotte Hornets,108,Box Score,,"13,997",Spectrum Center,
405,"Wed, Dec 12, 2018",7:00p,New York Knicks,106,Cleveland Cavaliers,113,Box Score,,"19,432",Quicken Loans Arena,
406,"Wed, Dec 12, 2018",7:00p,Milwaukee Bucks,97,Indiana Pacers,113,Box Score,,"17,070",Bankers Life Fieldhouse,
407,"Wed, Dec 12, 2018",7:00p,Brooklyn Nets,127,Philadelphia 76ers,124,Box Score,,"20,376",Wells Fargo Center,
408,"Wed, Dec 12, 2018",7:00p,Boston Celtics,130,Washington Wizards,125,Box Score,OT,"20,409",Capital One Arena,
409,"Wed, Dec 12, 2018",8:00p,Portland Trail Blazers,83,Memphis Grizzlies,92,Box Score,,"16,282",FedEx Forum,
410,"Wed, Dec 12, 2018",8:00p,Oklahoma City Thunder,114,New Orleans Pelicans,118,Box Score,,"14,450",Smoothie King Center,
411,"Wed, Dec 12, 2018",8:30p,Atlanta Hawks,107,Dallas Mavericks,114,Box Score,,"19,643",American Airlines Center,
412,"Wed, Dec 12, 2018",9:00p,Miami Heat,84,Utah Jazz,111,Box Score,,"18,306",Vivint Smart Home Arena,
413,"Wed, Dec 12, 2018",10:00p,Minnesota Timberwolves,130,Sacramento Kings,141,Box Score,,"15,770",Golden 1 Center,
414,"Wed, Dec 12, 2018",10:30p,Toronto Raptors,113,Golden State Warriors,93,Box Score,,"19,596",Oracle Arena,
415,"Thu, Dec 13, 2018",8:00p,Los Angeles Lakers,111,Houston Rockets,126,Box Score,,"18,055",Toyota Center,
416,"Thu, Dec 13, 2018",8:30p,Los Angeles Clippers,87,San Antonio Spurs,125,Box Score,,"18,354",AT&T Center,
417,"Thu, Dec 13, 2018",9:30p,Chicago Bulls,91,Orlando Magic,97,Box Score,,"20,201",Mexico City Arena,"at Mexico City, Mexico"
418,"Thu, Dec 13, 2018",10:30p,Dallas Mavericks,89,Phoenix Suns,99,Box Score,,"13,265",Talking Stick Resort Arena,
419,"Fri, Dec 14, 2018",7:00p,Atlanta Hawks,108,Boston Celtics,129,Box Score,,"18,624",TD Garden,
