,Date,Start (ET),Visitor/Neutral,PTS,Home/Neutral,PTS,,,Attend.,Arena,Notes
418,"Thu, Dec 19, 2019",10:30p,Houston Rockets,122,Los Angeles Clippers,117,Box Score,,"19,068",STAPLES Center,
419,"Fri, Dec 20, 2019",7:00p,Memphis Grizzlies,107,Cleveland Cavaliers,114,Box Score,,"19,432",Rocket Mortgage Fieldhouse,
420,"Fri, Dec 20, 2019",7:00p,Sacramento Kings,105,Indiana Pacers,119,Box Score,,"14,649",Bankers Life Fieldhouse,
421,"Fri, Dec 20, 2019",7:30p,Detroit Pistons,93,Boston Celtics,114,Box Score,,"19,156",TD Garden,
422,"Fri, Dec 20, 2019",7:30p,Washington Wizards,118,Toronto Raptors,122,Box Score,,"19,800",Scotiabank Arena,
423,"Fri, Dec 20, 2019",8:00p,New York Knicks,114,Miami Heat,129,Box Score,,"19,704",AmericanAirlines Arena,
424,"Fri, Dec 20, 2019",8:00p,Phoenix Suns,108,Oklahoma City Thunder,126,Box Score,,"18,203",Chesapeake Energy Arena,
425,"Fri, Dec 20, 2019",8:00p,Dallas Mavericks,117,Philadelphia 76ers,98,Box Score,,"20,778",Wells Fargo Center,
426,"Fri, Dec 20, 2019",9:00p,Minnesota Timberwolves,100,Denver Nuggets,109,Box Score,,"19,520",Pepsi Center,
427,"Fri, Dec 20, 2019",10:00p,Orlando Magic,103,Portland Trail Blazers,118,Box Score,,"19,393",Moda Center,
428,"Fri, Dec 20, 2019",10:30p,New Orleans Pelicans,102,Golden State Warriors,106,Box Score,,"18,064",Chase Center,
429,"Sat, Dec 21, 2019",5:00p,Utah Jazz,114,Charlotte Hornets,107,Box Score,,"16,187",Spectrum Center,
430,"Sat, Dec 21, 2019",6:00p,Atlanta Hawks,112,Brooklyn Nets,122,Box Score,,"16,496",Barclays Center,
431,"Sat, Dec 21, 2019",7:00p,Chicago Bulls,119,Detroit Pistons,107,Box Score,,"15,948",Little Caesars Arena,
432,"Sat, Dec 21, 2019",7:00p,Washington Wizards,108,Philadelphia 76ers,125,Box Score,,"20,529",Wells Fargo Center,
433,"Sat, Dec 21, 2019",7:30p,Milwaukee Bucks,123,New York Knicks,102,Box Score,,"18,124",Madison Square Garden (IV),
434,"Sat, Dec 21, 2019",8:00p,Sacramento Kings,115,Memphis Grizzlies,119,Box Score,,"15,603",FedEx Forum,
435,"Sat, Dec 21, 2019",8:30p,Los Angeles Clippers,134,San Antonio Spurs,109,Box Score,,"18,354",AT&T Center,
436,"Sat, Dec 21, 2019",9:00p,Houston Rockets,139,Phoenix Suns,125,Box Score,,"16,061",Talking Stick Resort Arena,
437,"Sat, Dec 21, 2019",10:00p,Minnesota Timberwolves,106,Portland Trail Blazers,113,Box Score,,"19,393",Moda Center,
438,"Sun, Dec 22, 2019",3:30p,Dallas Mavericks,107,Toronto Raptors,110,Box Score,,"19,800",Scotiabank Arena,
439,"Sun, Dec 22, 2019",6:00p,Charlotte Hornets,93,Boston Celtics,119,Box Score,,"19,156",TD Garden,
440,"Sun, Dec 22, 2019",7:00p,Indiana Pacers,89,Milwaukee Bucks,117,Box Score,,"18,029",Fiserv Forum,
441,"Sun, Dec 22, 2019",7:00p,Los Angeles Clippers,112,Oklahoma City Thunder,118,Box Score,,"18,203",Chesapeake Energy Arena,
442,"Sun, Dec 22, 2019",9:30p,Denver Nuggets,128,Los Angeles Lakers,104,Box Score,,"18,997",STAPLES Center,
443,"Mon, Dec 23, 2019",7:00p,Atlanta Hawks,118,Cleveland Cavaliers,121,Box Score,,"18,007",Rocket Mortgage Fieldhouse,
444,"Mon, Dec 23, 2019",7:00p,Philadelphia 76ers,125,Detroit Pistons,109,Box Score,,"16,476",Little Caesars Arena,
445,"Mon, Dec 23, 2019",7:00p,Toronto Raptors,115,Indiana Pacers,120,Box Score,OT,"17,164",Bankers Life Fieldhouse,
446,"Mon, Dec 23, 2019",7:00p,Washington Wizards,121,New York Knicks,115,Box Score,,"19,413",Madison Square Garden (IV),
447,"Mon, Dec 23, 2019",7:00p,Chicago Bulls,95,Orlando Magic,103,Box Score,,"18,846",Amway Center,
448,"Mon, Dec 23, 2019",7:30p,Utah Jazz,104,Miami Heat,107,Box Score,,"19,890",AmericanAirlines Arena,
449,"Mon, Dec 23, 2019",8:00p,San Antonio Spurs,145,Memphis Grizzlies,115,Box Score,,"16,776",FedEx Forum,
450,"Mon, Dec 23, 2019",9:00p,Denver Nuggets,113,Phoenix Suns,111,Box Score,,"16,041",Talking Stick Resort Arena,
451,"Mon, Dec 23, 2019",10:00p,New Orleans Pelicans,102,Portland Trail Blazers,94,Box Score,,"19,499",Moda Center,
452,"Mon, Dec 23, 2019",10:00p,Houston Rockets,113,Sacramento Kings,104,Box Score,,"17,583",Golden 1 Center,
453,"Mon, Dec 23, 2019",10:30p,Minnesota Timberwolves,104,Golden State Warriors,113,Box Score,,"18,064",Chase Center,
454,"Wed, Dec 25, 2019",12:00p,Boston Celtics,118,Toronto Raptors,102,Box Score,,"19,800",Scotiabank Arena,
455,"Wed, Dec 25, 2019",2:30p,Milwaukee Bucks,109,Philadelphia 76ers,121,Box Score,,"21,028",Wells Fargo Center,
456,"Wed, Dec 25, 2019",5:00p,Houston Rockets,104,Golden State Warriors,116,Box Score,,"18,064",Chase Center,
457,"Wed, Dec 25, 2019",8:00p,Los Angeles Clippers,111,Los Angeles Lakers,106,Box Score,,"18,997",STAPLES Center,
458,"Wed, Dec 25, 2019",10:30p,New Orleans Pelicans,112,Denver Nuggets,100,Box Score,,"19,520",Pepsi Center,
459,"Thu, Dec 26, 2019",7:00p,Washington Wizards,102,Detroit Pistons,132,Box Score,,"17,188",Little Caesars Arena,
460,"Thu, Dec 26, 2019",7:30p,New York Knicks,94,Brooklyn Nets,82,Box Score,,"17,732",Barclays Center,
461,"Thu, Dec 26, 2019",8:00p,San Antonio Spurs,98,Dallas Mavericks,102,Box Score,,"20,427",American Airlines Center,
462,"Thu, Dec 26, 2019",8:00p,Memphis Grizzlies,110,Oklahoma City Thunder,97,Box Score,,"18,203",Chesapeake Energy Arena,
463,"Thu, Dec 26, 2019",10:00p,Minnesota Timberwolves,105,Sacramento Kings,104,Box Score,2OT,"17,583",Golden 1 Center,
464,"Thu, Dec 26, 2019",10:30p,Portland Trail Blazers,115,Utah Jazz,121,Box Score,,"18,306",Vivint Smart Home Arena,
465,"Fri, Dec 27, 2019",4:00p,Cleveland Cavaliers,117,Boston Celtics,129,Box Score,,"19,156",TD Garden,
466,"Fri, Dec 27, 2019",7:00p,Oklahoma City Thunder,104,Charlotte Hornets,102,Box Score,OT,"18,418",Spectrum Center,
467,"Fri, Dec 27, 2019",7:00p,Philadelphia 76ers,97,Orlando Magic,98,Box Score,,"17,311",Amway Center,
468,"Fri, Dec 27, 2019",7:30p,Milwaukee Bucks,112,Atlanta Hawks,86,Box Score,,"17,358",State Farm Arena,
469,"Fri, Dec 27, 2019",8:00p,Indiana Pacers,112,Miami Heat,113,Box Score,,"19,767",AmericanAirlines Arena,
470,"Fri, Dec 27, 2019",10:30p,Phoenix Suns,96,Golden State Warriors,105,Box Score,,"18,064",Chase Center,
471,"Sat, Dec 28, 2019",5:00p,Memphis Grizzlies,110,Denver Nuggets,119,Box Score,,"19,697",Pepsi Center,
472,"Sat, Dec 28, 2019",7:00p,Toronto Raptors,113,Boston Celtics,97,Box Score,,"19,156",TD Garden,
473,"Sat, Dec 28, 2019",7:00p,Indiana Pacers,98,New Orleans Pelicans,120,Box Score,,"15,391",Smoothie King Center,
474,"Sat, Dec 28, 2019",8:00p,Atlanta Hawks,81,Chicago Bulls,116,Box Score,,"21,496",United Center,
475,"Sat, Dec 28, 2019",8:00p,Brooklyn Nets,98,Houston Rockets,108,Box Score,,"18,306",Toyota Center,
476,"Sat, Dec 28, 2019",8:00p,Philadelphia 76ers,116,Miami Heat,117,Box Score,OT,"19,865",AmericanAirlines Arena,
477,"Sat, Dec 28, 2019",8:00p,Cleveland Cavaliers,94,Minnesota Timberwolves,88,Box Score,,"15,411",Target Center,
478,"Sat, Dec 28, 2019",8:00p,New York Knicks,107,Washington Wizards,100,Box Score,,"19,033",Capital One Arena,
479,"Sat, Dec 28, 2019",8:30p,Dallas Mavericks,141,Golden State Warriors,121,Box Score,,"18,064",Chase Center,
480,"Sat, Dec 28, 2019",8:30p,Orlando Magic,100,Milwaukee Bucks,111,Box Score,,"17,920",Fiserv Forum,
481,"Sat, Dec 28, 2019",8:30p,Detroit Pistons,109,San Antonio Spurs,136,Box Score,,"18,524",AT&T Center,
482,"Sat, Dec 28, 2019",9:00p,Phoenix Suns,112,Sacramento Kings,110,Box Score,,"17,583",Golden 1 Center,
483,"Sat, Dec 28, 2019",10:00p,Los Angeles Lakers,128,Portland Trail Blazers,120,Box Score,,"19,960",Moda Center,
484,"Sat, Dec 28, 2019",10:30p,Utah Jazz,120,Los Angeles Clippers,107,Box Score,,"19,068",STAPLES Center,
485,"Sun, Dec 29, 2019",6:00p,Oklahoma City Thunder,98,Toronto Raptors,97,Box Score,,"19,800",Scotiabank Arena,
486,"Sun, Dec 29, 2019",8:00p,Sacramento Kings,115,Denver Nuggets,120,Box Score,,"19,520",Pepsi Center,
487,"Sun, Dec 29, 2019",8:00p,Charlotte Hornets,104,Memphis Grizzlies,117,Box Score,,"16,842",FedEx Forum,
488,"Sun, Dec 29, 2019",8:00p,Houston Rockets,112,New Orleans Pelicans,127,Box Score,,"17,712",Smoothie King Center,
489,"Sun, Dec 29, 2019",9:30p,Dallas Mavericks,95,Los Angeles Lakers,108,Box Score,,"18,997",STAPLES Center,
490,"Mon, Dec 30, 2019",7:00p,Atlanta Hawks,101,Orlando Magic,93,Box Score,,"17,784",Amway Center,
491,"Mon, Dec 30, 2019",7:00p,Miami Heat,105,Washington Wizards,123,Box Score,,"20,476",Capital One Arena,
492,"Mon, Dec 30, 2019",8:00p,Milwaukee Bucks,123,Chicago Bulls,102,Box Score,,"21,954",United Center,
493,"Mon, Dec 30, 2019",8:00p,Brooklyn Nets,115,Minnesota Timberwolves,122,Box Score,OT,"15,824",Target Center,
494,"Mon, Dec 30, 2019",9:00p,Detroit Pistons,81,Utah Jazz,104,Box Score,,"18,306",Vivint Smart Home Arena,
495,"Mon, Dec 30, 2019",10:00p,Phoenix Suns,122,Portland Trail Blazers,116,Box Score,,"19,896",Moda Center,
496,"Tue, Dec 31, 2019",3:00p,Boston Celtics,109,Charlotte Hornets,92,Box Score,,"19,216",Spectrum Center,
497,"Tue, Dec 31, 2019",3:00p,Philadelphia 76ers,97,Indiana Pacers,115,Box Score,,"17,923",Bankers Life Fieldhouse,
498,"Tue, Dec 31, 2019",5:00p,Los Angeles Clippers,105,Sacramento Kings,87,Box Score,,"16,231",Golden 1 Center,
499,"Tue, Dec 31, 2019",7:00p,Denver Nuggets,104,Houston Rockets,130,Box Score,,"18,055",Toyota Center,
500,"Tue, Dec 31, 2019",7:00p,Golden State Warriors,113,San Antonio Spurs,117,Box Score,OT,"18,354",AT&T Center,
501,"Tue, Dec 31, 2019",7:00p,Cleveland Cavaliers,97,Toronto Raptors,117,Box Score,,"19,800",Scotiabank Arena,
502,"Tue, Dec 31, 2019",8:00p,Dallas Mavericks,101,Oklahoma City Thunder,106,Box Score,,"18,203",Chesapeake Energy Arena,
503,"Wed, Jan 1, 2020",6:00p,Orlando Magic,122,Washington Wizards,101,Box Score,,"14,921",Capital One Arena,
504,"Wed, Jan 1, 2020",7:30p,Portland Trail Blazers,93,New York Knicks,117,Box Score,,"19,812",Madison Square Garden (IV),
505,"Wed, Jan 1, 2020",8:00p,Minnesota Timberwolves,104,Milwaukee Bucks,106,Box Score,,"17,819",Fiserv Forum,
506,"Wed, Jan 1, 2020",10:30p,Phoenix Suns,107,Los Angeles Lakers,117,Box Score,,"18,997",STAPLES Center,
507,"Thu, Jan 2, 2020",7:00p,Charlotte Hornets,109,Cleveland Cavaliers,106,Box Score,,"17,859",Rocket Mortgage Fieldhouse,
508,"Thu, Jan 2, 2020",7:00p,Denver Nuggets,124,Indiana Pacers,116,Box Score,,"16,688",Bankers Life Fieldhouse,
509,"Thu, Jan 2, 2020",7:30p,Toronto Raptors,76,Miami Heat,84,Box Score,,"19,939",AmericanAirlines Arena,
510,"Thu, Jan 2, 2020",8:00p,Utah Jazz,102,Chicago Bulls,98,Box Score,,"19,398",United Center,
511,"Thu, Jan 2, 2020",8:00p,Golden State Warriors,84,Minnesota Timberwolves,99,Box Score,,"15,477",Target Center,
512,"Thu, Jan 2, 2020",8:30p,Brooklyn Nets,111,Dallas Mavericks,123,Box Score,,"20,289",American Airlines Center,
513,"Thu, Jan 2, 2020",8:30p,Oklahoma City Thunder,109,San Antonio Spurs,103,Box Score,,"18,354",AT&T Center,
514,"Thu, Jan 2, 2020",10:00p,Memphis Grizzlies,123,Sacramento Kings,128,Box Score,,"17,351",Golden 1 Center,
515,"Thu, Jan 2, 2020",10:30p,Detroit Pistons,112,Los Angeles Clippers,126,Box Score,,"19,068",STAPLES Center,
516,"Fri, Jan 3, 2020",7:00p,Atlanta Hawks,106,Boston Celtics,109,Box Score,,"19,156",TD Garden,
517,"Fri, Jan 3, 2020",7:00p,Miami Heat,85,Orlando Magic,105,Box Score,,"17,198",Amway Center,
518,"Fri, Jan 3, 2020",7:00p,Portland Trail Blazers,122,Washington Wizards,103,Box Score,,"17,945",Capital One Arena,
519,"Fri, Jan 3, 2020",8:00p,Philadelphia 76ers,108,Houston Rockets,118,Box Score,,"18,055",Toyota Center,
520,"Fri, Jan 3, 2020",9:00p,New York Knicks,112,Phoenix Suns,120,Box Score,,"18,055",Talking Stick Resort Arena,
521,"Fri, Jan 3, 2020",10:30p,New Orleans Pelicans,113,Los Angeles Lakers,123,Box Score,,"18,997",STAPLES Center,
522,"Sat, Jan 4, 2020",3:30p,Memphis Grizzlies,140,Los Angeles Clippers,114,Box Score,,"19,068",STAPLES Center,
523,"Sat, Jan 4, 2020",6:00p,Toronto Raptors,121,Brooklyn Nets,102,Box Score,,"17,732",Barclays Center,
524,"Sat, Jan 4, 2020",7:00p,Utah Jazz,109,Orlando Magic,96,Box Score,,"16,913",Amway Center,
525,"Sat, Jan 4, 2020",7:30p,Indiana Pacers,111,Atlanta Hawks,116,Box Score,,"16,420",State Farm Arena,
526,"Sat, Jan 4, 2020",7:30p,Oklahoma City Thunder,121,Cleveland Cavaliers,106,Box Score,,"19,432",Rocket Mortgage Fieldhouse,
527,"Sat, Jan 4, 2020",8:00p,Boston Celtics,111,Chicago Bulls,104,Box Score,,"21,130",United Center,
528,"Sat, Jan 4, 2020",8:00p,Denver Nuggets,114,Washington Wizards,128,Box Score,,"16,233",Capital One Arena,
529,"Sat, Jan 4, 2020",8:30p,Charlotte Hornets,123,Dallas Mavericks,120,Box Score,OT,"20,327",American Airlines Center,
530,"Sat, Jan 4, 2020",8:30p,Detroit Pistons,111,Golden State Warriors,104,Box Score,,"18,064",Chase Center,
531,"Sat, Jan 4, 2020",8:30p,San Antonio Spurs,118,Milwaukee Bucks,127,Box Score,,"18,002",Fiserv Forum,
532,"Sat, Jan 4, 2020",10:00p,New Orleans Pelicans,117,Sacramento Kings,115,Box Score,,"16,808",Golden 1 Center,
533,"Sun, Jan 5, 2020",3:30p,New York Knicks,132,Los Angeles Clippers,135,Box Score,,"19,068",STAPLES Center,
534,"Sun, Jan 5, 2020",6:00p,Portland Trail Blazers,111,Miami Heat,122,Box Score,,"19,846",AmericanAirlines Arena,
535,"Sun, Jan 5, 2020",7:30p,Minnesota Timberwolves,118,Cleveland Cavaliers,103,Box Score,,"16,159",Rocket Mortgage Fieldhouse,
536,"Sun, Jan 5, 2020",8:00p,Memphis Grizzlies,121,Phoenix Suns,114,Box Score,,"14,181",Talking Stick Resort Arena,
537,"Sun, Jan 5, 2020",10:00p,Detroit Pistons,99,Los Angeles Lakers,106,Box Score,,"18,997",STAPLES Center,
538,"Mon, Jan 6, 2020",7:00p,Indiana Pacers,115,Charlotte Hornets,104,Box Score,,"13,009",Spectrum Center,
539,"Mon, Jan 6, 2020",7:00p,Brooklyn Nets,89,Orlando Magic,101,Box Score,,"15,008",Amway Center,
540,"Mon, Jan 6, 2020",7:00p,Oklahoma City Thunder,113,Philadelphia 76ers,120,Box Score,,"20,561",Wells Fargo Center,
541,"Mon, Jan 6, 2020",7:00p,Boston Celtics,94,Washington Wizards,99,Box Score,,"17,963",Capital One Arena,
542,"Mon, Jan 6, 2020",7:30p,Denver Nuggets,123,Atlanta Hawks,115,Box Score,,"15,286",State Farm Arena,
543,"Mon, Jan 6, 2020",8:00p,Utah Jazz,128,New Orleans Pelicans,126,Box Score,,"14,138",Smoothie King Center,
544,"Mon, Jan 6, 2020",8:30p,Chicago Bulls,110,Dallas Mavericks,118,Box Score,,"20,238",American Airlines Center,
545,"Mon, Jan 6, 2020",8:30p,Milwaukee Bucks,104,San Antonio Spurs,126,Box Score,,"18,354",AT&T Center,
546,"Mon, Jan 6, 2020",10:00p,Golden State Warriors,98,Sacramento Kings,111,Box Score,,"15,819",Golden 1 Center,
547,"Tue, Jan 7, 2020",7:00p,Detroit Pistons,115,Cleveland Cavaliers,113,Box Score,,"17,274",Rocket Mortgage Fieldhouse,
548,"Tue, Jan 7, 2020",7:00p,Portland Trail Blazers,101,Toronto Raptors,99,Box Score,,"19,800",Scotiabank Arena,
549,"Tue, Jan 7, 2020",7:30p,Oklahoma City Thunder,111,Brooklyn Nets,103,Box Score,OT,"15,677",Barclays Center,
550,"Tue, Jan 7, 2020",8:00p,Minnesota Timberwolves,112,Memphis Grizzlies,119,Box Score,,"14,117",FedEx Forum,
551,"Tue, Jan 7, 2020",9:00p,Sacramento Kings,114,Phoenix Suns,103,Box Score,,"14,134",Talking Stick Resort Arena,
552,"Tue, Jan 7, 2020",10:30p,New York Knicks,87,Los Angeles Lakers,117,Box Score,,"18,997",STAPLES Center,
553,"Wed, Jan 8, 2020",7:00p,San Antonio Spurs,129,Boston Celtics,114,Box Score,,"19,156",TD Garden,
554,"Wed, Jan 8, 2020",7:00p,Toronto Raptors,112,Charlotte Hornets,110,Box Score,OT,"13,965",Spectrum Center,
555,"Wed, Jan 8, 2020",7:00p,Miami Heat,122,Indiana Pacers,108,Box Score,,"17,040",Bankers Life Fieldhouse,
556,"Wed, Jan 8, 2020",7:00p,Washington Wizards,89,Orlando Magic,123,Box Score,,"16,013",Amway Center,
557,"Wed, Jan 8, 2020",7:30p,Houston Rockets,122,Atlanta Hawks,115,Box Score,,"16,514",State Farm Arena,
558,"Wed, Jan 8, 2020",7:30p,Denver Nuggets,107,Dallas Mavericks,106,Box Score,,"20,314",American Airlines Center,
559,"Wed, Jan 8, 2020",8:00p,Chicago Bulls,108,New Orleans Pelicans,123,Box Score,,"15,324",Smoothie King Center,
560,"Wed, Jan 8, 2020",9:00p,New York Knicks,104,Utah Jazz,128,Box Score,,"18,306",Vivint Smart Home Arena,
561,"Wed, Jan 8, 2020",10:00p,Milwaukee Bucks,107,Golden State Warriors,98,Box Score,,"18,064",Chase Center,
562,"Thu, Jan 9, 2020",7:00p,Cleveland Cavaliers,115,Detroit Pistons,112,Box Score,OT,"13,445",Little Caesars Arena,
563,"Thu, Jan 9, 2020",7:00p,Boston Celtics,98,Philadelphia 76ers,109,Box Score,,"20,822",Wells Fargo Center,
564,"Thu, Jan 9, 2020",8:00p,Portland Trail Blazers,102,Minnesota Timberwolves,116,Box Score,,"13,720",Target Center,
565,"Thu, Jan 9, 2020",9:30p,Houston Rockets,92,Oklahoma City Thunder,113,Box Score,,"18,203",Chesapeake Energy Arena,
566,"Fri, Jan 10, 2020",7:00p,Atlanta Hawks,101,Washington Wizards,111,Box Score,,"16,360",Capital One Arena,
567,"Fri, Jan 10, 2020",7:15p,New Orleans Pelicans,123,New York Knicks,111,Box Score,,"18,003",Madison Square Garden (IV),
568,"Fri, Jan 10, 2020",7:30p,Miami Heat,113,Brooklyn Nets,117,Box Score,,"16,011",Barclays Center,
569,"Fri, Jan 10, 2020",8:00p,Indiana Pacers,116,Chicago Bulls,105,Box Score,,"20,229",United Center,
570,"Fri, Jan 10, 2020",8:00p,San Antonio Spurs,121,Memphis Grizzlies,134,Box Score,,"16,448",FedEx Forum,
571,"Fri, Jan 10, 2020",9:00p,Orlando Magic,94,Phoenix Suns,98,Box Score,,"14,562",Talking Stick Resort Arena,
572,"Fri, Jan 10, 2020",9:00p,Charlotte Hornets,92,Utah Jazz,109,Box Score,,"18,306",Vivint Smart Home Arena,
573,"Fri, Jan 10, 2020",9:45p,Los Angeles Lakers,129,Dallas Mavericks,114,Box Score,,"20,542",American Airlines Center,
574,"Fri, Jan 10, 2020",10:00p,Milwaukee Bucks,127,Sacramento Kings,106,Box Score,,"17,583",Golden 1 Center,
575,"Fri, Jan 10, 2020",10:30p,Golden State Warriors,100,Los Angeles Clippers,109,Box Score,,"19,068",STAPLES Center,
576,"Sat, Jan 11, 2020",5:00p,Minnesota Timberwolves,109,Houston Rockets,139,Box Score,,"18,055",Toyota Center,
577,"Sat, Jan 11, 2020",7:00p,New Orleans Pelicans,105,Boston Celtics,140,Box Score,,"19,156",TD Garden,
578,"Sat, Jan 11, 2020",7:00p,Chicago Bulls,108,Detroit Pistons,99,Box Score,,"15,951",Little Caesars Arena,
579,"Sat, Jan 11, 2020",8:00p,Los Angeles Lakers,125,Oklahoma City Thunder,110,Box Score,,"18,203",Chesapeake Energy Arena,
580,"Sat, Jan 11, 2020",8:30p,Philadelphia 76ers,91,Dallas Mavericks,109,Box Score,,"20,244",American Airlines Center,
581,"Sat, Jan 11, 2020",9:00p,Cleveland Cavaliers,111,Denver Nuggets,103,Box Score,,"19,533",Pepsi Center,
582,"Sat, Jan 11, 2020",10:00p,Milwaukee Bucks,122,Portland Trail Blazers,101,Box Score,,"19,843",Moda Center,
583,"Sun, Jan 12, 2020",3:30p,Miami Heat,121,New York Knicks,124,Box Score,,"18,861",Madison Square Garden (IV),
584,"Sun, Jan 12, 2020",3:30p,Utah Jazz,127,Washington Wizards,116,Box Score,,"15,953",Capital One Arena,
585,"Sun, Jan 12, 2020",6:00p,Atlanta Hawks,86,Brooklyn Nets,108,Box Score,,"15,201",Barclays Center,
586,"Sun, Jan 12, 2020",6:00p,Golden State Warriors,102,Memphis Grizzlies,122,Box Score,,"16,408",FedEx Forum,
587,"Sun, Jan 12, 2020",6:00p,San Antonio Spurs,105,Toronto Raptors,104,Box Score,,"19,800",Scotiabank Arena,
588,"Sun, Jan 12, 2020",8:00p,Los Angeles Clippers,104,Denver Nuggets,114,Box Score,,"19,520",Pepsi Center,
589,"Sun, Jan 12, 2020",8:00p,Charlotte Hornets,92,Phoenix Suns,100,Box Score,,"14,751",Talking Stick Resort Arena,
590,"Mon, Jan 13, 2020",7:00p,New Orleans Pelicans,117,Detroit Pistons,110,Box Score,OT,"13,780",Little Caesars Arena,
591,"Mon, Jan 13, 2020",7:00p,Philadelphia 76ers,95,Indiana Pacers,101,Box Score,,"15,257",Bankers Life Fieldhouse,
592,"Mon, Jan 13, 2020",7:30p,Chicago Bulls,101,Boston Celtics,113,Box Score,,"19,156",TD Garden,
593,"Mon, Jan 13, 2020",8:00p,Oklahoma City Thunder,117,Minnesota Timberwolves,104,Box Score,,"11,044",Target Center,
594,"Mon, Jan 13, 2020",10:00p,Charlotte Hornets,112,Portland Trail Blazers,115,Box Score,,"19,111",Moda Center,
595,"Mon, Jan 13, 2020",10:00p,Orlando Magic,114,Sacramento Kings,112,Box Score,,"16,299",Golden 1 Center,
596,"Mon, Jan 13, 2020",10:30p,Cleveland Cavaliers,99,Los Angeles Lakers,128,Box Score,,"18,997",STAPLES Center,
597,"Tue, Jan 14, 2020",7:30p,Phoenix Suns,110,Atlanta Hawks,123,Box Score,,"16,060",State Farm Arena,
598,"Tue, Jan 14, 2020",7:30p,Utah Jazz,118,Brooklyn Nets,107,Box Score,,"15,381",Barclays Center,
599,"Tue, Jan 14, 2020",8:00p,Houston Rockets,110,Memphis Grizzlies,121,Box Score,,"16,181",FedEx Forum,
600,"Tue, Jan 14, 2020",8:00p,New York Knicks,102,Milwaukee Bucks,128,Box Score,,"17,590",Fiserv Forum,
601,"Tue, Jan 14, 2020",10:30p,Dallas Mavericks,124,Golden State Warriors,97,Box Score,,"18,064",Chase Center,
602,"Tue, Jan 14, 2020",10:30p,Cleveland Cavaliers,103,Los Angeles Clippers,128,Box Score,,"19,068",STAPLES Center,
603,"Wed, Jan 15, 2020",7:00p,Detroit Pistons,116,Boston Celtics,103,Box Score,,"19,156",TD Garden,
604,"Wed, Jan 15, 2020",7:00p,Brooklyn Nets,106,Philadelphia 76ers,117,Box Score,,"20,416",Wells Fargo Center,
605,"Wed, Jan 15, 2020",7:30p,San Antonio Spurs,100,Miami Heat,106,Box Score,,"19,704",AmericanAirlines Arena,
606,"Wed, Jan 15, 2020",8:00p,Washington Wizards,106,Chicago Bulls,115,Box Score,,"19,382",United Center,
607,"Wed, Jan 15, 2020",8:00p,Indiana Pacers,104,Minnesota Timberwolves,99,Box Score,,"12,648",Target Center,
608,"Wed, Jan 15, 2020",8:00p,Toronto Raptors,130,Oklahoma City Thunder,121,Box Score,,"18,203",Chesapeake Energy Arena,
609,"Wed, Jan 15, 2020",9:00p,Charlotte Hornets,86,Denver Nuggets,100,Box Score,,"19,520",Pepsi Center,
610,"Wed, Jan 15, 2020",9:30p,Portland Trail Blazers,117,Houston Rockets,107,Box Score,,"18,055",Toyota Center,
611,"Wed, Jan 15, 2020",10:00p,Dallas Mavericks,127,Sacramento Kings,123,Box Score,,"17,029",Golden 1 Center,
612,"Wed, Jan 15, 2020",10:30p,Orlando Magic,119,Los Angeles Lakers,118,Box Score,,"18,997",STAPLES Center,
613,"Thu, Jan 16, 2020",7:30p,Phoenix Suns,121,New York Knicks,98,Box Score,,"18,215",Madison Square Garden (IV),
614,"Thu, Jan 16, 2020",8:00p,Boston Celtics,123,Milwaukee Bucks,128,Box Score,,"17,873",Fiserv Forum,
615,"Thu, Jan 16, 2020",8:00p,Utah Jazz,132,New Orleans Pelicans,138,Box Score,OT,"16,717",Smoothie King Center,
616,"Thu, Jan 16, 2020",10:30p,Denver Nuggets,134,Golden State Warriors,131,Box Score,OT,"18,064",Chase Center,
617,"Thu, Jan 16, 2020",10:30p,Orlando Magic,95,Los Angeles Clippers,122,Box Score,,"19,068",STAPLES Center,
618,"Fri, Jan 17, 2020",7:00p,Minnesota Timberwolves,114,Indiana Pacers,116,Box Score,,"16,248",Bankers Life Fieldhouse,
619,"Fri, Jan 17, 2020",7:00p,Chicago Bulls,89,Philadelphia 76ers,100,Box Score,,"20,919",Wells Fargo Center,
620,"Fri, Jan 17, 2020",7:00p,Washington Wizards,111,Toronto Raptors,140,Box Score,,"19,800",Scotiabank Arena,
621,"Fri, Jan 17, 2020",8:00p,Cleveland Cavaliers,109,Memphis Grizzlies,113,Box Score,,"17,102",FedEx Forum,
622,"Fri, Jan 17, 2020",8:00p,Miami Heat,115,Oklahoma City Thunder,108,Box Score,,"18,203",Chesapeake Energy Arena,
623,"Fri, Jan 17, 2020",8:30p,Atlanta Hawks,121,San Antonio Spurs,120,Box Score,,"18,354",AT&T Center,
624,"Fri, Jan 17, 2020",9:30p,Portland Trail Blazers,112,Dallas Mavericks,120,Box Score,,"20,283",American Airlines Center,
625,"Sat, Jan 18, 2020",3:30p,Los Angeles Clippers,133,New Orleans Pelicans,130,Box Score,,"17,959",Smoothie King Center,
626,"Sat, Jan 18, 2020",6:00p,Milwaukee Bucks,117,Brooklyn Nets,97,Box Score,,"17,732",Barclays Center,
627,"Sat, Jan 18, 2020",7:00p,Phoenix Suns,123,Boston Celtics,119,Box Score,,"19,156",TD Garden,
