,Date,Start (ET),Visitor/Neutral,PTS,Home/Neutral,PTS,,,Attend.,Arena,Notes
210,"Tue, Nov 16, 2021",10:00p,Philadelphia 76ers,85,Utah Jazz,120,Box Score,,"18,306",Vivint Smart Home Arena,
211,"Tue, Nov 16, 2021",10:30p,San Antonio Spurs,92,Los Angeles Clippers,106,Box Score,,"13,298",Crypto.com Arena,
212,"Wed, Nov 17, 2021",7:00p,Washington Wizards,87,Charlotte Hornets,97,Box Score,,"14,402",Spectrum Center,
213,"Wed, Nov 17, 2021",7:00p,Indiana Pacers,89,Detroit Pistons,97,Box Score,,"11,457",Little Caesars Arena,
214,"Wed, Nov 17, 2021",7:30p,Boston Celtics,99,Atlanta Hawks,110,Box Score,,"16,445",State Farm Arena,
215,"Wed, Nov 17, 2021",7:30p,Cleveland Cavaliers,99,Brooklyn Nets,109,Box Score,,"16,922",Barclays Center,
216,"Wed, Nov 17, 2021",7:30p,New Orleans Pelicans,98,Miami Heat,113,Box Score,,"19,600",FTX Arena,
217,"Wed, Nov 17, 2021",7:30p,Los Angeles Lakers,102,Milwaukee Bucks,109,Box Score,,"17,341",Fiserv Forum,
218,"Wed, Nov 17, 2021",7:30p,Orlando Magic,104,New York Knicks,98,Box Score,,"16,680",Madison Square Garden (IV),
219,"Wed, Nov 17, 2021",8:00p,Sacramento Kings,97,Minnesota Timberwolves,107,Box Score,,"13,108",Target Center,
220,"Wed, Nov 17, 2021",8:00p,Houston Rockets,89,Oklahoma City Thunder,101,Box Score,,"12,066",Paycom Center,
221,"Wed, Nov 17, 2021",10:00p,Dallas Mavericks,98,Phoenix Suns,105,Box Score,,"14,838",Phoenix Suns Arena,
222,"Wed, Nov 17, 2021",10:00p,Chicago Bulls,107,Portland Trail Blazers,112,Box Score,,"17,492",Moda Center,
223,"Thu, Nov 18, 2021",7:30p,Golden State Warriors,104,Cleveland Cavaliers,89,Box Score,,"19,432",Rocket Mortgage Fieldhouse,
224,"Thu, Nov 18, 2021",7:30p,Washington Wizards,97,Miami Heat,112,Box Score,,"19,600",FTX Arena,
225,"Thu, Nov 18, 2021",8:00p,Los Angeles Clippers,108,Memphis Grizzlies,120,Box Score,,"13,419",FedEx Forum,
226,"Thu, Nov 18, 2021",8:00p,San Antonio Spurs,90,Minnesota Timberwolves,115,Box Score,,"13,572",Target Center,
227,"Thu, Nov 18, 2021",9:00p,Philadelphia 76ers,103,Denver Nuggets,89,Box Score,,"14,547",Ball Arena,
228,"Thu, Nov 18, 2021",9:00p,Toronto Raptors,103,Utah Jazz,119,Box Score,,"18,306",Vivint Smart Home Arena,
229,"Fri, Nov 19, 2021",7:00p,Indiana Pacers,118,Charlotte Hornets,121,Box Score,,"16,787",Spectrum Center,
230,"Fri, Nov 19, 2021",7:00p,Golden State Warriors,105,Detroit Pistons,102,Box Score,,"20,088",Little Caesars Arena,
231,"Fri, Nov 19, 2021",7:30p,Los Angeles Lakers,108,Boston Celtics,130,Box Score,,"19,156",TD Garden,
232,"Fri, Nov 19, 2021",7:30p,Orlando Magic,113,Brooklyn Nets,115,Box Score,,"16,966",Barclays Center,
233,"Fri, Nov 19, 2021",8:00p,Oklahoma City Thunder,89,Milwaukee Bucks,96,Box Score,,"17,341",Fiserv Forum,
234,"Fri, Nov 19, 2021",8:00p,Los Angeles Clippers,81,New Orleans Pelicans,94,Box Score,,"15,274",Smoothie King Center,
235,"Fri, Nov 19, 2021",9:00p,Chicago Bulls,114,Denver Nuggets,108,Box Score,,"19,520",Ball Arena,
236,"Fri, Nov 19, 2021",10:00p,Dallas Mavericks,104,Phoenix Suns,112,Box Score,,"17,071",Phoenix Suns Arena,
237,"Fri, Nov 19, 2021",10:00p,Toronto Raptors,108,Sacramento Kings,89,Box Score,,"13,159",Golden 1 Center,
238,"Sat, Nov 20, 2021",5:00p,Houston Rockets,99,New York Knicks,106,Box Score,,"19,812",Madison Square Garden (IV),
239,"Sat, Nov 20, 2021",7:00p,New Orleans Pelicans,94,Indiana Pacers,111,Box Score,,"15,081",Gainbridge Fieldhouse,
240,"Sat, Nov 20, 2021",7:00p,Miami Heat,100,Washington Wizards,103,Box Score,,"20,476",Capital One Arena,
241,"Sat, Nov 20, 2021",7:30p,Charlotte Hornets,105,Atlanta Hawks,115,Box Score,,"17,320",State Farm Arena,
242,"Sat, Nov 20, 2021",7:30p,Oklahoma City Thunder,105,Boston Celtics,111,Box Score,,"19,156",TD Garden,
243,"Sat, Nov 20, 2021",8:00p,Orlando Magic,108,Milwaukee Bucks,117,Box Score,,"17,341",Fiserv Forum,
244,"Sat, Nov 20, 2021",8:00p,Memphis Grizzlies,95,Minnesota Timberwolves,138,Box Score,,"17,136",Target Center,
245,"Sat, Nov 20, 2021",10:00p,Philadelphia 76ers,111,Portland Trail Blazers,118,Box Score,,"17,027",Moda Center,
246,"Sat, Nov 20, 2021",10:00p,Utah Jazz,123,Sacramento Kings,105,Box Score,,"13,180",Golden 1 Center,
247,"Sun, Nov 21, 2021",3:30p,Dallas Mavericks,91,Los Angeles Clippers,97,Box Score,,"17,149",Crypto.com Arena,
248,"Sun, Nov 21, 2021",6:00p,Los Angeles Lakers,121,Detroit Pistons,116,Box Score,,"15,532",Little Caesars Arena,
249,"Sun, Nov 21, 2021",8:00p,New York Knicks,103,Chicago Bulls,109,Box Score,,"21,813",United Center,
250,"Sun, Nov 21, 2021",8:00p,Denver Nuggets,97,Phoenix Suns,126,Box Score,,"16,072",Phoenix Suns Arena,
251,"Sun, Nov 21, 2021",8:30p,Toronto Raptors,104,Golden State Warriors,119,Box Score,,"18,064",Chase Center,
252,"Mon, Nov 22, 2021",7:00p,Brooklyn Nets,117,Cleveland Cavaliers,112,Box Score,,"17,387",Rocket Mortgage Fieldhouse,
253,"Mon, Nov 22, 2021",7:00p,Charlotte Hornets,109,Washington Wizards,103,Box Score,,"16,575",Capital One Arena,
254,"Mon, Nov 22, 2021",7:30p,Oklahoma City Thunder,101,Atlanta Hawks,113,Box Score,,"15,806",State Farm Arena,
255,"Mon, Nov 22, 2021",7:30p,Houston Rockets,90,Boston Celtics,108,Box Score,,"19,156",TD Garden,
256,"Mon, Nov 22, 2021",8:00p,Indiana Pacers,109,Chicago Bulls,77,Box Score,,"21,586",United Center,
257,"Mon, Nov 22, 2021",8:00p,Orlando Magic,92,Milwaukee Bucks,123,Box Score,,"17,341",Fiserv Forum,
258,"Mon, Nov 22, 2021",8:00p,Minnesota Timberwolves,110,New Orleans Pelicans,96,Box Score,,"15,689",Smoothie King Center,
259,"Mon, Nov 22, 2021",8:30p,Phoenix Suns,115,San Antonio Spurs,111,Box Score,,"14,715",AT&T Center,
260,"Mon, Nov 22, 2021",9:00p,Memphis Grizzlies,119,Utah Jazz,118,Box Score,,"18,306",Vivint Smart Home Arena,
261,"Mon, Nov 22, 2021",10:00p,Philadelphia 76ers,102,Sacramento Kings,94,Box Score,,"13,948",Golden 1 Center,
262,"Tue, Nov 23, 2021",7:00p,Miami Heat,100,Detroit Pistons,92,Box Score,,"13,123",Little Caesars Arena,
263,"Tue, Nov 23, 2021",7:30p,Los Angeles Lakers,100,New York Knicks,106,Box Score,,"19,812",Madison Square Garden (IV),
264,"Tue, Nov 23, 2021",10:00p,Denver Nuggets,100,Portland Trail Blazers,119,Box Score,,"17,052",Moda Center,
265,"Tue, Nov 23, 2021",10:30p,Dallas Mavericks,112,Los Angeles Clippers,104,Box Score,OT,"17,067",Crypto.com Arena,
266,"Wed, Nov 24, 2021",7:00p,Phoenix Suns,120,Cleveland Cavaliers,115,Box Score,,"18,055",Rocket Mortgage Fieldhouse,
267,"Wed, Nov 24, 2021",7:00p,Los Angeles Lakers,124,Indiana Pacers,116,Box Score,OT,"15,572",Gainbridge Fieldhouse,
268,"Wed, Nov 24, 2021",7:00p,Charlotte Hornets,106,Orlando Magic,99,Box Score,,"16,114",Amway Center,
269,"Wed, Nov 24, 2021",7:30p,Brooklyn Nets,123,Boston Celtics,104,Box Score,,"19,156",TD Garden,
270,"Wed, Nov 24, 2021",8:00p,Chicago Bulls,113,Houston Rockets,118,Box Score,,"16,074",Toyota Center,
271,"Wed, Nov 24, 2021",8:00p,Toronto Raptors,126,Memphis Grizzlies,113,Box Score,,"15,409",FedEx Forum,
272,"Wed, Nov 24, 2021",8:00p,Detroit Pistons,93,Milwaukee Bucks,114,Box Score,,"17,341",Fiserv Forum,
273,"Wed, Nov 24, 2021",8:00p,Miami Heat,101,Minnesota Timberwolves,113,Box Score,,"17,136",Target Center,
274,"Wed, Nov 24, 2021",8:00p,Washington Wizards,102,New Orleans Pelicans,127,Box Score,,"14,659",Smoothie King Center,
275,"Wed, Nov 24, 2021",8:00p,Utah Jazz,110,Oklahoma City Thunder,104,Box Score,,"14,081",Paycom Center,
276,"Wed, Nov 24, 2021",8:30p,Atlanta Hawks,124,San Antonio Spurs,106,Box Score,,"13,161",AT&T Center,
277,"Wed, Nov 24, 2021",10:00p,Philadelphia 76ers,96,Golden State Warriors,116,Box Score,,"18,064",Chase Center,
278,"Wed, Nov 24, 2021",10:00p,Portland Trail Blazers,121,Sacramento Kings,125,Box Score,,"14,997",Golden 1 Center,
279,"Fri, Nov 26, 2021",3:30p,Detroit Pistons,96,Los Angeles Clippers,107,Box Score,,"18,139",Crypto.com Arena,
280,"Fri, Nov 26, 2021",7:00p,Minnesota Timberwolves,115,Charlotte Hornets,133,Box Score,,"19,314",Spectrum Center,
281,"Fri, Nov 26, 2021",7:00p,Phoenix Suns,118,New York Knicks,97,Box Score,,"19,812",Madison Square Garden (IV),
282,"Fri, Nov 26, 2021",7:00p,Chicago Bulls,123,Orlando Magic,88,Box Score,,"18,236",Amway Center,
283,"Fri, Nov 26, 2021",8:00p,Toronto Raptors,97,Indiana Pacers,114,Box Score,,"13,508",Gainbridge Fieldhouse,
284,"Fri, Nov 26, 2021",8:00p,Atlanta Hawks,132,Memphis Grizzlies,100,Box Score,,"16,622",FedEx Forum,
285,"Fri, Nov 26, 2021",8:00p,Washington Wizards,101,Oklahoma City Thunder,99,Box Score,,"14,579",Paycom Center,
286,"Fri, Nov 26, 2021",8:30p,Boston Celtics,88,San Antonio Spurs,96,Box Score,,"15,360",AT&T Center,
287,"Fri, Nov 26, 2021",9:00p,Milwaukee Bucks,120,Denver Nuggets,109,Box Score,,"19,520",Ball Arena,
288,"Fri, Nov 26, 2021",9:00p,New Orleans Pelicans,98,Utah Jazz,97,Box Score,,"18,306",Vivint Smart Home Arena,
289,"Fri, Nov 26, 2021",10:00p,Portland Trail Blazers,103,Golden State Warriors,118,Box Score,,"18,064",Chase Center,
290,"Fri, Nov 26, 2021",10:30p,Sacramento Kings,141,Los Angeles Lakers,137,Box Score,3OT,"18,997",Crypto.com Arena,
291,"Sat, Nov 27, 2021",6:00p,Minnesota Timberwolves,121,Philadelphia 76ers,120,Box Score,2OT,"21,011",Wells Fargo Center,
292,"Sat, Nov 27, 2021",7:30p,New York Knicks,99,Atlanta Hawks,90,Box Score,,"17,287",State Farm Arena,
293,"Sat, Nov 27, 2021",7:30p,Phoenix Suns,113,Brooklyn Nets,107,Box Score,,"18,071",Barclays Center,
294,"Sat, Nov 27, 2021",8:00p,Miami Heat,107,Chicago Bulls,104,Box Score,,"21,110",United Center,
295,"Sat, Nov 27, 2021",8:00p,Orlando Magic,92,Cleveland Cavaliers,105,Box Score,,"18,248",Rocket Mortgage Fieldhouse,
296,"Sat, Nov 27, 2021",8:00p,Charlotte Hornets,143,Houston Rockets,146,Box Score,OT,"14,687",Toyota Center,
297,"Sat, Nov 27, 2021",8:30p,Washington Wizards,120,Dallas Mavericks,114,Box Score,,"20,223",American Airlines Center,
298,"Sat, Nov 27, 2021",9:00p,New Orleans Pelicans,105,Utah Jazz,127,Box Score,,"18,306",Vivint Smart Home Arena,
299,"Sun, Nov 28, 2021",3:30p,Golden State Warriors,105,Los Angeles Clippers,90,Box Score,,"19,068",Crypto.com Arena,
300,"Sun, Nov 28, 2021",5:00p,Milwaukee Bucks,118,Indiana Pacers,100,Box Score,,"13,130",Gainbridge Fieldhouse,
301,"Sun, Nov 28, 2021",6:00p,Sacramento Kings,101,Memphis Grizzlies,128,Box Score,,"12,844",FedEx Forum,
302,"Sun, Nov 28, 2021",6:00p,Boston Celtics,109,Toronto Raptors,97,Box Score,,"19,800",Scotiabank Arena,
303,"Sun, Nov 28, 2021",9:30p,Detroit Pistons,106,Los Angeles Lakers,110,Box Score,,"18,997",Crypto.com Arena,
304,"Mon, Nov 29, 2021",7:00p,Orlando Magic,96,Philadelphia 76ers,101,Box Score,,"20,193",Wells Fargo Center,
305,"Mon, Nov 29, 2021",7:30p,Denver Nuggets,120,Miami Heat,111,Box Score,,"19,600",FTX Arena,
306,"Mon, Nov 29, 2021",8:00p,Charlotte Hornets,119,Chicago Bulls,133,Box Score,,"21,366",United Center,
307,"Mon, Nov 29, 2021",8:00p,Oklahoma City Thunder,89,Houston Rockets,102,Box Score,,"12,829",Toyota Center,
308,"Mon, Nov 29, 2021",8:00p,Indiana Pacers,98,Minnesota Timberwolves,100,Box Score,,"14,191",Target Center,
309,"Mon, Nov 29, 2021",8:30p,Cleveland Cavaliers,114,Dallas Mavericks,96,Box Score,,"19,229",American Airlines Center,
310,"Mon, Nov 29, 2021",8:30p,Washington Wizards,99,San Antonio Spurs,116,Box Score,,"12,606",AT&T Center,
311,"Mon, Nov 29, 2021",9:00p,Portland Trail Blazers,107,Utah Jazz,129,Box Score,,"18,306",Vivint Smart Home Arena,
312,"Mon, Nov 29, 2021",10:30p,New Orleans Pelicans,123,Los Angeles Clippers,104,Box Score,,"15,691",Crypto.com Arena,
313,"Tue, Nov 30, 2021",7:30p,New York Knicks,110,Brooklyn Nets,112,Box Score,,"18,081",Barclays Center,
314,"Tue, Nov 30, 2021",7:30p,Memphis Grizzlies,98,Toronto Raptors,91,Box Score,,"19,800",Scotiabank Arena,
315,"Tue, Nov 30, 2021",10:00p,Golden State Warriors,96,Phoenix Suns,104,Box Score,,"17,071",Phoenix Suns Arena,
316,"Tue, Nov 30, 2021",10:00p,Detroit Pistons,92,Portland Trail Blazers,110,Box Score,,"16,071",Moda Center,
317,"Tue, Nov 30, 2021",10:00p,Los Angeles Lakers,117,Sacramento Kings,92,Box Score,,"12,459",Golden 1 Center,
318,"Wed, Dec 1, 2021",7:00p,Atlanta Hawks,114,Indiana Pacers,111,Box Score,,"12,656",Gainbridge Fieldhouse,
319,"Wed, Dec 1, 2021",7:00p,Denver Nuggets,103,Orlando Magic,108,Box Score,,"14,191",Amway Center,
320,"Wed, Dec 1, 2021",7:00p,Minnesota Timberwolves,107,Washington Wizards,115,Box Score,,"15,318",Capital One Arena,
321,"Wed, Dec 1, 2021",7:30p,Philadelphia 76ers,87,Boston Celtics,88,Box Score,,"19,156",TD Garden,
322,"Wed, Dec 1, 2021",7:30p,Cleveland Cavaliers,111,Miami Heat,85,Box Score,,"19,600",FTX Arena,
323,"Wed, Dec 1, 2021",8:00p,Charlotte Hornets,125,Milwaukee Bucks,127,Box Score,,"17,341",Fiserv Forum,
324,"Wed, Dec 1, 2021",8:00p,Dallas Mavericks,139,New Orleans Pelicans,107,Box Score,,"15,558",Smoothie King Center,
325,"Wed, Dec 1, 2021",8:00p,Houston Rockets,114,Oklahoma City Thunder,110,Box Score,,"13,222",Paycom Center,
326,"Wed, Dec 1, 2021",10:30p,Sacramento Kings,124,Los Angeles Clippers,115,Box Score,,"17,217",Crypto.com Arena,
327,"Thu, Dec 2, 2021",7:30p,Chicago Bulls,119,New York Knicks,115,Box Score,,"19,812",Madison Square Garden (IV),
328,"Thu, Dec 2, 2021",7:30p,Milwaukee Bucks,93,Toronto Raptors,97,Box Score,,"19,800",Scotiabank Arena,
329,"Thu, Dec 2, 2021",8:00p,Oklahoma City Thunder,79,Memphis Grizzlies,152,Box Score,,"13,103",FedEx Forum,
330,"Thu, Dec 2, 2021",9:00p,Detroit Pistons,103,Phoenix Suns,114,Box Score,,0,Phoenix Suns Arena,
331,"Thu, Dec 2, 2021",10:00p,San Antonio Spurs,114,Portland Trail Blazers,83,Box Score,,"16,143",Moda Center,
332,"Fri, Dec 3, 2021",7:00p,Miami Heat,113,Indiana Pacers,104,Box Score,,"13,854",Gainbridge Fieldhouse,
333,"Fri, Dec 3, 2021",7:00p,Cleveland Cavaliers,116,Washington Wizards,101,Box Score,,"17,227",Capital One Arena,
334,"Fri, Dec 3, 2021",7:30p,Philadelphia 76ers,98,Atlanta Hawks,96,Box Score,,"17,092",State Farm Arena,
335,"Fri, Dec 3, 2021",7:30p,Minnesota Timberwolves,105,Brooklyn Nets,110,Box Score,,"17,732",Barclays Center,
336,"Fri, Dec 3, 2021",8:00p,Orlando Magic,116,Houston Rockets,118,Box Score,,"13,697",Toyota Center,
337,"Fri, Dec 3, 2021",8:30p,New Orleans Pelicans,107,Dallas Mavericks,91,Box Score,,"19,218",American Airlines Center,
338,"Fri, Dec 3, 2021",9:00p,Boston Celtics,130,Utah Jazz,137,Box Score,,"18,306",Vivint Smart Home Arena,
339,"Fri, Dec 3, 2021",10:00p,Phoenix Suns,96,Golden State Warriors,118,Box Score,,"18,064",Chase Center,
340,"Fri, Dec 3, 2021",10:00p,Los Angeles Clippers,119,Los Angeles Lakers,115,Box Score,,"18,997",Crypto.com Arena,
341,"Sat, Dec 4, 2021",1:00p,Denver Nuggets,113,New York Knicks,99,Box Score,,"18,272",Madison Square Garden (IV),
342,"Sat, Dec 4, 2021",8:00p,Chicago Bulls,111,Brooklyn Nets,107,Box Score,,"18,116",Barclays Center,
343,"Sat, Dec 4, 2021",8:00p,Miami Heat,102,Milwaukee Bucks,124,Box Score,,"17,341",Fiserv Forum,
344,"Sat, Dec 4, 2021",8:30p,Memphis Grizzlies,97,Dallas Mavericks,90,Box Score,,"19,396",American Airlines Center,
345,"Sat, Dec 4, 2021",8:30p,San Antonio Spurs,112,Golden State Warriors,107,Box Score,,"18,064",Chase Center,
346,"Sat, Dec 4, 2021",10:00p,Boston Celtics,145,Portland Trail Blazers,117,Box Score,,"18,193",Moda Center,
347,"Sat, Dec 4, 2021",10:00p,Los Angeles Clippers,99,Sacramento Kings,104,Box Score,,"15,004",Golden 1 Center,
348,"Sun, Dec 5, 2021",3:30p,Utah Jazz,109,Cleveland Cavaliers,108,Box Score,,"18,113",Rocket Mortgage Fieldhouse,
349,"Sun, Dec 5, 2021",6:00p,Charlotte Hornets,130,Atlanta Hawks,127,Box Score,,"16,383",State Farm Arena,
350,"Sun, Dec 5, 2021",6:00p,Washington Wizards,90,Toronto Raptors,102,Box Score,,"19,800",Scotiabank Arena,
351,"Sun, Dec 5, 2021",7:00p,New Orleans Pelicans,108,Houston Rockets,118,Box Score,,"14,771",Toyota Center,
352,"Mon, Dec 6, 2021",7:00p,Philadelphia 76ers,127,Charlotte Hornets,124,Box Score,OT,"14,462",Spectrum Center,
353,"Mon, Dec 6, 2021",7:00p,Oklahoma City Thunder,114,Detroit Pistons,103,Box Score,,"10,522",Little Caesars Arena,
354,"Mon, Dec 6, 2021",7:00p,Washington Wizards,110,Indiana Pacers,116,Box Score,,"12,581",Gainbridge Fieldhouse,
355,"Mon, Dec 6, 2021",7:30p,Memphis Grizzlies,105,Miami Heat,90,Box Score,,"19,600",FTX Arena,
356,"Mon, Dec 6, 2021",8:00p,Denver Nuggets,97,Chicago Bulls,109,Box Score,,"21,236",United Center,
357,"Mon, Dec 6, 2021",8:00p,Cleveland Cavaliers,104,Milwaukee Bucks,112,Box Score,,"17,341",Fiserv Forum,
358,"Mon, Dec 6, 2021",8:00p,Atlanta Hawks,121,Minnesota Timberwolves,110,Box Score,,"15,736",Target Center,
359,"Mon, Dec 6, 2021",9:00p,San Antonio Spurs,104,Phoenix Suns,108,Box Score,,"15,292",Phoenix Suns Arena,
360,"Mon, Dec 6, 2021",10:00p,Orlando Magic,95,Golden State Warriors,126,Box Score,,"18,064",Chase Center,
361,"Mon, Dec 6, 2021",10:00p,Los Angeles Clippers,102,Portland Trail Blazers,90,Box Score,,"15,865",Moda Center,
362,"Tue, Dec 7, 2021",7:30p,Brooklyn Nets,102,Dallas Mavericks,99,Box Score,,"19,559",American Airlines Center,
363,"Tue, Dec 7, 2021",8:30p,New York Knicks,121,San Antonio Spurs,109,Box Score,,"14,698",AT&T Center,
364,"Tue, Dec 7, 2021",10:00p,Boston Celtics,102,Los Angeles Lakers,117,Box Score,,"18,997",Crypto.com Arena,
365,"Wed, Dec 8, 2021",7:00p,Philadelphia 76ers,110,Charlotte Hornets,106,Box Score,,"15,709",Spectrum Center,
366,"Wed, Dec 8, 2021",7:00p,Chicago Bulls,92,Cleveland Cavaliers,115,Box Score,,"17,707",Rocket Mortgage Fieldhouse,
367,"Wed, Dec 8, 2021",7:00p,Washington Wizards,119,Detroit Pistons,116,Box Score,OT,"10,499",Little Caesars Arena,
368,"Wed, Dec 8, 2021",7:00p,New York Knicks,102,Indiana Pacers,122,Box Score,,"13,167",Gainbridge Fieldhouse,
369,"Wed, Dec 8, 2021",7:30p,Milwaukee Bucks,104,Miami Heat,113,Box Score,,"19,600",FTX Arena,
370,"Wed, Dec 8, 2021",7:30p,Oklahoma City Thunder,110,Toronto Raptors,109,Box Score,,"19,800",Scotiabank Arena,
371,"Wed, Dec 8, 2021",8:00p,Brooklyn Nets,104,Houston Rockets,114,Box Score,,"15,834",Toyota Center,
372,"Wed, Dec 8, 2021",8:00p,Dallas Mavericks,104,Memphis Grizzlies,96,Box Score,,"14,025",FedEx Forum,
373,"Wed, Dec 8, 2021",8:00p,Utah Jazz,136,Minnesota Timberwolves,104,Box Score,,"15,181",Target Center,
374,"Wed, Dec 8, 2021",8:00p,Denver Nuggets,120,New Orleans Pelicans,114,Box Score,OT,"15,035",Smoothie King Center,
375,"Wed, Dec 8, 2021",10:00p,Portland Trail Blazers,94,Golden State Warriors,104,Box Score,,"18,064",Chase Center,
376,"Wed, Dec 8, 2021",10:00p,Orlando Magic,130,Sacramento Kings,142,Box Score,,"14,364",Golden 1 Center,
377,"Wed, Dec 8, 2021",10:30p,Boston Celtics,111,Los Angeles Clippers,114,Box Score,,"17,064",Crypto.com Arena,
378,"Thu, Dec 9, 2021",7:00p,Utah Jazz,118,Philadelphia 76ers,96,Box Score,,"20,272",Wells Fargo Center,
379,"Thu, Dec 9, 2021",8:00p,Los Angeles Lakers,95,Memphis Grizzlies,108,Box Score,,"16,334",FedEx Forum,
380,"Thu, Dec 9, 2021",8:30p,Denver Nuggets,111,San Antonio Spurs,123,Box Score,,"12,855",AT&T Center,
381,"Fri, Dec 10, 2021",7:00p,Sacramento Kings,123,Charlotte Hornets,124,Box Score,,"16,335",Spectrum Center,
382,"Fri, Dec 10, 2021",7:00p,Dallas Mavericks,93,Indiana Pacers,106,Box Score,,"12,618",Gainbridge Fieldhouse,
383,"Fri, Dec 10, 2021",7:30p,Brooklyn Nets,113,Atlanta Hawks,105,Box Score,,"17,074",State Farm Arena,
384,"Fri, Dec 10, 2021",7:30p,New York Knicks,87,Toronto Raptors,90,Box Score,,"19,800",Scotiabank Arena,
385,"Fri, Dec 10, 2021",8:00p,Milwaukee Bucks,123,Houston Rockets,114,Box Score,,"16,319",Toyota Center,
386,"Fri, Dec 10, 2021",8:00p,Cleveland Cavaliers,123,Minnesota Timberwolves,106,Box Score,,"15,694",Target Center,
387,"Fri, Dec 10, 2021",8:00p,Detroit Pistons,93,New Orleans Pelicans,109,Box Score,,"15,828",Smoothie King Center,
388,"Fri, Dec 10, 2021",8:00p,Los Angeles Lakers,116,Oklahoma City Thunder,95,Box Score,,"16,523",Paycom Center,
389,"Fri, Dec 10, 2021",10:00p,Boston Celtics,90,Phoenix Suns,111,Box Score,,"17,071",Phoenix Suns Arena,
390,"Sat, Dec 11, 2021",3:30p,Orlando Magic,104,Los Angeles Clippers,106,Box Score,,"17,156",Crypto.com Arena,
391,"Sat, Dec 11, 2021",7:00p,Utah Jazz,123,Washington Wizards,98,Box Score,,"17,575",Capital One Arena,
392,"Sat, Dec 11, 2021",8:00p,Sacramento Kings,103,Cleveland Cavaliers,117,Box Score,,"19,432",Rocket Mortgage Fieldhouse,
393,"Sat, Dec 11, 2021",8:00p,Houston Rockets,106,Memphis Grizzlies,113,Box Score,,"17,794",FedEx Forum,
394,"Sat, Dec 11, 2021",8:00p,Chicago Bulls,92,Miami Heat,118,Box Score,,"19,731",FTX Arena,
395,"Sat, Dec 11, 2021",8:30p,Golden State Warriors,93,Philadelphia 76ers,102,Box Score,,"21,016",Wells Fargo Center,
396,"Sat, Dec 11, 2021",8:30p,Denver Nuggets,127,San Antonio Spurs,112,Box Score,,"14,607",AT&T Center,
397,"Sun, Dec 12, 2021",12:00p,Milwaukee Bucks,112,New York Knicks,97,Box Score,,"19,812",Madison Square Garden (IV),
398,"Sun, Dec 12, 2021",6:00p,Brooklyn Nets,116,Detroit Pistons,104,Box Score,,"15,289",Little Caesars Arena,
399,"Sun, Dec 12, 2021",7:00p,Dallas Mavericks,103,Oklahoma City Thunder,84,Box Score,,"15,747",Paycom Center,
400,"Sun, Dec 12, 2021",7:00p,New Orleans Pelicans,97,San Antonio Spurs,112,Box Score,,"14,990",AT&T Center,
401,"Sun, Dec 12, 2021",9:00p,Minnesota Timberwolves,116,Portland Trail Blazers,111,Box Score,,"16,591",Moda Center,
402,"Sun, Dec 12, 2021",9:30p,Orlando Magic,94,Los Angeles Lakers,106,Box Score,,"18,997",Crypto.com Arena,
403,"Mon, Dec 13, 2021",7:00p,Miami Heat,94,Cleveland Cavaliers,105,Box Score,,"17,401",Rocket Mortgage Fieldhouse,
404,"Mon, Dec 13, 2021",7:00p,Golden State Warriors,102,Indiana Pacers,100,Box Score,,"17,018",Gainbridge Fieldhouse,
405,"Mon, Dec 13, 2021",7:00p,Sacramento Kings,101,Toronto Raptors,124,Box Score,,"19,463",Scotiabank Arena,
406,"Mon, Dec 13, 2021",7:30p,Houston Rockets,132,Atlanta Hawks,126,Box Score,,"14,456",State Farm Arena,
407,"Mon, Dec 13, 2021",7:30p,Milwaukee Bucks,103,Boston Celtics,117,Box Score,,"19,156",TD Garden,
408,"Mon, Dec 13, 2021",8:00p,Philadelphia 76ers,91,Memphis Grizzlies,126,Box Score,,"13,420",FedEx Forum,
409,"Mon, Dec 13, 2021",8:30p,Charlotte Hornets,96,Dallas Mavericks,120,Box Score,,"19,213",American Airlines Center,
410,"Mon, Dec 13, 2021",9:00p,Washington Wizards,107,Denver Nuggets,113,Box Score,,"14,632",Ball Arena,
411,"Mon, Dec 13, 2021",10:30p,Phoenix Suns,95,Los Angeles Clippers,111,Box Score,,"17,909",Crypto.com Arena,
412,"Tue, Dec 14, 2021",7:30p,Toronto Raptors,129,Brooklyn Nets,131,Box Score,OT,"17,325",Barclays Center,
413,"Tue, Dec 14, 2021",7:30p,Golden State Warriors,105,New York Knicks,96,Box Score,,"19,812",Madison Square Garden (IV),
414,"Tue, Dec 14, 2021",10:00p,Phoenix Suns,111,Portland Trail Blazers,107,Box Score,OT,"16,184",Moda Center,
415,"Wed, Dec 15, 2021",7:00p,Houston Rockets,89,Cleveland Cavaliers,124,Box Score,,"17,131",Rocket Mortgage Fieldhouse,
416,"Wed, Dec 15, 2021",7:00p,Atlanta Hawks,111,Orlando Magic,99,Box Score,,"13,576",Amway Center,
417,"Wed, Dec 15, 2021",7:00p,Miami Heat,101,Philadelphia 76ers,96,Box Score,,"20,389",Wells Fargo Center,
418,"Wed, Dec 15, 2021",7:30p,Los Angeles Lakers,107,Dallas Mavericks,104,Box Score,OT,"20,270",American Airlines Center,
419,"Wed, Dec 15, 2021",8:00p,Indiana Pacers,99,Milwaukee Bucks,114,Box Score,,"17,341",Fiserv Forum,
