,Date,Start (ET),Visitor/Neutral,PTS,Home/Neutral,PTS,,,Attend.,Arena,Notes
208,"Tue, Nov 24, 2015",7:00p,Indiana Pacers,123,Washington Wizards,106,Box Score,,"15,486",Verizon Center,
209,"Tue, Nov 24, 2015",8:00p,Boston Celtics,97,Atlanta Hawks,121,Box Score,,"18,968",Philips Arena,
210,"Tue, Nov 24, 2015",8:00p,Dallas Mavericks,96,Memphis Grizzlies,110,Box Score,,"17,381",FedEx Forum,
211,"Tue, Nov 24, 2015",9:00p,Los Angeles Clippers,111,Denver Nuggets,94,Box Score,,"13,257",Pepsi Center,
212,"Tue, Nov 24, 2015",10:00p,Chicago Bulls,93,Portland Trail Blazers,88,Box Score,,"19,393",Moda Center,
213,"Tue, Nov 24, 2015",10:30p,Los Angeles Lakers,77,Golden State Warriors,111,Box Score,,"19,596",Oracle Arena,
214,"Wed, Nov 25, 2015",7:00p,Washington Wizards,87,Charlotte Hornets,101,Box Score,,"17,064",Time Warner Cable Arena,
215,"Wed, Nov 25, 2015",7:00p,New York Knicks,91,Orlando Magic,100,Box Score,,"18,846",Amway Center,
216,"Wed, Nov 25, 2015",7:30p,Philadelphia 76ers,80,Boston Celtics,84,Box Score,,"17,588",TD Garden,
217,"Wed, Nov 25, 2015",7:30p,Miami Heat,81,Detroit Pistons,104,Box Score,,"15,119",The Palace of Auburn Hills,
218,"Wed, Nov 25, 2015",7:30p,Cleveland Cavaliers,99,Toronto Raptors,103,Box Score,,"20,140",Air Canada Centre,
219,"Wed, Nov 25, 2015",8:00p,Memphis Grizzlies,102,Houston Rockets,93,Box Score,,"18,143",Toyota Center,
220,"Wed, Nov 25, 2015",8:00p,Sacramento Kings,129,Milwaukee Bucks,118,Box Score,,"14,120",BMO Harris Bradley Center,
221,"Wed, Nov 25, 2015",8:00p,Atlanta Hawks,95,Minnesota Timberwolves,99,Box Score,,"14,289",Target Center,
222,"Wed, Nov 25, 2015",8:00p,Brooklyn Nets,99,Oklahoma City Thunder,110,Box Score,,"18,203",Chesapeake Energy Arena,
223,"Wed, Nov 25, 2015",8:30p,Dallas Mavericks,83,San Antonio Spurs,88,Box Score,,"18,418",AT&T Center,
224,"Wed, Nov 25, 2015",9:00p,New Orleans Pelicans,120,Phoenix Suns,114,Box Score,,"16,338",Talking Stick Resort Arena,
225,"Wed, Nov 25, 2015",10:30p,Utah Jazz,102,Los Angeles Clippers,91,Box Score,,"19,060",STAPLES Center,
226,"Fri, Nov 27, 2015",7:00p,Cleveland Cavaliers,95,Charlotte Hornets,90,Box Score,,"19,093",Time Warner Cable Arena,
227,"Fri, Nov 27, 2015",7:00p,Milwaukee Bucks,90,Orlando Magic,114,Box Score,,"16,317",Amway Center,
228,"Fri, Nov 27, 2015",7:30p,Washington Wizards,78,Boston Celtics,111,Box Score,,"18,624",TD Garden,
229,"Fri, Nov 27, 2015",7:30p,Miami Heat,97,New York Knicks,78,Box Score,,"19,812",Madison Square Garden (IV),
230,"Fri, Nov 27, 2015",8:00p,Philadelphia 76ers,114,Houston Rockets,116,Box Score,,"17,306",Toyota Center,
231,"Fri, Nov 27, 2015",8:00p,Chicago Bulls,92,Indiana Pacers,104,Box Score,,"18,165",Bankers Life Fieldhouse,
232,"Fri, Nov 27, 2015",8:00p,Atlanta Hawks,116,Memphis Grizzlies,101,Box Score,,"17,684",FedEx Forum,
233,"Fri, Nov 27, 2015",8:00p,Detroit Pistons,87,Oklahoma City Thunder,103,Box Score,,"18,203",Chesapeake Energy Arena,
234,"Fri, Nov 27, 2015",9:00p,San Antonio Spurs,91,Denver Nuggets,80,Box Score,,"17,121",Pepsi Center,
235,"Fri, Nov 27, 2015",9:30p,Golden State Warriors,135,Phoenix Suns,116,Box Score,,"18,055",Talking Stick Resort Arena,
236,"Fri, Nov 27, 2015",10:00p,Minnesota Timberwolves,101,Sacramento Kings,91,Box Score,,"17,317",Sleep Train Arena,
237,"Fri, Nov 27, 2015",10:30p,New Orleans Pelicans,90,Los Angeles Clippers,111,Box Score,,"19,162",STAPLES Center,
238,"Sat, Nov 28, 2015",7:00p,Toronto Raptors,84,Washington Wizards,82,Box Score,,"16,841",Verizon Center,
239,"Sat, Nov 28, 2015",7:30p,Brooklyn Nets,88,Cleveland Cavaliers,90,Box Score,,"20,562",Quicken Loans Arena,
240,"Sat, Nov 28, 2015",8:30p,Denver Nuggets,81,Dallas Mavericks,92,Box Score,,"20,339",American Airlines Center,
241,"Sat, Nov 28, 2015",8:30p,Atlanta Hawks,88,San Antonio Spurs,108,Box Score,,"18,418",AT&T Center,
242,"Sat, Nov 28, 2015",9:00p,New Orleans Pelicans,87,Utah Jazz,101,Box Score,,"19,911",Vivint Smart Home Arena,
243,"Sat, Nov 28, 2015",10:00p,Los Angeles Lakers,96,Portland Trail Blazers,108,Box Score,,"20,019",Moda Center,
244,"Sat, Nov 28, 2015",10:30p,Sacramento Kings,101,Golden State Warriors,120,Box Score,,"19,596",Oracle Arena,
245,"Sun, Nov 29, 2015",2:00p,Milwaukee Bucks,82,Charlotte Hornets,87,Box Score,,"14,224",Time Warner Cable Arena,
246,"Sun, Nov 29, 2015",3:30p,Minnesota Timberwolves,99,Los Angeles Clippers,107,Box Score,,"19,060",STAPLES Center,
247,"Sun, Nov 29, 2015",6:00p,Detroit Pistons,83,Brooklyn Nets,87,Box Score,,"12,823",Barclays Center,
248,"Sun, Nov 29, 2015",6:00p,Philadelphia 76ers,84,Memphis Grizzlies,92,Box Score,,"15,322",FedEx Forum,
249,"Sun, Nov 29, 2015",6:00p,Boston Celtics,91,Orlando Magic,110,Box Score,,"16,209",Amway Center,
250,"Sun, Nov 29, 2015",6:00p,Phoenix Suns,107,Toronto Raptors,102,Box Score,,"19,800",Air Canada Centre,
251,"Sun, Nov 29, 2015",7:30p,Houston Rockets,116,New York Knicks,111,Box Score,OT,"19,812",Madison Square Garden (IV),
252,"Sun, Nov 29, 2015",9:30p,Indiana Pacers,107,Los Angeles Lakers,103,Box Score,,"18,997",STAPLES Center,
253,"Mon, Nov 30, 2015",7:30p,Houston Rockets,105,Detroit Pistons,116,Box Score,,"14,818",The Palace of Auburn Hills,
254,"Mon, Nov 30, 2015",7:30p,Boston Celtics,105,Miami Heat,95,Box Score,,"19,600",AmericanAirlines Arena,
255,"Mon, Nov 30, 2015",8:00p,Oklahoma City Thunder,100,Atlanta Hawks,106,Box Score,,"17,768",Philips Arena,
256,"Mon, Nov 30, 2015",8:00p,San Antonio Spurs,89,Chicago Bulls,92,Box Score,,"21,909",United Center,
257,"Mon, Nov 30, 2015",8:00p,Denver Nuggets,74,Milwaukee Bucks,92,Box Score,,"10,187",BMO Harris Bradley Center,
258,"Mon, Nov 30, 2015",9:00p,Golden State Warriors,106,Utah Jazz,103,Box Score,,"19,911",Vivint Smart Home Arena,
259,"Mon, Nov 30, 2015",10:00p,Dallas Mavericks,98,Sacramento Kings,112,Box Score,,"16,937",Sleep Train Arena,
260,"Mon, Nov 30, 2015",10:30p,Portland Trail Blazers,87,Los Angeles Clippers,102,Box Score,,"19,060",STAPLES Center,
261,"Tue, Dec 1, 2015",7:00p,Washington Wizards,97,Cleveland Cavaliers,85,Box Score,,"20,562",Quicken Loans Arena,
262,"Tue, Dec 1, 2015",7:00p,Los Angeles Lakers,91,Philadelphia 76ers,103,Box Score,,"20,510",Wells Fargo Center,
263,"Tue, Dec 1, 2015",7:30p,Phoenix Suns,91,Brooklyn Nets,94,Box Score,,"12,787",Barclays Center,
264,"Tue, Dec 1, 2015",8:00p,Orlando Magic,96,Minnesota Timberwolves,93,Box Score,,"10,694",Target Center,
265,"Tue, Dec 1, 2015",8:00p,Memphis Grizzlies,113,New Orleans Pelicans,104,Box Score,,"16,020",Smoothie King Center,
266,"Tue, Dec 1, 2015",10:00p,Dallas Mavericks,115,Portland Trail Blazers,112,Box Score,OT,"19,393",Moda Center,
267,"Wed, Dec 2, 2015",7:00p,Golden State Warriors,116,Charlotte Hornets,99,Box Score,,"19,542",Time Warner Cable Arena,
268,"Wed, Dec 2, 2015",7:00p,Los Angeles Lakers,108,Washington Wizards,104,Box Score,,"20,356",Verizon Center,
269,"Wed, Dec 2, 2015",7:30p,Phoenix Suns,122,Detroit Pistons,127,Box Score,OT,"13,985",The Palace of Auburn Hills,
270,"Wed, Dec 2, 2015",7:30p,Philadelphia 76ers,87,New York Knicks,99,Box Score,,"19,812",Madison Square Garden (IV),
271,"Wed, Dec 2, 2015",8:00p,Toronto Raptors,96,Atlanta Hawks,86,Box Score,,"12,559",Philips Arena,
272,"Wed, Dec 2, 2015",8:00p,Denver Nuggets,90,Chicago Bulls,99,Box Score,,"21,349",United Center,
273,"Wed, Dec 2, 2015",8:00p,New Orleans Pelicans,101,Houston Rockets,108,Box Score,,"17,339",Toyota Center,
274,"Wed, Dec 2, 2015",8:30p,Milwaukee Bucks,70,San Antonio Spurs,95,Box Score,,"18,418",AT&T Center,
275,"Wed, Dec 2, 2015",10:30p,Indiana Pacers,103,Los Angeles Clippers,91,Box Score,,"19,060",STAPLES Center,
276,"Thu, Dec 3, 2015",7:00p,Oklahoma City Thunder,95,Miami Heat,97,Box Score,,"19,600",AmericanAirlines Arena,
277,"Thu, Dec 3, 2015",7:30p,Denver Nuggets,106,Toronto Raptors,105,Box Score,,"19,800",Air Canada Centre,
278,"Thu, Dec 3, 2015",9:00p,Orlando Magic,103,Utah Jazz,94,Box Score,,"19,247",Vivint Smart Home Arena,
279,"Thu, Dec 3, 2015",9:30p,San Antonio Spurs,103,Memphis Grizzlies,83,Box Score,,"17,013",FedEx Forum,
280,"Thu, Dec 3, 2015",10:00p,Indiana Pacers,111,Portland Trail Blazers,123,Box Score,,"19,206",Moda Center,
281,"Thu, Dec 3, 2015",10:00p,Boston Celtics,114,Sacramento Kings,97,Box Score,,"18,660",Mexico City Arena,"at Mexico City, Mexico"
282,"Fri, Dec 4, 2015",7:00p,Brooklyn Nets,91,New York Knicks,108,Box Score,,"19,812",Madison Square Garden (IV),
283,"Fri, Dec 4, 2015",7:00p,Phoenix Suns,106,Washington Wizards,109,Box Score,,"17,255",Verizon Center,
284,"Fri, Dec 4, 2015",7:30p,Milwaukee Bucks,95,Detroit Pistons,102,Box Score,,"16,963",The Palace of Auburn Hills,
285,"Fri, Dec 4, 2015",8:00p,Los Angeles Lakers,87,Atlanta Hawks,100,Box Score,,"19,051",Philips Arena,
286,"Fri, Dec 4, 2015",8:30p,Houston Rockets,100,Dallas Mavericks,96,Box Score,,"20,339",American Airlines Center,
287,"Fri, Dec 4, 2015",9:30p,Cleveland Cavaliers,108,New Orleans Pelicans,114,Box Score,OT,"17,906",Smoothie King Center,
288,"Sat, Dec 5, 2015",1:00p,Denver Nuggets,108,Philadelphia 76ers,105,Box Score,,"15,677",Wells Fargo Center,
289,"Sat, Dec 5, 2015",5:00p,Golden State Warriors,112,Toronto Raptors,109,Box Score,,"20,160",Air Canada Centre,
290,"Sat, Dec 5, 2015",8:00p,Charlotte Hornets,102,Chicago Bulls,96,Box Score,,"21,770",United Center,
291,"Sat, Dec 5, 2015",8:00p,Sacramento Kings,113,Houston Rockets,120,Box Score,,"17,318",Toyota Center,
292,"Sat, Dec 5, 2015",8:00p,Cleveland Cavaliers,84,Miami Heat,99,Box Score,,"19,600",AmericanAirlines Arena,
293,"Sat, Dec 5, 2015",8:00p,Portland Trail Blazers,109,Minnesota Timberwolves,103,Box Score,,"16,203",Target Center,
294,"Sat, Dec 5, 2015",8:30p,New York Knicks,91,Milwaukee Bucks,106,Box Score,,"16,223",BMO Harris Bradley Center,
295,"Sat, Dec 5, 2015",8:30p,Boston Celtics,105,San Antonio Spurs,108,Box Score,,"18,418",AT&T Center,
296,"Sat, Dec 5, 2015",9:00p,Indiana Pacers,119,Utah Jazz,122,Box Score,OT,"19,500",Vivint Smart Home Arena,
297,"Sat, Dec 5, 2015",10:30p,Orlando Magic,101,Los Angeles Clippers,103,Box Score,,"19,146",STAPLES Center,
298,"Sun, Dec 6, 2015",3:30p,Phoenix Suns,93,Memphis Grizzlies,95,Box Score,,"16,022",FedEx Forum,
299,"Sun, Dec 6, 2015",6:00p,Golden State Warriors,114,Brooklyn Nets,98,Box Score,,"17,732",Barclays Center,
300,"Sun, Dec 6, 2015",6:00p,Los Angeles Lakers,91,Detroit Pistons,111,Box Score,,"20,228",The Palace of Auburn Hills,
301,"Sun, Dec 6, 2015",6:00p,Dallas Mavericks,116,Washington Wizards,104,Box Score,,"16,394",Verizon Center,
302,"Sun, Dec 6, 2015",7:00p,Sacramento Kings,95,Oklahoma City Thunder,98,Box Score,,"18,203",Chesapeake Energy Arena,
303,"Mon, Dec 7, 2015",7:00p,Detroit Pistons,84,Charlotte Hornets,104,Box Score,,"15,481",Time Warner Cable Arena,
304,"Mon, Dec 7, 2015",7:00p,San Antonio Spurs,119,Philadelphia 76ers,68,Box Score,,"14,449",Wells Fargo Center,
305,"Mon, Dec 7, 2015",7:30p,Washington Wizards,114,Miami Heat,103,Box Score,,"19,600",AmericanAirlines Arena,
306,"Mon, Dec 7, 2015",7:30p,Dallas Mavericks,104,New York Knicks,97,Box Score,,"19,812",Madison Square Garden (IV),
307,"Mon, Dec 7, 2015",7:30p,Los Angeles Lakers,93,Toronto Raptors,102,Box Score,,"20,163",Air Canada Centre,
308,"Mon, Dec 7, 2015",8:00p,Phoenix Suns,103,Chicago Bulls,101,Box Score,,"21,337",United Center,
309,"Mon, Dec 7, 2015",8:00p,Portland Trail Blazers,88,Milwaukee Bucks,90,Box Score,,"14,389",BMO Harris Bradley Center,
310,"Mon, Dec 7, 2015",8:00p,Los Angeles Clippers,110,Minnesota Timberwolves,106,Box Score,,"11,467",Target Center,
311,"Mon, Dec 7, 2015",8:00p,Boston Celtics,111,New Orleans Pelicans,93,Box Score,,"15,715",Smoothie King Center,
312,"Tue, Dec 8, 2015",7:00p,Portland Trail Blazers,100,Cleveland Cavaliers,105,Box Score,,"20,562",Quicken Loans Arena,
313,"Tue, Dec 8, 2015",7:00p,Golden State Warriors,131,Indiana Pacers,123,Box Score,,"18,165",Bankers Life Fieldhouse,
314,"Tue, Dec 8, 2015",7:30p,Houston Rockets,105,Brooklyn Nets,110,Box Score,,"13,319",Barclays Center,
315,"Tue, Dec 8, 2015",8:00p,Oklahoma City Thunder,125,Memphis Grizzlies,88,Box Score,,"16,415",FedEx Forum,
316,"Tue, Dec 8, 2015",9:00p,Orlando Magic,85,Denver Nuggets,74,Box Score,,"13,925",Pepsi Center,
317,"Tue, Dec 8, 2015",10:00p,Utah Jazz,106,Sacramento Kings,114,Box Score,,"16,505",Sleep Train Arena,
318,"Wed, Dec 9, 2015",7:00p,Chicago Bulls,100,Boston Celtics,105,Box Score,,"17,318",TD Garden,
319,"Wed, Dec 9, 2015",7:00p,Miami Heat,81,Charlotte Hornets,99,Box Score,,"17,404",Time Warner Cable Arena,
320,"Wed, Dec 9, 2015",7:00p,Houston Rockets,109,Washington Wizards,103,Box Score,,"16,041",Verizon Center,
321,"Wed, Dec 9, 2015",7:30p,Memphis Grizzlies,93,Detroit Pistons,92,Box Score,,"13,411",The Palace of Auburn Hills,
322,"Wed, Dec 9, 2015",7:30p,San Antonio Spurs,94,Toronto Raptors,97,Box Score,,"19,800",Air Canada Centre,
323,"Wed, Dec 9, 2015",8:00p,Los Angeles Clippers,109,Milwaukee Bucks,95,Box Score,,"14,224",BMO Harris Bradley Center,
324,"Wed, Dec 9, 2015",8:00p,Los Angeles Lakers,122,Minnesota Timberwolves,123,Box Score,OT,"18,076",Target Center,
325,"Wed, Dec 9, 2015",9:00p,Orlando Magic,104,Phoenix Suns,107,Box Score,,"17,637",Talking Stick Resort Arena,
326,"Wed, Dec 9, 2015",9:00p,New York Knicks,85,Utah Jazz,106,Box Score,,"18,586",Vivint Smart Home Arena,
327,"Wed, Dec 9, 2015",9:30p,Atlanta Hawks,98,Dallas Mavericks,95,Box Score,,"19,936",American Airlines Center,
328,"Thu, Dec 10, 2015",7:30p,Philadelphia 76ers,91,Brooklyn Nets,100,Box Score,,"13,266",Barclays Center,
329,"Thu, Dec 10, 2015",8:00p,Los Angeles Clippers,80,Chicago Bulls,83,Box Score,,"21,491",United Center,
330,"Thu, Dec 10, 2015",8:00p,Atlanta Hawks,94,Oklahoma City Thunder,107,Box Score,,"18,203",Chesapeake Energy Arena,
331,"Thu, Dec 10, 2015",10:30p,New York Knicks,97,Sacramento Kings,99,Box Score,,"17,317",Sleep Train Arena,
332,"Fri, Dec 11, 2015",7:00p,Miami Heat,83,Indiana Pacers,96,Box Score,,"16,184",Bankers Life Fieldhouse,
333,"Fri, Dec 11, 2015",7:00p,Cleveland Cavaliers,111,Orlando Magic,76,Box Score,,"17,239",Amway Center,
334,"Fri, Dec 11, 2015",7:00p,Detroit Pistons,107,Philadelphia 76ers,95,Box Score,,"17,239",Wells Fargo Center,
335,"Fri, Dec 11, 2015",7:30p,Golden State Warriors,124,Boston Celtics,119,Box Score,2OT,"18,624",TD Garden,
336,"Fri, Dec 11, 2015",7:30p,Milwaukee Bucks,83,Toronto Raptors,90,Box Score,,"19,800",Air Canada Centre,
337,"Fri, Dec 11, 2015",8:00p,Charlotte Hornets,123,Memphis Grizzlies,99,Box Score,,"17,111",FedEx Forum,
338,"Fri, Dec 11, 2015",8:00p,Washington Wizards,105,New Orleans Pelicans,107,Box Score,,"16,875",Smoothie King Center,
339,"Fri, Dec 11, 2015",9:00p,Minnesota Timberwolves,108,Denver Nuggets,111,Box Score,OT,"12,533",Pepsi Center,
340,"Fri, Dec 11, 2015",9:00p,Oklahoma City Thunder,94,Utah Jazz,90,Box Score,,"19,911",Vivint Smart Home Arena,
341,"Fri, Dec 11, 2015",9:30p,Portland Trail Blazers,106,Phoenix Suns,96,Box Score,,"17,028",Talking Stick Resort Arena,
342,"Fri, Dec 11, 2015",9:30p,Los Angeles Lakers,87,San Antonio Spurs,109,Box Score,,"18,418",AT&T Center,
343,"Sat, Dec 12, 2015",5:00p,Los Angeles Clippers,105,Brooklyn Nets,100,Box Score,,"15,689",Barclays Center,
344,"Sat, Dec 12, 2015",7:00p,Boston Celtics,98,Charlotte Hornets,93,Box Score,,"18,490",Time Warner Cable Arena,
345,"Sat, Dec 12, 2015",7:30p,Indiana Pacers,96,Detroit Pistons,118,Box Score,,"14,858",The Palace of Auburn Hills,
346,"Sat, Dec 12, 2015",8:00p,San Antonio Spurs,103,Atlanta Hawks,78,Box Score,,"17,752",Philips Arena,
347,"Sat, Dec 12, 2015",8:00p,New Orleans Pelicans,94,Chicago Bulls,98,Box Score,,"21,605",United Center,
348,"Sat, Dec 12, 2015",8:00p,Los Angeles Lakers,97,Houston Rockets,126,Box Score,,"18,456",Toyota Center,
349,"Sat, Dec 12, 2015",8:30p,Washington Wizards,114,Dallas Mavericks,111,Box Score,,"20,088",American Airlines Center,
350,"Sat, Dec 12, 2015",8:30p,Golden State Warriors,95,Milwaukee Bucks,108,Box Score,,"18,717",BMO Harris Bradley Center,
351,"Sat, Dec 12, 2015",10:00p,New York Knicks,112,Portland Trail Blazers,110,Box Score,,"19,511",Moda Center,
352,"Sun, Dec 13, 2015",3:30p,Minnesota Timberwolves,101,Phoenix Suns,108,Box Score,,"16,919",Talking Stick Resort Arena,
353,"Sun, Dec 13, 2015",6:00p,Memphis Grizzlies,97,Miami Heat,100,Box Score,,"19,813",AmericanAirlines Arena,
354,"Sun, Dec 13, 2015",6:00p,Philadelphia 76ers,76,Toronto Raptors,96,Box Score,,"19,800",Air Canada Centre,
355,"Sun, Dec 13, 2015",7:00p,Utah Jazz,98,Oklahoma City Thunder,104,Box Score,OT,"18,203",Chesapeake Energy Arena,
356,"Mon, Dec 14, 2015",7:00p,Toronto Raptors,90,Indiana Pacers,106,Box Score,,"16,598",Bankers Life Fieldhouse,
357,"Mon, Dec 14, 2015",7:30p,Orlando Magic,105,Brooklyn Nets,82,Box Score,,"12,946",Barclays Center,
358,"Mon, Dec 14, 2015",7:30p,Los Angeles Clippers,105,Detroit Pistons,103,Box Score,OT,"13,525",The Palace of Auburn Hills,
359,"Mon, Dec 14, 2015",8:00p,Miami Heat,100,Atlanta Hawks,88,Box Score,,"15,039",Philips Arena,
360,"Mon, Dec 14, 2015",8:00p,Philadelphia 76ers,96,Chicago Bulls,115,Box Score,,"21,166",United Center,
361,"Mon, Dec 14, 2015",8:00p,Washington Wizards,95,Memphis Grizzlies,112,Box Score,,"15,397",FedEx Forum,
362,"Mon, Dec 14, 2015",8:30p,Phoenix Suns,94,Dallas Mavericks,104,Box Score,,"19,822",American Airlines Center,
363,"Mon, Dec 14, 2015",8:30p,Utah Jazz,81,San Antonio Spurs,118,Box Score,,"18,418",AT&T Center,
364,"Mon, Dec 14, 2015",9:00p,Houston Rockets,108,Denver Nuggets,114,Box Score,,"12,022",Pepsi Center,
365,"Mon, Dec 14, 2015",10:00p,New Orleans Pelicans,101,Portland Trail Blazers,105,Box Score,,"19,231",Moda Center,
366,"Tue, Dec 15, 2015",7:30p,Cleveland Cavaliers,89,Boston Celtics,77,Box Score,,"18,624",TD Garden,
367,"Tue, Dec 15, 2015",8:00p,Denver Nuggets,112,Minnesota Timberwolves,100,Box Score,,"11,323",Target Center,
368,"Tue, Dec 15, 2015",10:00p,Houston Rockets,97,Sacramento Kings,107,Box Score,,"17,317",Sleep Train Arena,
369,"Tue, Dec 15, 2015",10:30p,Milwaukee Bucks,95,Los Angeles Lakers,113,Box Score,,"18,997",STAPLES Center,
370,"Wed, Dec 16, 2015",7:00p,Dallas Mavericks,81,Indiana Pacers,107,Box Score,,"14,824",Bankers Life Fieldhouse,
371,"Wed, Dec 16, 2015",7:00p,Charlotte Hornets,98,Orlando Magic,113,Box Score,,"16,019",Amway Center,
372,"Wed, Dec 16, 2015",7:30p,Miami Heat,104,Brooklyn Nets,98,Box Score,,"15,113",Barclays Center,
373,"Wed, Dec 16, 2015",7:30p,Boston Celtics,116,Detroit Pistons,119,Box Score,,"13,120",The Palace of Auburn Hills,
374,"Wed, Dec 16, 2015",7:30p,Minnesota Timberwolves,102,New York Knicks,107,Box Score,,"19,812",Madison Square Garden (IV),
375,"Wed, Dec 16, 2015",8:00p,Philadelphia 76ers,106,Atlanta Hawks,127,Box Score,,"14,827",Philips Arena,
376,"Wed, Dec 16, 2015",8:00p,Memphis Grizzlies,85,Chicago Bulls,98,Box Score,,"21,032",United Center,
377,"Wed, Dec 16, 2015",8:00p,Portland Trail Blazers,90,Oklahoma City Thunder,106,Box Score,,"18,203",Chesapeake Energy Arena,
378,"Wed, Dec 16, 2015",8:30p,Washington Wizards,95,San Antonio Spurs,114,Box Score,,"18,418",AT&T Center,
379,"Wed, Dec 16, 2015",9:00p,New Orleans Pelicans,104,Utah Jazz,94,Box Score,,"17,899",Vivint Smart Home Arena,
380,"Wed, Dec 16, 2015",10:30p,Phoenix Suns,103,Golden State Warriors,128,Box Score,,"19,596",Oracle Arena,
381,"Wed, Dec 16, 2015",10:30p,Milwaukee Bucks,90,Los Angeles Clippers,103,Box Score,,"19,060",STAPLES Center,
382,"Thu, Dec 17, 2015",7:00p,Toronto Raptors,99,Charlotte Hornets,109,Box Score,OT,"15,817",Time Warner Cable Arena,
383,"Thu, Dec 17, 2015",8:00p,Oklahoma City Thunder,100,Cleveland Cavaliers,104,Box Score,,"20,562",Quicken Loans Arena,
384,"Thu, Dec 17, 2015",10:30p,Houston Rockets,107,Los Angeles Lakers,87,Box Score,,"18,997",STAPLES Center,
385,"Fri, Dec 18, 2015",7:00p,Brooklyn Nets,97,Indiana Pacers,104,Box Score,,"16,548",Bankers Life Fieldhouse,
386,"Fri, Dec 18, 2015",7:00p,Portland Trail Blazers,94,Orlando Magic,102,Box Score,,"17,156",Amway Center,
387,"Fri, Dec 18, 2015",7:00p,New York Knicks,107,Philadelphia 76ers,97,Box Score,,"17,880",Wells Fargo Center,
388,"Fri, Dec 18, 2015",7:30p,Atlanta Hawks,109,Boston Celtics,101,Box Score,,"18,624",TD Garden,
389,"Fri, Dec 18, 2015",8:00p,Detroit Pistons,147,Chicago Bulls,144,Box Score,4OT,"21,534",United Center,
390,"Fri, Dec 18, 2015",8:00p,Toronto Raptors,108,Miami Heat,94,Box Score,,"19,600",AmericanAirlines Arena,
391,"Fri, Dec 18, 2015",8:00p,Sacramento Kings,95,Minnesota Timberwolves,99,Box Score,,"12,770",Target Center,
392,"Fri, Dec 18, 2015",8:00p,Los Angeles Clippers,107,San Antonio Spurs,115,Box Score,,"18,418",AT&T Center,
393,"Fri, Dec 18, 2015",8:30p,Memphis Grizzlies,88,Dallas Mavericks,97,Box Score,,"20,199",American Airlines Center,
394,"Fri, Dec 18, 2015",9:00p,Denver Nuggets,88,Utah Jazz,97,Box Score,,"19,169",Vivint Smart Home Arena,
395,"Fri, Dec 18, 2015",10:30p,Milwaukee Bucks,112,Golden State Warriors,121,Box Score,,"19,596",Oracle Arena,
396,"Fri, Dec 18, 2015",10:30p,New Orleans Pelicans,88,Phoenix Suns,104,Box Score,,"17,227",Talking Stick Resort Arena,
397,"Sat, Dec 19, 2015",5:00p,Los Angeles Lakers,78,Oklahoma City Thunder,118,Box Score,,"18,203",Chesapeake Energy Arena,
398,"Sat, Dec 19, 2015",7:00p,Charlotte Hornets,101,Washington Wizards,109,Box Score,,"16,987",Verizon Center,
399,"Sat, Dec 19, 2015",7:30p,Chicago Bulls,91,New York Knicks,107,Box Score,,"19,812",Madison Square Garden (IV),
400,"Sat, Dec 19, 2015",8:00p,Los Angeles Clippers,97,Houston Rockets,107,Box Score,,"18,212",Toyota Center,
401,"Sat, Dec 19, 2015",8:00p,Indiana Pacers,84,Memphis Grizzlies,96,Box Score,,"18,119",FedEx Forum,
402,"Sun, Dec 20, 2015",1:00p,Minnesota Timberwolves,100,Brooklyn Nets,85,Box Score,,"14,552",Barclays Center,
403,"Sun, Dec 20, 2015",1:00p,Portland Trail Blazers,109,Miami Heat,116,Box Score,,"19,600",AmericanAirlines Arena,
404,"Sun, Dec 20, 2015",3:30p,Philadelphia 76ers,86,Cleveland Cavaliers,108,Box Score,,"20,562",Quicken Loans Arena,
405,"Sun, Dec 20, 2015",5:00p,Milwaukee Bucks,101,Phoenix Suns,95,Box Score,,"16,859",Talking Stick Resort Arena,
406,"Sun, Dec 20, 2015",6:00p,Atlanta Hawks,103,Orlando Magic,100,Box Score,,"16,982",Amway Center,
407,"Sun, Dec 20, 2015",6:00p,Sacramento Kings,104,Toronto Raptors,94,Box Score,,"19,800",Air Canada Centre,
408,"Sun, Dec 20, 2015",8:00p,New Orleans Pelicans,130,Denver Nuggets,125,Box Score,,"13,857",Pepsi Center,
409,"Mon, Dec 21, 2015",7:00p,Sacramento Kings,99,Washington Wizards,113,Box Score,,"15,124",Verizon Center,
410,"Mon, Dec 21, 2015",7:30p,Minnesota Timberwolves,99,Boston Celtics,113,Box Score,,"18,624",TD Garden,
411,"Mon, Dec 21, 2015",7:30p,Orlando Magic,107,New York Knicks,99,Box Score,,"19,812",Madison Square Garden (IV),
412,"Mon, Dec 21, 2015",8:00p,Portland Trail Blazers,97,Atlanta Hawks,106,Box Score,,"18,373",Philips Arena,
413,"Mon, Dec 21, 2015",8:00p,Brooklyn Nets,105,Chicago Bulls,102,Box Score,,"21,825",United Center,
414,"Mon, Dec 21, 2015",8:00p,Charlotte Hornets,95,Houston Rockets,102,Box Score,,"18,236",Toyota Center,
415,"Mon, Dec 21, 2015",8:30p,Indiana Pacers,92,San Antonio Spurs,106,Box Score,,"18,418",AT&T Center,
416,"Mon, Dec 21, 2015",9:00p,Phoenix Suns,89,Utah Jazz,110,Box Score,,"19,911",Vivint Smart Home Arena,
