Date,Start_time,Visitor,PTS (V),Home,PTS (H),OT,Attendance,Arena,Week_Day
2011/02/02,7:00p,Toronto Raptors,87.0,Atlanta Hawks,100.0,,"14,025",Philips Arena,Wednesday
2011/02/02,7:00p,Indiana Pacers,117.0,Cleveland Cavaliers,112.0,,"18,877",Quicken Loans Arena,Wednesday
2011/02/02,7:00p,Philadelphia 76ers,106.0,New Jersey Nets,92.0,,"10,057",Prudential Center,Wednesday
2011/02/02,7:30p,Charlotte Bobcats,97.0,Detroit Pistons,87.0,,"14,376",The Palace of Auburn Hills,Wednesday
2011/02/02,7:30p,Dallas Mavericks,113.0,New York Knicks,97.0,,"19,763",Madison Square Garden (IV),Wednesday
2011/02/02,8:00p,Memphis Grizzlies,102.0,Minnesota Timberwolves,84.0,,"12,662",Target Center,Wednesday
2011/02/02,8:00p,New Orleans Hornets,93.0,Oklahoma City Thunder,104.0,,"17,849",Chesapeake Energy Arena,Wednesday
2011/02/02,9:00p,Portland Trail Blazers,90.0,Denver Nuggets,109.0,,"15,258",Pepsi Center,Wednesday
2011/02/02,9:00p,Milwaukee Bucks,77.0,Phoenix Suns,92.0,,"16,422",US Airways Center,Wednesday
2011/02/02,9:00p,Houston Rockets,97.0,Utah Jazz,96.0,,"19,619",EnergySolutions Arena,Wednesday
2011/02/02,10:30p,Chicago Bulls,106.0,Los Angeles Clippers,88.0,,"19,368",STAPLES Center,Wednesday
2011/02/03,8:00p,Miami Heat,104.0,Orlando Magic,100.0,,"18,945",Amway Center,Thursday
2011/02/03,10:30p,Milwaukee Bucks,94.0,Golden State Warriors,100.0,,"18,008",Oracle Arena,Thursday
2011/02/03,10:30p,San Antonio Spurs,89.0,Los Angeles Lakers,88.0,,"18,997",STAPLES Center,Thursday
2011/02/04,7:00p,Miami Heat,109.0,Charlotte Bobcats,97.0,,"19,592",Time Warner Cable Arena,Friday
2011/02/04,7:00p,Portland Trail Blazers,87.0,Indiana Pacers,100.0,,"11,778",Conseco Fieldhouse,Friday
2011/02/04,7:00p,New York Knicks,98.0,Philadelphia 76ers,100.0,,"18,823",Wells Fargo Center,Friday
2011/02/04,7:00p,Minnesota Timberwolves,100.0,Toronto Raptors,111.0,,"14,389",Air Canada Centre,Friday
2011/02/04,7:00p,Orlando Magic,110.0,Washington Wizards,92.0,,"18,940",Verizon Center,Friday
2011/02/04,7:30p,Los Angeles Clippers,100.0,Atlanta Hawks,101.0,,"19,363",Philips Arena,Friday
2011/02/04,7:30p,New Jersey Nets,82.0,Detroit Pistons,92.0,,"17,304",The Palace of Auburn Hills,Friday
2011/02/04,8:00p,Dallas Mavericks,101.0,Boston Celtics,97.0,,"18,624",TD Garden,Friday
2011/02/04,8:00p,Cleveland Cavaliers,105.0,Memphis Grizzlies,112.0,,"11,932",FedEx Forum,Friday
2011/02/04,9:00p,Oklahoma City Thunder,111.0,Phoenix Suns,107.0,,"16,274",US Airways Center,Friday
2011/02/04,10:00p,San Antonio Spurs,113.0,Sacramento Kings,100.0,,"15,772",Power Balance Pavilion,Friday
2011/02/04,10:30p,Utah Jazz,113.0,Denver Nuggets,106.0,,"19,155",Pepsi Center,Friday
2011/02/05,7:00p,Dallas Mavericks,101.0,Charlotte Bobcats,92.0,,"17,743",Time Warner Cable Arena,Saturday
2011/02/05,7:00p,Atlanta Hawks,99.0,Washington Wizards,92.0,,"16,256",Verizon Center,Saturday
2011/02/05,7:30p,Portland Trail Blazers,111.0,Cleveland Cavaliers,105.0,,"19,975",Quicken Loans Arena,Saturday
2011/02/05,8:00p,Los Angeles Lakers,101.0,New Orleans Hornets,95.0,,"18,426",New Orleans Arena,Saturday
2011/02/05,8:30p,Memphis Grizzlies,93.0,Houston Rockets,95.0,OT,"18,195",Toyota Center,Saturday
2011/02/05,8:30p,Detroit Pistons,89.0,Milwaukee Bucks,78.0,,"15,791",Bradley Center,Saturday
2011/02/05,8:30p,Denver Nuggets,113.0,Minnesota Timberwolves,100.0,,"15,389",Target Center,Saturday
2011/02/05,9:00p,Oklahoma City Thunder,121.0,Utah Jazz,105.0,,"19,711",EnergySolutions Arena,Saturday
2011/02/05,10:30p,Chicago Bulls,90.0,Golden State Warriors,101.0,,"19,596",Oracle Arena,Saturday
2011/02/06,12:00p,Los Angeles Clippers,79.0,Miami Heat,97.0,,"19,702",AmericanAirlines Arena,Sunday
2011/02/06,12:00p,Indiana Pacers,105.0,New Jersey Nets,86.0,,"13,167",Prudential Center,Sunday
2011/02/06,12:00p,Philadelphia 76ers,103.0,New York Knicks,117.0,,"19,763",Madison Square Garden (IV),Sunday
2011/02/06,2:30p,Orlando Magic,80.0,Boston Celtics,91.0,,"18,624",TD Garden,Sunday
2011/02/07,7:00p,Boston Celtics,89.0,Charlotte Bobcats,94.0,,"19,081",Time Warner Cable Arena,Monday
2011/02/07,8:00p,Los Angeles Lakers,93.0,Memphis Grizzlies,84.0,,"18,119",FedEx Forum,Monday
2011/02/07,8:00p,Minnesota Timberwolves,104.0,New Orleans Hornets,92.0,,"13,401",New Orleans Arena,Monday
2011/02/07,8:30p,Cleveland Cavaliers,96.0,Dallas Mavericks,99.0,,"19,875",American Airlines Center,Monday
2011/02/07,9:00p,Houston Rockets,108.0,Denver Nuggets,103.0,,"14,595",Pepsi Center,Monday
2011/02/07,10:00p,Chicago Bulls,103.0,Portland Trail Blazers,109.0,,"20,534",Rose Garden Arena,Monday
2011/02/07,10:00p,Utah Jazz,107.0,Sacramento Kings,104.0,,"11,509",Power Balance Pavilion,Monday
2011/02/07,10:30p,Phoenix Suns,104.0,Golden State Warriors,92.0,,"18,002",Oracle Arena,Monday
2011/02/08,7:00p,Philadelphia 76ers,117.0,Atlanta Hawks,83.0,,"12,903",Philips Arena,Tuesday
2011/02/08,7:00p,Los Angeles Clippers,85.0,Orlando Magic,101.0,,"18,987",Amway Center,Tuesday
2011/02/08,7:30p,San Antonio Spurs,100.0,Detroit Pistons,89.0,,"16,132",The Palace of Auburn Hills,Tuesday
2011/02/08,7:30p,Indiana Pacers,112.0,Miami Heat,117.0,,"19,600",AmericanAirlines Arena,Tuesday
2011/02/08,8:00p,Toronto Raptors,74.0,Milwaukee Bucks,92.0,,"11,975",Bradley Center,Tuesday
2011/02/08,8:00p,Memphis Grizzlies,105.0,Oklahoma City Thunder,101.0,OT,"17,868",Chesapeake Energy Arena,Tuesday
2011/02/08,8:30p,Minnesota Timberwolves,112.0,Houston Rockets,108.0,,"15,679",Toyota Center,Tuesday
2011/02/09,7:00p,Detroit Pistons,103.0,Cleveland Cavaliers,94.0,,"19,475",Quicken Loans Arena,Wednesday
2011/02/09,7:00p,Charlotte Bobcats,103.0,Indiana Pacers,104.0,,"10,268",Conseco Fieldhouse,Wednesday
2011/02/09,7:00p,New Orleans Hornets,101.0,New Jersey Nets,103.0,OT,"13,316",Prudential Center,Wednesday
2011/02/09,7:00p,Orlando Magic,99.0,Philadelphia 76ers,95.0,,"12,091",Wells Fargo Center,Wednesday
2011/02/09,7:00p,San Antonio Spurs,111.0,Toronto Raptors,100.0,,"15,867",Air Canada Centre,Wednesday
2011/02/09,7:00p,Milwaukee Bucks,85.0,Washington Wizards,100.0,,"16,108",Verizon Center,Wednesday
2011/02/09,7:30p,Los Angeles Clippers,116.0,New York Knicks,108.0,,"19,763",Madison Square Garden (IV),Wednesday
2011/02/09,9:00p,Chicago Bulls,91.0,Utah Jazz,86.0,,"19,911",EnergySolutions Arena,Wednesday
2011/02/09,10:00p,Dallas Mavericks,102.0,Sacramento Kings,100.0,,"12,310",Power Balance Pavilion,Wednesday
2011/02/09,10:30p,Denver Nuggets,114.0,Golden State Warriors,116.0,,"18,430",Oracle Arena,Wednesday
2011/02/10,8:00p,Los Angeles Lakers,92.0,Boston Celtics,86.0,,"18,624",TD Garden,Thursday
2011/02/10,9:00p,Golden State Warriors,88.0,Phoenix Suns,112.0,,"16,731",US Airways Center,Thursday
2011/02/10,10:30p,Dallas Mavericks,120.0,Denver Nuggets,121.0,,"16,273",Pepsi Center,Thursday
2011/02/11,7:00p,New Jersey Nets,94.0,Charlotte Bobcats,89.0,,"15,386",Time Warner Cable Arena,Friday
2011/02/11,7:00p,Minnesota Timberwolves,105.0,Indiana Pacers,116.0,,"12,559",Conseco Fieldhouse,Friday
2011/02/11,7:00p,New Orleans Hornets,99.0,Orlando Magic,93.0,,"18,944",Amway Center,Friday
2011/02/11,7:00p,San Antonio Spurs,71.0,Philadelphia 76ers,77.0,,"15,501",Wells Fargo Center,Friday
2011/02/11,7:00p,Portland Trail Blazers,102.0,Toronto Raptors,96.0,,"15,625",Air Canada Centre,Friday
2011/02/11,7:30p,Los Angeles Clippers,119.0,Cleveland Cavaliers,126.0,OT,"20,562",Quicken Loans Arena,Friday
2011/02/11,7:30p,Miami Heat,106.0,Detroit Pistons,92.0,,"22,076",The Palace of Auburn Hills,Friday
2011/02/11,8:00p,Milwaukee Bucks,86.0,Memphis Grizzlies,89.0,,"14,749",FedEx Forum,Friday
2011/02/11,8:00p,Los Angeles Lakers,113.0,New York Knicks,96.0,,"19,763",Madison Square Garden (IV),Friday
2011/02/11,10:30p,Phoenix Suns,95.0,Utah Jazz,83.0,,"19,911",EnergySolutions Arena,Friday
2011/02/12,7:00p,Charlotte Bobcats,88.0,Atlanta Hawks,86.0,,"16,948",Philips Arena,Saturday
2011/02/12,7:00p,New York Knicks,105.0,New Jersey Nets,95.0,,"18,711",Prudential Center,Saturday
2011/02/12,8:00p,Philadelphia 76ers,107.0,Minnesota Timberwolves,87.0,,"17,011",Target Center,Saturday
2011/02/12,8:00p,Chicago Bulls,97.0,New Orleans Hornets,88.0,,"17,831",New Orleans Arena,Saturday
2011/02/12,8:00p,San Antonio Spurs,118.0,Washington Wizards,94.0,,"20,435",Verizon Center,Saturday
2011/02/12,8:30p,Dallas Mavericks,106.0,Houston Rockets,102.0,,"17,009",Toyota Center,Saturday
2011/02/12,8:30p,Indiana Pacers,103.0,Milwaukee Bucks,97.0,,"17,046",Bradley Center,Saturday
2011/02/12,10:00p,Oklahoma City Thunder,99.0,Sacramento Kings,97.0,,"14,987",Power Balance Pavilion,Saturday
2011/02/13,1:00p,Miami Heat,82.0,Boston Celtics,85.0,,"18,624",TD Garden,Sunday
2011/02/13,3:30p,Los Angeles Lakers,75.0,Orlando Magic,89.0,,"19,193",Amway Center,Sunday
2011/02/13,6:00p,Washington Wizards,115.0,Cleveland Cavaliers,100.0,,"19,154",Quicken Loans Arena,Sunday
2011/02/13,6:00p,Portland Trail Blazers,105.0,Detroit Pistons,100.0,,"15,257",The Palace of Auburn Hills,Sunday
2011/02/13,6:00p,Denver Nuggets,108.0,Memphis Grizzlies,116.0,,"15,398",FedEx Forum,Sunday
2011/02/13,6:00p,Los Angeles Clippers,93.0,Toronto Raptors,98.0,,"19,800",Air Canada Centre,Sunday
2011/02/13,8:00p,Oklahoma City Thunder,94.0,Golden State Warriors,100.0,,"19,596",Oracle Arena,Sunday
2011/02/13,8:00p,Sacramento Kings,113.0,Phoenix Suns,108.0,,"17,798",US Airways Center,Sunday
2011/02/14,7:00p,Los Angeles Lakers,89.0,Charlotte Bobcats,109.0,,"19,488",Time Warner Cable Arena,Monday
2011/02/14,7:00p,San Antonio Spurs,102.0,New Jersey Nets,85.0,,"13,433",Prudential Center,Monday
2011/02/14,7:30p,Atlanta Hawks,94.0,Detroit Pistons,79.0,,"11,844",The Palace of Auburn Hills,Monday
2011/02/14,8:00p,Los Angeles Clippers,78.0,Milwaukee Bucks,102.0,,"13,111",Bradley Center,Monday
2011/02/14,8:00p,Portland Trail Blazers,95.0,Minnesota Timberwolves,81.0,,"11,227",Target Center,Monday
2011/02/14,8:30p,Denver Nuggets,102.0,Houston Rockets,121.0,,"16,450",Toyota Center,Monday
2011/02/15,7:00p,Miami Heat,110.0,Indiana Pacers,103.0,,"18,165",Conseco Fieldhouse,Tuesday
2011/02/15,8:00p,Charlotte Bobcats,94.0,Chicago Bulls,106.0,,"21,391",United Center,Tuesday
2011/02/15,8:00p,Philadelphia 76ers,91.0,Memphis Grizzlies,102.0,,"11,197",FedEx Forum,Tuesday
2011/02/15,8:00p,Sacramento Kings,96.0,Oklahoma City Thunder,126.0,,"18,087",Chesapeake Energy Arena,Tuesday
2011/02/15,9:00p,Utah Jazz,101.0,Phoenix Suns,102.0,,"16,874",US Airways Center,Tuesday
2011/02/15,10:30p,New Orleans Hornets,89.0,Golden State Warriors,102.0,,"18,276",Oracle Arena,Tuesday
2011/02/16,7:00p,Washington Wizards,76.0,Orlando Magic,101.0,,"19,054",Amway Center,Wednesday
2011/02/16,7:00p,Miami Heat,103.0,Toronto Raptors,95.0,,"20,156",Air Canada Centre,Wednesday
2011/02/16,7:30p,New Jersey Nets,80.0,Boston Celtics,94.0,,"18,624",TD Garden,Wednesday
2011/02/16,7:30p,Los Angeles Lakers,99.0,Cleveland Cavaliers,104.0,,"20,562",Quicken Loans Arena,Wednesday
2011/02/16,7:30p,Indiana Pacers,109.0,Detroit Pistons,115.0,OT,"12,551",The Palace of Auburn Hills,Wednesday
2011/02/16,7:30p,Atlanta Hawks,90.0,New York Knicks,102.0,,"19,763",Madison Square Garden (IV),Wednesday
2011/02/16,8:00p,Los Angeles Clippers,98.0,Minnesota Timberwolves,90.0,,"15,227",Target Center,Wednesday
2011/02/16,8:30p,Sacramento Kings,100.0,Dallas Mavericks,116.0,,"20,420",American Airlines Center,Wednesday
2011/02/16,8:30p,Philadelphia 76ers,114.0,Houston Rockets,105.0,,"14,476",Toyota Center,Wednesday
2011/02/16,9:00p,Denver Nuggets,94.0,Milwaukee Bucks,87.0,,"16,033",Bradley Center,Wednesday
2011/02/16,9:00p,Golden State Warriors,107.0,Utah Jazz,100.0,,"19,911",EnergySolutions Arena,Wednesday
2011/02/16,10:00p,New Orleans Hornets,96.0,Portland Trail Blazers,103.0,,"20,650",Rose Garden Arena,Wednesday
2011/02/17,8:00p,San Antonio Spurs,99.0,Chicago Bulls,109.0,,"22,172",United Center,Thursday
2011/02/17,10:30p,Dallas Mavericks,112.0,Phoenix Suns,106.0,,"17,903",US Airways Center,Thursday
2011/02/22,7:00p,Toronto Raptors,101.0,Charlotte Bobcats,114.0,,"12,976",Time Warner Cable Arena,Tuesday
2011/02/22,7:00p,Indiana Pacers,113.0,Washington Wizards,96.0,,"14,328",Verizon Center,Tuesday
2011/02/22,7:30p,Houston Rockets,108.0,Detroit Pistons,100.0,,"12,353",The Palace of Auburn Hills,Tuesday
2011/02/22,7:30p,Sacramento Kings,97.0,Miami Heat,117.0,,"19,754",AmericanAirlines Arena,Tuesday
2011/02/22,8:00p,Minnesota Timberwolves,88.0,Milwaukee Bucks,94.0,,"13,106",Bradley Center,Tuesday
2011/02/22,8:00p,Los Angeles Clippers,88.0,Oklahoma City Thunder,111.0,,"18,203",Chesapeake Energy Arena,Tuesday
2011/02/22,9:00p,Memphis Grizzlies,107.0,Denver Nuggets,120.0,,"14,638",Pepsi Center,Tuesday
2011/02/22,10:30p,Boston Celtics,115.0,Golden State Warriors,93.0,,"19,738",Oracle Arena,Tuesday
2011/02/22,10:30p,Atlanta Hawks,80.0,Los Angeles Lakers,104.0,,"18,997",STAPLES Center,Tuesday
2011/02/23,7:00p,Houston Rockets,124.0,Cleveland Cavaliers,119.0,,"18,027",Quicken Loans Arena,Wednesday
2011/02/23,7:00p,Detroit Pistons,101.0,Indiana Pacers,102.0,,"12,214",Conseco Fieldhouse,Wednesday
2011/02/23,7:00p,Sacramento Kings,111.0,Orlando Magic,105.0,,"19,146",Amway Center,Wednesday
2011/02/23,7:00p,Washington Wizards,94.0,Philadelphia 76ers,117.0,,"12,704",Wells Fargo Center,Wednesday
2011/02/23,7:00p,Oklahoma City Thunder,105.0,San Antonio Spurs,109.0,,"18,581",AT&T Center,Wednesday
2011/02/23,7:00p,Chicago Bulls,113.0,Toronto Raptors,118.0,,"18,105",Air Canada Centre,Wednesday
2011/02/23,7:30p,Milwaukee Bucks,108.0,New York Knicks,114.0,,"19,763",Madison Square Garden (IV),Wednesday
2011/02/23,8:00p,Memphis Grizzlies,104.0,Minnesota Timberwolves,95.0,,"11,497",Target Center,Wednesday
2011/02/23,8:30p,Utah Jazz,99.0,Dallas Mavericks,118.0,,"20,379",American Airlines Center,Wednesday
2011/02/23,9:00p,Atlanta Hawks,97.0,Phoenix Suns,105.0,,"18,254",US Airways Center,Wednesday
2011/02/23,9:30p,Los Angeles Clippers,87.0,New Orleans Hornets,98.0,,"17,537",New Orleans Arena,Wednesday
2011/02/23,10:30p,Los Angeles Lakers,106.0,Portland Trail Blazers,101.0,OT,"20,643",Rose Garden Arena,Wednesday
2011/02/24,8:00p,Miami Heat,89.0,Chicago Bulls,93.0,,"23,024",United Center,Thursday
2011/02/24,10:30p,Boston Celtics,75.0,Denver Nuggets,89.0,,"18,524",Pepsi Center,Thursday
2011/02/25,7:00p,Sacramento Kings,98.0,Charlotte Bobcats,110.0,,"15,782",Time Warner Cable Arena,Friday
2011/02/25,7:00p,Utah Jazz,95.0,Indiana Pacers,84.0,,"16,205",Conseco Fieldhouse,Friday
2011/02/25,7:00p,Detroit Pistons,94.0,Philadelphia 76ers,110.0,,"15,105",Wells Fargo Center,Friday
2011/02/25,7:00p,Phoenix Suns,110.0,Toronto Raptors,92.0,,"19,004",Air Canada Centre,Friday
2011/02/25,7:30p,New York Knicks,109.0,Cleveland Cavaliers,115.0,,"20,562",Quicken Loans Arena,Friday
2011/02/25,7:30p,Washington Wizards,113.0,Miami Heat,121.0,,"19,825",AmericanAirlines Arena,Friday
2011/02/25,8:00p,New Orleans Hornets,95.0,Minnesota Timberwolves,81.0,,"16,965",Target Center,Friday
2011/02/25,8:00p,Oklahoma City Thunder,88.0,Orlando Magic,111.0,,"19,011",Amway Center,Friday
2011/02/25,8:30p,New Jersey Nets,96.0,San Antonio Spurs,106.0,,"18,581",AT&T Center,Friday
2011/02/25,10:30p,Atlanta Hawks,95.0,Golden State Warriors,79.0,,"19,858",Oracle Arena,Friday
2011/02/25,10:30p,Los Angeles Clippers,95.0,Los Angeles Lakers,108.0,,"18,997",STAPLES Center,Friday
2011/02/25,10:30p,Denver Nuggets,106.0,Portland Trail Blazers,107.0,OT,"20,659",Rose Garden Arena,Friday
2011/02/26,7:30p,Utah Jazz,116.0,Detroit Pistons,120.0,,"18,564",The Palace of Auburn Hills,Saturday
2011/02/26,8:00p,Sacramento Kings,92.0,Memphis Grizzlies,120.0,,"16,028",FedEx Forum,Saturday
2011/02/26,8:00p,Dallas Mavericks,105.0,Washington Wizards,99.0,,"19,203",Verizon Center,Saturday
2011/02/26,8:30p,New Jersey Nets,108.0,Houston Rockets,123.0,,"17,209",Toyota Center,Saturday
2011/02/26,8:30p,Chicago Bulls,83.0,Milwaukee Bucks,75.0,,"18,717",Bradley Center,Saturday
2011/02/26,10:30p,Boston Celtics,99.0,Los Angeles Clippers,92.0,,"19,513",STAPLES Center,Saturday
2011/02/27,12:00p,Phoenix Suns,110.0,Indiana Pacers,108.0,OT,"14,168",Conseco Fieldhouse,Sunday
2011/02/27,2:30p,Los Angeles Lakers,90.0,Oklahoma City Thunder,87.0,,"18,203",Chesapeake Energy Arena,Sunday
2011/02/27,5:00p,Philadelphia 76ers,95.0,Cleveland Cavaliers,91.0,,"19,882",Quicken Loans Arena,Sunday
2011/02/27,5:00p,Golden State Warriors,123.0,Minnesota Timberwolves,126.0,,"16,021",Target Center,Sunday
2011/02/27,6:00p,Charlotte Bobcats,86.0,Orlando Magic,100.0,,"18,846",Amway Center,Sunday
2011/02/27,6:00p,Dallas Mavericks,114.0,Toronto Raptors,96.0,,"16,827",Air Canada Centre,Sunday
2011/02/27,7:00p,Houston Rockets,91.0,New Orleans Hornets,89.0,,"17,466",New Orleans Arena,Sunday
2011/02/27,7:00p,Memphis Grizzlies,88.0,San Antonio Spurs,95.0,,"18,581",AT&T Center,Sunday
2011/02/27,8:00p,New York Knicks,91.0,Miami Heat,86.0,,"19,702",AmericanAirlines Arena,Sunday
2011/02/27,10:30p,Atlanta Hawks,90.0,Portland Trail Blazers,83.0,,"20,642",Rose Garden Arena,Sunday
2011/02/28,7:00p,Phoenix Suns,104.0,New Jersey Nets,103.0,OT,"15,836",Prudential Center,Monday
2011/02/28,7:00p,Chicago Bulls,105.0,Washington Wizards,77.0,,"17,873",Verizon Center,Monday
2011/02/28,9:00p,Atlanta Hawks,90.0,Denver Nuggets,100.0,,"16,163",Pepsi Center,Monday
2011/02/28,9:00p,Boston Celtics,107.0,Utah Jazz,102.0,,"19,911",EnergySolutions Arena,Monday
2011/02/28,10:00p,Los Angeles Clippers,99.0,Sacramento Kings,105.0,,"17,317",Power Balance Pavilion,Monday
2011/03/01,7:00p,Golden State Warriors,100.0,Indiana Pacers,109.0,,"9,557",Conseco Fieldhouse,Tuesday
2011/03/01,7:00p,New York Knicks,110.0,Orlando Magic,116.0,,"19,131",Amway Center,Tuesday
2011/03/01,7:00p,Dallas Mavericks,101.0,Philadelphia 76ers,93.0,,"13,509",Wells Fargo Center,Tuesday
2011/03/01,7:00p,New Orleans Hornets,90.0,Toronto Raptors,96.0,,"14,704",Air Canada Centre,Tuesday
2011/03/01,8:00p,San Antonio Spurs,93.0,Memphis Grizzlies,109.0,,"13,480",FedEx Forum,Tuesday
2011/03/01,8:00p,Detroit Pistons,90.0,Milwaukee Bucks,92.0,,"11,364",Bradley Center,Tuesday
2011/03/01,8:00p,Los Angeles Lakers,90.0,Minnesota Timberwolves,79.0,,"17,111",Target Center,Tuesday
2011/03/01,10:00p,Houston Rockets,103.0,Portland Trail Blazers,87.0,,"20,272",Rose Garden Arena,Tuesday
2011/03/02,7:00p,Chicago Bulls,80.0,Atlanta Hawks,83.0,,"16,928",Philips Arena,Wednesday
2011/03/02,7:00p,San Antonio Spurs,109.0,Cleveland Cavaliers,99.0,,"18,795",Quicken Loans Arena,Wednesday
2011/03/02,7:00p,Golden State Warriors,106.0,Washington Wizards,102.0,,"17,865",Verizon Center,Wednesday
2011/03/02,7:30p,Phoenix Suns,103.0,Boston Celtics,115.0,,"18,624",TD Garden,Wednesday
2011/03/02,7:30p,Minnesota Timberwolves,116.0,Detroit Pistons,105.0,,"13,122",The Palace of Auburn Hills,Wednesday
2011/03/02,7:30p,New Orleans Hornets,88.0,New York Knicks,107.0,,"19,763",Madison Square Garden (IV),Wednesday
2011/03/02,8:00p,Indiana Pacers,89.0,Oklahoma City Thunder,113.0,,"18,203",Chesapeake Energy Arena,Wednesday
2011/03/02,9:00p,Charlotte Bobcats,80.0,Denver Nuggets,120.0,,"14,255",Pepsi Center,Wednesday
2011/03/02,10:00p,Portland Trail Blazers,107.0,Sacramento Kings,102.0,,"12,286",Power Balance Pavilion,Wednesday
2011/03/02,10:30p,Houston Rockets,103.0,Los Angeles Clippers,106.0,,"19,060",STAPLES Center,Wednesday
2011/03/03,8:00p,Orlando Magic,99.0,Miami Heat,96.0,,"19,600",AmericanAirlines Arena,Thursday
2011/03/03,10:30p,Denver Nuggets,103.0,Utah Jazz,101.0,,"19,524",EnergySolutions Arena,Thursday
2011/03/04,3:00p,Toronto Raptors,103.0,New Jersey Nets,116.0,,"18,689",The O2 Arena,Friday
2011/03/04,7:00p,Chicago Bulls,89.0,Orlando Magic,81.0,,"19,207",Amway Center,Friday
2011/03/04,7:00p,Minnesota Timberwolves,100.0,Philadelphia 76ers,111.0,,"12,008",Wells Fargo Center,Friday
2011/03/04,7:30p,Oklahoma City Thunder,111.0,Atlanta Hawks,104.0,,"17,916",Philips Arena,Friday
2011/03/04,7:30p,Golden State Warriors,103.0,Boston Celtics,107.0,,"18,624",TD Garden,Friday
2011/03/04,7:30p,Cleveland Cavaliers,119.0,New York Knicks,115.0,,"19,763",Madison Square Garden (IV),Friday
2011/03/04,8:00p,New Orleans Hornets,98.0,Memphis Grizzlies,91.0,,"15,367",FedEx Forum,Friday
2011/03/04,8:30p,Indiana Pacers,108.0,Dallas Mavericks,116.0,,"20,385",American Airlines Center,Friday
2011/03/04,8:30p,Phoenix Suns,102.0,Milwaukee Bucks,88.0,,"15,011",Bradley Center,Friday
2011/03/04,9:30p,Miami Heat,95.0,San Antonio Spurs,125.0,,"18,581",AT&T Center,Friday
2011/03/04,10:30p,Charlotte Bobcats,84.0,Los Angeles Lakers,92.0,,"18,997",STAPLES Center,Friday
2011/03/05,3:00p,Toronto Raptors,136.0,New Jersey Nets,137.0,3OT,"18,689",The O2 Arena,Saturday
2011/03/05,7:00p,Minnesota Timberwolves,96.0,Washington Wizards,103.0,,"18,216",Verizon Center,Saturday
2011/03/05,8:30p,Indiana Pacers,95.0,Houston Rockets,112.0,,"14,965",Toyota Center,Saturday
2011/03/05,9:00p,Sacramento Kings,102.0,Utah Jazz,109.0,OT,"19,911",EnergySolutions Arena,Saturday
2011/03/05,10:00p,Charlotte Bobcats,69.0,Portland Trail Blazers,93.0,,"20,588",Rose Garden Arena,Saturday
2011/03/05,10:30p,Denver Nuggets,94.0,Los Angeles Clippers,100.0,,"19,060",STAPLES Center,Saturday
2011/03/06,1:00p,Chicago Bulls,87.0,Miami Heat,86.0,,"19,763",AmericanAirlines Arena,Sunday
2011/03/06,3:30p,Los Angeles Lakers,99.0,San Antonio Spurs,83.0,,"18,996",AT&T Center,Sunday
2011/03/06,6:00p,Washington Wizards,102.0,Detroit Pistons,113.0,,"17,506",The Palace of Auburn Hills,Sunday
2011/03/06,6:00p,Golden State Warriors,117.0,Philadelphia 76ers,125.0,OT,"11,294",Wells Fargo Center,Sunday
2011/03/06,6:30p,New York Knicks,92.0,Atlanta Hawks,79.0,,"19,560",Philips Arena,Sunday
2011/03/06,6:30p,New Orleans Hornets,96.0,Cleveland Cavaliers,81.0,,"18,754",Quicken Loans Arena,Sunday
2011/03/06,7:00p,Phoenix Suns,118.0,Oklahoma City Thunder,122.0,OT,"18,203",Chesapeake Energy Arena,Sunday
2011/03/06,7:30p,Memphis Grizzlies,104.0,Dallas Mavericks,103.0,,"20,102",American Airlines Center,Sunday
2011/03/06,9:00p,Boston Celtics,89.0,Milwaukee Bucks,83.0,,"16,110",Bradley Center,Sunday
2011/03/07,7:00p,Los Angeles Clippers,92.0,Charlotte Bobcats,87.0,,"16,438",Time Warner Cable Arena,Monday
2011/03/07,7:00p,Portland Trail Blazers,89.0,Orlando Magic,85.0,,"19,001",Amway Center,Monday
2011/03/07,7:30p,Utah Jazz,109.0,New York Knicks,131.0,,"19,763",Madison Square Garden (IV),Monday
2011/03/07,8:00p,New Orleans Hornets,77.0,Chicago Bulls,85.0,,"21,997",United Center,Monday
2011/03/07,8:00p,Oklahoma City Thunder,101.0,Memphis Grizzlies,107.0,,"13,903",FedEx Forum,Monday
2011/03/07,8:00p,Dallas Mavericks,108.0,Minnesota Timberwolves,105.0,,"13,288",Target Center,Monday
2011/03/07,10:00p,Houston Rockets,123.0,Sacramento Kings,101.0,,"12,561",Power Balance Pavilion,Monday
2011/03/08,7:00p,Los Angeles Lakers,101.0,Atlanta Hawks,87.0,,"19,890",Philips Arena,Tuesday
2011/03/08,7:00p,Golden State Warriors,95.0,Cleveland Cavaliers,85.0,,"19,919",Quicken Loans Arena,Tuesday
2011/03/08,7:00p,Philadelphia 76ers,110.0,Indiana Pacers,100.0,,"9,466",Conseco Fieldhouse,Tuesday
2011/03/08,7:00p,Milwaukee Bucks,95.0,Washington Wizards,76.0,,"16,190",Verizon Center,Tuesday
2011/03/08,7:30p,Portland Trail Blazers,105.0,Miami Heat,96.0,,"19,835",AmericanAirlines Arena,Tuesday
2011/03/08,9:00p,Houston Rockets,110.0,Phoenix Suns,113.0,,"17,363",US Airways Center,Tuesday
