,Date,Start (ET),Visitor/Neutral,PTS,Home/Neutral,PTS,,,Attend.,Arena,Notes
417,"Mon, Feb 13, 2012",8:30p,Los Angeles Clippers,92,Dallas Mavericks,96,Box Score,,"20,436",American Airlines Center,
418,"Mon, Feb 13, 2012",10:30p,Phoenix Suns,96,Golden State Warriors,102,Box Score,,"19,106",Oracle Arena,
419,"Tue, Feb 14, 2012",7:00p,Miami Heat,105,Indiana Pacers,90,Box Score,,"18,165",Bankers Life Fieldhouse,
420,"Tue, Feb 14, 2012",7:00p,New York Knicks,90,Toronto Raptors,87,Box Score,,"20,092",Air Canada Centre,
421,"Tue, Feb 14, 2012",7:30p,San Antonio Spurs,99,Detroit Pistons,95,Box Score,,"11,533",The Palace of Auburn Hills,
422,"Tue, Feb 14, 2012",8:00p,Sacramento Kings,115,Chicago Bulls,121,Box Score,,"21,936",United Center,
423,"Tue, Feb 14, 2012",8:00p,Houston Rockets,83,Memphis Grizzlies,93,Box Score,,"13,042",FedEx Forum,
424,"Tue, Feb 14, 2012",8:00p,Utah Jazz,85,Oklahoma City Thunder,111,Box Score,,"18,203",Chesapeake Energy Arena,
425,"Tue, Feb 14, 2012",9:00p,Phoenix Suns,92,Denver Nuggets,109,Box Score,,"17,873",Pepsi Center,
426,"Tue, Feb 14, 2012",10:00p,Washington Wizards,124,Portland Trail Blazers,109,Box Score,,"20,558",Rose Garden Arena,
427,"Tue, Feb 14, 2012",10:30p,Atlanta Hawks,78,Los Angeles Lakers,86,Box Score,,"18,997",STAPLES Center,
428,"Wed, Feb 15, 2012",7:00p,Philadelphia 76ers,87,Orlando Magic,103,Box Score,,"18,846",Amway Center,
429,"Wed, Feb 15, 2012",7:00p,San Antonio Spurs,113,Toronto Raptors,106,Box Score,,"15,999",Air Canada Centre,
430,"Wed, Feb 15, 2012",7:30p,Detroit Pistons,98,Boston Celtics,88,Box Score,,"18,624",TD Garden,
431,"Wed, Feb 15, 2012",7:30p,Indiana Pacers,87,Cleveland Cavaliers,98,Box Score,,"12,712",Quicken Loans Arena,
432,"Wed, Feb 15, 2012",7:30p,Memphis Grizzlies,105,New Jersey Nets,100,Box Score,,"10,885",Prudential Center,
433,"Wed, Feb 15, 2012",7:30p,Sacramento Kings,85,New York Knicks,100,Box Score,,"19,763",Madison Square Garden (IV),
434,"Wed, Feb 15, 2012",8:00p,Oklahoma City Thunder,95,Houston Rockets,96,Box Score,,"18,274",Toyota Center,
435,"Wed, Feb 15, 2012",8:00p,New Orleans Hornets,92,Milwaukee Bucks,89,Box Score,,"12,829",Bradley Center,
436,"Wed, Feb 15, 2012",8:00p,Charlotte Bobcats,90,Minnesota Timberwolves,102,Box Score,,"15,139",Target Center,
437,"Wed, Feb 15, 2012",8:30p,Denver Nuggets,84,Dallas Mavericks,102,Box Score,,"20,075",American Airlines Center,
438,"Wed, Feb 15, 2012",9:00p,Atlanta Hawks,101,Phoenix Suns,99,Box Score,,"15,392",US Airways Center,
439,"Wed, Feb 15, 2012",10:00p,Portland Trail Blazers,93,Golden State Warriors,91,Box Score,,"17,934",Oracle Arena,
440,"Wed, Feb 15, 2012",10:30p,Washington Wizards,84,Los Angeles Clippers,102,Box Score,,"19,135",STAPLES Center,
441,"Thu, Feb 16, 2012",7:00p,New Jersey Nets,88,Indiana Pacers,93,Box Score,,"11,117",Bankers Life Fieldhouse,
442,"Thu, Feb 16, 2012",8:00p,Boston Celtics,80,Chicago Bulls,89,Box Score,,"22,592",United Center,
443,"Thu, Feb 16, 2012",10:30p,Los Angeles Clippers,74,Portland Trail Blazers,71,Box Score,,"20,665",Rose Garden Arena,
444,"Fri, Feb 17, 2012",7:00p,Milwaukee Bucks,85,Orlando Magic,94,Box Score,,"18,846",Amway Center,
445,"Fri, Feb 17, 2012",7:00p,Charlotte Bobcats,98,Toronto Raptors,91,Box Score,,"15,575",Air Canada Centre,
446,"Fri, Feb 17, 2012",7:30p,Miami Heat,111,Cleveland Cavaliers,87,Box Score,,"20,562",Quicken Loans Arena,
447,"Fri, Feb 17, 2012",7:30p,Sacramento Kings,108,Detroit Pistons,114,Box Score,,"14,686",The Palace of Auburn Hills,
448,"Fri, Feb 17, 2012",8:00p,Minnesota Timberwolves,111,Houston Rockets,98,Box Score,,"16,836",Toyota Center,
449,"Fri, Feb 17, 2012",8:00p,Denver Nuggets,102,Memphis Grizzlies,103,Box Score,,"15,201",FedEx Forum,
450,"Fri, Feb 17, 2012",8:00p,New Orleans Hornets,89,New York Knicks,85,Box Score,,"19,763",Madison Square Garden (IV),
451,"Fri, Feb 17, 2012",8:00p,Golden State Warriors,87,Oklahoma City Thunder,110,Box Score,,"18,203",Chesapeake Energy Arena,
452,"Fri, Feb 17, 2012",8:00p,Dallas Mavericks,82,Philadelphia 76ers,75,Box Score,,"19,369",Wells Fargo Center,
453,"Fri, Feb 17, 2012",9:00p,Washington Wizards,100,Utah Jazz,114,Box Score,,"18,719",EnergySolutions Arena,
454,"Fri, Feb 17, 2012",10:30p,Phoenix Suns,99,Los Angeles Lakers,111,Box Score,,"18,997",STAPLES Center,
455,"Sat, Feb 18, 2012",3:30p,San Antonio Spurs,103,Los Angeles Clippers,100,Box Score,OT,"19,217",STAPLES Center,
456,"Sat, Feb 18, 2012",4:00p,New Jersey Nets,97,Chicago Bulls,85,Box Score,,"22,300",United Center,
457,"Sat, Feb 18, 2012",8:00p,Golden State Warriors,103,Memphis Grizzlies,104,Box Score,,"17,151",FedEx Forum,
458,"Sat, Feb 18, 2012",10:00p,Atlanta Hawks,77,Portland Trail Blazers,97,Box Score,,"20,635",Rose Garden Arena,
459,"Sun, Feb 19, 2012",1:00p,Dallas Mavericks,97,New York Knicks,104,Box Score,,"19,763",Madison Square Garden (IV),
460,"Sun, Feb 19, 2012",3:30p,Orlando Magic,78,Miami Heat,90,Box Score,,"20,185",AmericanAirlines Arena,
461,"Sun, Feb 19, 2012",6:00p,Sacramento Kings,92,Cleveland Cavaliers,93,Box Score,,"16,812",Quicken Loans Arena,
462,"Sun, Feb 19, 2012",6:00p,Boston Celtics,81,Detroit Pistons,96,Box Score,,"22,076",The Palace of Auburn Hills,
463,"Sun, Feb 19, 2012",6:00p,Charlotte Bobcats,73,Indiana Pacers,108,Box Score,,"11,673",Bankers Life Fieldhouse,
464,"Sun, Feb 19, 2012",7:00p,Utah Jazz,85,Houston Rockets,101,Box Score,,"16,764",Toyota Center,
465,"Sun, Feb 19, 2012",7:00p,Philadelphia 76ers,91,Minnesota Timberwolves,92,Box Score,,"18,759",Target Center,
466,"Sun, Feb 19, 2012",7:00p,Milwaukee Bucks,92,New Jersey Nets,85,Box Score,,"15,262",Prudential Center,
467,"Sun, Feb 19, 2012",8:00p,Denver Nuggets,118,Oklahoma City Thunder,124,Box Score,OT,"18,203",Chesapeake Energy Arena,
468,"Sun, Feb 19, 2012",8:00p,Los Angeles Lakers,90,Phoenix Suns,102,Box Score,,"18,023",US Airways Center,
469,"Mon, Feb 20, 2012",4:00p,Atlanta Hawks,79,Chicago Bulls,90,Box Score,,"22,033",United Center,
470,"Mon, Feb 20, 2012",7:30p,New Jersey Nets,100,New York Knicks,92,Box Score,,"19,763",Madison Square Garden (IV),
471,"Mon, Feb 20, 2012",8:00p,Boston Celtics,73,Dallas Mavericks,89,Box Score,,"20,364",American Airlines Center,
472,"Mon, Feb 20, 2012",8:00p,Memphis Grizzlies,93,Houston Rockets,97,Box Score,,"12,525",Toyota Center,
473,"Mon, Feb 20, 2012",8:00p,Orlando Magic,93,Milwaukee Bucks,90,Box Score,,"13,143",Bradley Center,
474,"Mon, Feb 20, 2012",8:00p,New Orleans Hornets,93,Oklahoma City Thunder,101,Box Score,,"18,203",Chesapeake Energy Arena,
475,"Mon, Feb 20, 2012",9:00p,Minnesota Timberwolves,101,Denver Nuggets,103,Box Score,OT,"17,263",Pepsi Center,
476,"Mon, Feb 20, 2012",9:00p,Washington Wizards,88,Phoenix Suns,104,Box Score,,"13,921",US Airways Center,
477,"Mon, Feb 20, 2012",9:00p,San Antonio Spurs,106,Utah Jazz,102,Box Score,,"19,105",EnergySolutions Arena,
478,"Mon, Feb 20, 2012",10:30p,Los Angeles Clippers,97,Golden State Warriors,104,Box Score,,"19,596",Oracle Arena,
479,"Mon, Feb 20, 2012",10:30p,Portland Trail Blazers,92,Los Angeles Lakers,103,Box Score,,"18,997",STAPLES Center,
480,"Tue, Feb 21, 2012",7:00p,Detroit Pistons,100,Cleveland Cavaliers,101,Box Score,,"13,459",Quicken Loans Arena,
481,"Tue, Feb 21, 2012",7:00p,New Orleans Hornets,108,Indiana Pacers,117,Box Score,OT,"10,508",Bankers Life Fieldhouse,
482,"Tue, Feb 21, 2012",7:30p,Sacramento Kings,108,Miami Heat,120,Box Score,,"20,068",AmericanAirlines Arena,
483,"Tue, Feb 21, 2012",8:00p,Philadelphia 76ers,76,Memphis Grizzlies,89,Box Score,,"14,258",FedEx Forum,
484,"Tue, Feb 21, 2012",10:00p,San Antonio Spurs,97,Portland Trail Blazers,137,Box Score,,"20,567",Rose Garden Arena,
485,"Wed, Feb 22, 2012",7:00p,Indiana Pacers,102,Charlotte Bobcats,88,Box Score,,"13,458",Time Warner Cable Arena,
486,"Wed, Feb 22, 2012",7:00p,New Orleans Hornets,89,Cleveland Cavaliers,84,Box Score,,"13,529",Quicken Loans Arena,
487,"Wed, Feb 22, 2012",7:00p,Boston Celtics,104,Oklahoma City Thunder,119,Box Score,,"18,203",Chesapeake Energy Arena,
488,"Wed, Feb 22, 2012",7:00p,Detroit Pistons,93,Toronto Raptors,103,Box Score,,"17,125",Air Canada Centre,
489,"Wed, Feb 22, 2012",7:00p,Sacramento Kings,115,Washington Wizards,107,Box Score,,"17,085",Verizon Center,
490,"Wed, Feb 22, 2012",7:30p,Orlando Magic,108,New Jersey Nets,91,Box Score,,"15,364",Prudential Center,
491,"Wed, Feb 22, 2012",7:30p,Atlanta Hawks,82,New York Knicks,99,Box Score,,"19,763",Madison Square Garden (IV),
492,"Wed, Feb 22, 2012",8:00p,Milwaukee Bucks,91,Chicago Bulls,110,Box Score,,"21,507",United Center,
493,"Wed, Feb 22, 2012",8:00p,Philadelphia 76ers,87,Houston Rockets,93,Box Score,,"12,820",Toyota Center,
494,"Wed, Feb 22, 2012",8:00p,Utah Jazz,98,Minnesota Timberwolves,100,Box Score,,"18,776",Target Center,
495,"Wed, Feb 22, 2012",9:00p,Golden State Warriors,106,Phoenix Suns,104,Box Score,,"14,558",US Airways Center,
496,"Wed, Feb 22, 2012",9:30p,Los Angeles Lakers,96,Dallas Mavericks,91,Box Score,,"20,577",American Airlines Center,
497,"Wed, Feb 22, 2012",10:30p,Denver Nuggets,95,Los Angeles Clippers,103,Box Score,,"19,163",STAPLES Center,
498,"Thu, Feb 23, 2012",7:00p,New York Knicks,88,Miami Heat,102,Box Score,,"20,197",AmericanAirlines Arena,
499,"Thu, Feb 23, 2012",7:30p,Orlando Magic,78,Atlanta Hawks,83,Box Score,,"14,523",Philips Arena,
500,"Thu, Feb 23, 2012",9:00p,San Antonio Spurs,114,Denver Nuggets,99,Box Score,,"18,875",Pepsi Center,
501,"Thu, Feb 23, 2012",9:30p,Los Angeles Lakers,85,Oklahoma City Thunder,100,Box Score,,"18,203",Chesapeake Energy Arena,
502,"Tue, Feb 28, 2012",7:00p,Boston Celtics,86,Cleveland Cavaliers,83,Box Score,,"15,971",Quicken Loans Arena,
503,"Tue, Feb 28, 2012",7:00p,Golden State Warriors,78,Indiana Pacers,102,Box Score,,"12,111",Bankers Life Fieldhouse,
504,"Tue, Feb 28, 2012",7:30p,Philadelphia 76ers,97,Detroit Pistons,68,Box Score,,"11,916",The Palace of Auburn Hills,
505,"Tue, Feb 28, 2012",8:00p,New Orleans Hornets,95,Chicago Bulls,99,Box Score,,"21,919",United Center,
506,"Tue, Feb 28, 2012",8:00p,Toronto Raptors,85,Houston Rockets,88,Box Score,,"13,337",Toyota Center,
507,"Tue, Feb 28, 2012",8:00p,Washington Wizards,118,Milwaukee Bucks,119,Box Score,,"13,548",Bradley Center,
508,"Tue, Feb 28, 2012",8:30p,New Jersey Nets,93,Dallas Mavericks,92,Box Score,,"20,170",American Airlines Center,
509,"Tue, Feb 28, 2012",10:00p,Utah Jazz,96,Sacramento Kings,103,Box Score,,"13,896",Power Balance Pavilion,
510,"Tue, Feb 28, 2012",10:30p,Minnesota Timberwolves,109,Los Angeles Clippers,97,Box Score,,"19,243",STAPLES Center,
511,"Wed, Feb 29, 2012",7:00p,Oklahoma City Thunder,92,Philadelphia 76ers,88,Box Score,,"19,746",Wells Fargo Center,
512,"Wed, Feb 29, 2012",7:00p,Orlando Magic,102,Washington Wizards,95,Box Score,,"18,688",Verizon Center,
513,"Wed, Feb 29, 2012",7:30p,Golden State Warriors,85,Atlanta Hawks,82,Box Score,,"13,049",Philips Arena,
514,"Wed, Feb 29, 2012",7:30p,Milwaukee Bucks,96,Boston Celtics,102,Box Score,,"18,624",TD Garden,
515,"Wed, Feb 29, 2012",7:30p,Charlotte Bobcats,94,Detroit Pistons,109,Box Score,,"14,534",The Palace of Auburn Hills,
516,"Wed, Feb 29, 2012",7:30p,Cleveland Cavaliers,103,New York Knicks,120,Box Score,,"19,763",Madison Square Garden (IV),
517,"Wed, Feb 29, 2012",8:00p,Dallas Mavericks,85,Memphis Grizzlies,96,Box Score,,"17,023",FedEx Forum,
518,"Wed, Feb 29, 2012",8:00p,Toronto Raptors,95,New Orleans Hornets,84,Box Score,,"14,527",New Orleans Arena,
519,"Wed, Feb 29, 2012",9:00p,Portland Trail Blazers,95,Denver Nuggets,104,Box Score,,"15,715",Pepsi Center,
520,"Wed, Feb 29, 2012",9:00p,Chicago Bulls,96,San Antonio Spurs,89,Box Score,,"18,581",AT&T Center,
521,"Wed, Feb 29, 2012",9:00p,Houston Rockets,83,Utah Jazz,104,Box Score,,"18,816",EnergySolutions Arena,
522,"Wed, Feb 29, 2012",10:30p,Minnesota Timberwolves,85,Los Angeles Lakers,104,Box Score,,"18,997",STAPLES Center,
523,"Thu, Mar 1, 2012",8:00p,Oklahoma City Thunder,105,Orlando Magic,102,Box Score,,"18,846",Amway Center,
524,"Thu, Mar 1, 2012",9:00p,Minnesota Timberwolves,95,Phoenix Suns,104,Box Score,,"15,071",US Airways Center,
525,"Thu, Mar 1, 2012",10:00p,Los Angeles Clippers,108,Sacramento Kings,100,Box Score,,"15,512",Power Balance Pavilion,
526,"Thu, Mar 1, 2012",10:30p,Miami Heat,107,Portland Trail Blazers,93,Box Score,,"20,597",Rose Garden Arena,
527,"Fri, Mar 2, 2012",7:00p,Memphis Grizzlies,102,Toronto Raptors,99,Box Score,,"17,168",Air Canada Centre,
528,"Fri, Mar 2, 2012",7:30p,Milwaukee Bucks,94,Atlanta Hawks,99,Box Score,,"13,311",Philips Arena,
529,"Fri, Mar 2, 2012",7:30p,New Jersey Nets,94,Boston Celtics,107,Box Score,,"18,624",TD Garden,
530,"Fri, Mar 2, 2012",7:30p,Chicago Bulls,112,Cleveland Cavaliers,91,Box Score,,"20,562",Quicken Loans Arena,
531,"Fri, Mar 2, 2012",8:00p,Denver Nuggets,117,Houston Rockets,105,Box Score,,"16,879",Toyota Center,
532,"Fri, Mar 2, 2012",8:00p,Dallas Mavericks,92,New Orleans Hornets,97,Box Score,,"15,568",New Orleans Arena,
533,"Fri, Mar 2, 2012",8:00p,Golden State Warriors,83,Philadelphia 76ers,105,Box Score,,"18,323",Wells Fargo Center,
534,"Fri, Mar 2, 2012",8:30p,Charlotte Bobcats,72,San Antonio Spurs,102,Box Score,,"18,581",AT&T Center,
535,"Fri, Mar 2, 2012",9:00p,Miami Heat,98,Utah Jazz,99,Box Score,,"19,911",EnergySolutions Arena,
536,"Fri, Mar 2, 2012",10:30p,Sacramento Kings,107,Los Angeles Lakers,115,Box Score,,"18,997",STAPLES Center,
537,"Fri, Mar 2, 2012",10:30p,Los Angeles Clippers,78,Phoenix Suns,81,Box Score,,"18,091",US Airways Center,
538,"Sat, Mar 3, 2012",7:00p,Oklahoma City Thunder,90,Atlanta Hawks,97,Box Score,,"18,087",Philips Arena,
539,"Sat, Mar 3, 2012",7:00p,Milwaukee Bucks,98,Orlando Magic,114,Box Score,,"18,846",Amway Center,
540,"Sat, Mar 3, 2012",7:00p,Cleveland Cavaliers,98,Washington Wizards,101,Box Score,,"17,759",Verizon Center,
541,"Sat, Mar 3, 2012",8:00p,Detroit Pistons,83,Memphis Grizzlies,100,Box Score,,"17,569",FedEx Forum,
542,"Sat, Mar 3, 2012",8:00p,Indiana Pacers,102,New Orleans Hornets,84,Box Score,,"16,379",New Orleans Arena,
543,"Sat, Mar 3, 2012",8:30p,Utah Jazz,96,Dallas Mavericks,102,Box Score,,"20,560",American Airlines Center,
544,"Sat, Mar 3, 2012",10:00p,Minnesota Timberwolves,122,Portland Trail Blazers,110,Box Score,,"20,644",Rose Garden Arena,
545,"Sun, Mar 4, 2012",1:00p,New York Knicks,111,Boston Celtics,115,Box Score,OT,"18,624",TD Garden,
546,"Sun, Mar 4, 2012",3:30p,Miami Heat,83,Los Angeles Lakers,93,Box Score,,"18,997",STAPLES Center,
547,"Sun, Mar 4, 2012",6:00p,New Jersey Nets,104,Charlotte Bobcats,101,Box Score,,"13,564",Time Warner Cable Arena,
548,"Sun, Mar 4, 2012",6:00p,Golden State Warriors,75,Toronto Raptors,83,Box Score,,"18,056",Air Canada Centre,
549,"Sun, Mar 4, 2012",7:00p,Los Angeles Clippers,105,Houston Rockets,103,Box Score,OT,"16,646",Toyota Center,
550,"Sun, Mar 4, 2012",7:00p,Chicago Bulls,96,Philadelphia 76ers,91,Box Score,,"19,683",Wells Fargo Center,
551,"Sun, Mar 4, 2012",8:00p,Sacramento Kings,88,Phoenix Suns,96,Box Score,,"15,026",US Airways Center,
552,"Sun, Mar 4, 2012",9:30p,Denver Nuggets,99,San Antonio Spurs,94,Box Score,,"18,581",AT&T Center,
553,"Mon, Mar 5, 2012",7:00p,Utah Jazz,109,Cleveland Cavaliers,100,Box Score,,"13,190",Quicken Loans Arena,
554,"Mon, Mar 5, 2012",7:00p,Orlando Magic,92,Toronto Raptors,88,Box Score,,"15,392",Air Canada Centre,
555,"Mon, Mar 5, 2012",7:00p,Golden State Warriors,120,Washington Wizards,100,Box Score,,"17,843",Verizon Center,
556,"Mon, Mar 5, 2012",8:00p,Indiana Pacers,72,Chicago Bulls,92,Box Score,,"22,106",United Center,
557,"Mon, Mar 5, 2012",8:00p,Philadelphia 76ers,93,Milwaukee Bucks,97,Box Score,,"12,315",Bradley Center,
558,"Mon, Mar 5, 2012",8:00p,Los Angeles Clippers,94,Minnesota Timberwolves,95,Box Score,,"19,509",Target Center,
559,"Mon, Mar 5, 2012",8:00p,Dallas Mavericks,91,Oklahoma City Thunder,95,Box Score,,"18,203",Chesapeake Energy Arena,
560,"Mon, Mar 5, 2012",9:00p,Sacramento Kings,116,Denver Nuggets,119,Box Score,OT,"14,823",Pepsi Center,
561,"Mon, Mar 5, 2012",10:00p,New Orleans Hornets,74,Portland Trail Blazers,86,Box Score,,"20,520",Rose Garden Arena,
562,"Tue, Mar 6, 2012",7:00p,Orlando Magic,84,Charlotte Bobcats,100,Box Score,,"13,110",Time Warner Cable Arena,
563,"Tue, Mar 6, 2012",7:00p,Atlanta Hawks,101,Indiana Pacers,96,Box Score,,"11,393",Bankers Life Fieldhouse,
564,"Tue, Mar 6, 2012",7:30p,Houston Rockets,92,Boston Celtics,97,Box Score,OT,"18,624",TD Garden,
565,"Tue, Mar 6, 2012",7:30p,Los Angeles Lakers,85,Detroit Pistons,88,Box Score,OT,"22,076",The Palace of Auburn Hills,
566,"Tue, Mar 6, 2012",7:30p,New Jersey Nets,78,Miami Heat,108,Box Score,,"19,600",AmericanAirlines Arena,
567,"Tue, Mar 6, 2012",8:30p,New York Knicks,85,Dallas Mavericks,95,Box Score,,"20,605",American Airlines Center,
568,"Wed, Mar 7, 2012",7:00p,Utah Jazz,99,Charlotte Bobcats,93,Box Score,,"10,891",Time Warner Cable Arena,
569,"Wed, Mar 7, 2012",7:00p,Boston Celtics,71,Philadelphia 76ers,103,Box Score,,"18,508",Wells Fargo Center,
570,"Wed, Mar 7, 2012",7:00p,Houston Rockets,98,Toronto Raptors,116,Box Score,,"14,597",Air Canada Centre,
571,"Wed, Mar 7, 2012",7:00p,Los Angeles Lakers,101,Washington Wizards,106,Box Score,,"20,282",Verizon Center,
572,"Wed, Mar 7, 2012",7:30p,Atlanta Hawks,86,Miami Heat,89,Box Score,,"20,018",AmericanAirlines Arena,
573,"Wed, Mar 7, 2012",8:00p,Chicago Bulls,106,Milwaukee Bucks,104,Box Score,,"15,389",Bradley Center,
574,"Wed, Mar 7, 2012",8:00p,Portland Trail Blazers,94,Minnesota Timberwolves,106,Box Score,,"17,118",Target Center,
575,"Wed, Mar 7, 2012",8:00p,Los Angeles Clippers,100,New Jersey Nets,101,Box Score,,"18,711",Prudential Center,
576,"Wed, Mar 7, 2012",8:00p,Phoenix Suns,104,Oklahoma City Thunder,115,Box Score,,"18,203",Chesapeake Energy Arena,
577,"Wed, Mar 7, 2012",8:30p,New York Knicks,105,San Antonio Spurs,118,Box Score,,"18,581",AT&T Center,
578,"Wed, Mar 7, 2012",9:00p,Cleveland Cavaliers,100,Denver Nuggets,99,Box Score,,"15,816",Pepsi Center,
579,"Wed, Mar 7, 2012",10:00p,New Orleans Hornets,98,Sacramento Kings,99,Box Score,,"13,487",Power Balance Pavilion,
580,"Wed, Mar 7, 2012",10:30p,Memphis Grizzlies,110,Golden State Warriors,92,Box Score,,"19,171",Oracle Arena,
581,"Thu, Mar 8, 2012",8:00p,Orlando Magic,99,Chicago Bulls,94,Box Score,,"22,127",United Center,
582,"Thu, Mar 8, 2012",10:30p,Dallas Mavericks,94,Phoenix Suns,96,Box Score,,"15,498",US Airways Center,
583,"Fri, Mar 9, 2012",7:00p,New Jersey Nets,83,Charlotte Bobcats,74,Box Score,,"14,672",Time Warner Cable Arena,
584,"Fri, Mar 9, 2012",7:00p,Utah Jazz,91,Philadelphia 76ers,104,Box Score,,"18,512",Wells Fargo Center,
585,"Fri, Mar 9, 2012",7:30p,Portland Trail Blazers,86,Boston Celtics,104,Box Score,,"18,624",TD Garden,
586,"Fri, Mar 9, 2012",7:30p,Atlanta Hawks,85,Detroit Pistons,86,Box Score,,"15,503",The Palace of Auburn Hills,
587,"Fri, Mar 9, 2012",8:00p,Los Angeles Lakers,105,Minnesota Timberwolves,102,Box Score,,"20,164",Target Center,
588,"Fri, Mar 9, 2012",8:00p,Cleveland Cavaliers,96,Oklahoma City Thunder,90,Box Score,,"18,203",Chesapeake Energy Arena,
589,"Fri, Mar 9, 2012",8:30p,New York Knicks,114,Milwaukee Bucks,119,Box Score,,"18,717",Bradley Center,
590,"Fri, Mar 9, 2012",8:30p,Los Angeles Clippers,120,San Antonio Spurs,108,Box Score,,"18,581",AT&T Center,
591,"Fri, Mar 9, 2012",9:00p,New Orleans Hornets,97,Denver Nuggets,110,Box Score,,"19,155",Pepsi Center,
592,"Fri, Mar 9, 2012",10:00p,Dallas Mavericks,97,Sacramento Kings,110,Box Score,,"16,857",Power Balance Pavilion,
593,"Sat, Mar 10, 2012",7:00p,Portland Trail Blazers,110,Washington Wizards,99,Box Score,,"18,071",Verizon Center,
594,"Sat, Mar 10, 2012",7:30p,Toronto Raptors,86,Detroit Pistons,105,Box Score,,"16,090",The Palace of Auburn Hills,
595,"Sat, Mar 10, 2012",7:30p,Indiana Pacers,91,Miami Heat,93,Box Score,OT,"20,154",AmericanAirlines Arena,
596,"Sat, Mar 10, 2012",8:00p,Utah Jazz,97,Chicago Bulls,111,Box Score,,"22,158",United Center,
597,"Sat, Mar 10, 2012",8:00p,New Orleans Hornets,95,Minnesota Timberwolves,89,Box Score,,"20,123",Target Center,
598,"Sat, Mar 10, 2012",8:00p,Houston Rockets,112,New Jersey Nets,106,Box Score,,"14,834",Prudential Center,
599,"Sat, Mar 10, 2012",8:00p,Charlotte Bobcats,95,Oklahoma City Thunder,122,Box Score,,"18,203",Chesapeake Energy Arena,
600,"Sat, Mar 10, 2012",9:00p,Memphis Grizzlies,91,Phoenix Suns,98,Box Score,,"16,350",US Airways Center,
601,"Sat, Mar 10, 2012",10:30p,Dallas Mavericks,87,Golden State Warriors,111,Box Score,,"19,596",Oracle Arena,
602,"Sun, Mar 11, 2012",12:00p,Philadelphia 76ers,106,New York Knicks,94,Box Score,,"19,763",Madison Square Garden (IV),
603,"Sun, Mar 11, 2012",3:30p,Boston Celtics,94,Los Angeles Lakers,97,Box Score,,"18,997",STAPLES Center,
604,"Sun, Mar 11, 2012",6:00p,Houston Rockets,107,Cleveland Cavaliers,118,Box Score,,"17,662",Quicken Loans Arena,
605,"Sun, Mar 11, 2012",6:00p,Indiana Pacers,94,Orlando Magic,107,Box Score,,"18,846",Amway Center,
606,"Sun, Mar 11, 2012",6:00p,Milwaukee Bucks,105,Toronto Raptors,99,Box Score,,"17,316",Air Canada Centre,
607,"Sun, Mar 11, 2012",8:00p,Memphis Grizzlies,94,Denver Nuggets,91,Box Score,,"17,737",Pepsi Center,
608,"Sun, Mar 11, 2012",9:00p,Atlanta Hawks,106,Sacramento Kings,99,Box Score,,"13,976",Power Balance Pavilion,
609,"Sun, Mar 11, 2012",9:30p,Golden State Warriors,97,Los Angeles Clippers,93,Box Score,,"19,183",STAPLES Center,
610,"Mon, Mar 12, 2012",7:30p,Milwaukee Bucks,105,New Jersey Nets,99,Box Score,,"12,930",Prudential Center,
611,"Mon, Mar 12, 2012",8:00p,New York Knicks,99,Chicago Bulls,104,Box Score,,"22,863",United Center,
612,"Mon, Mar 12, 2012",8:00p,Charlotte Bobcats,73,New Orleans Hornets,71,Box Score,,"15,254",New Orleans Arena,
613,"Mon, Mar 12, 2012",8:30p,Washington Wizards,97,San Antonio Spurs,112,Box Score,,"18,581",AT&T Center,
614,"Mon, Mar 12, 2012",9:00p,Detroit Pistons,90,Utah Jazz,105,Box Score,,"19,393",EnergySolutions Arena,
615,"Mon, Mar 12, 2012",10:00p,Minnesota Timberwolves,127,Phoenix Suns,124,Box Score,,"14,568",US Airways Center,
616,"Mon, Mar 12, 2012",10:30p,Boston Celtics,94,Los Angeles Clippers,85,Box Score,,"19,464",STAPLES Center,
617,"Tue, Mar 13, 2012",7:00p,Toronto Raptors,96,Cleveland Cavaliers,88,Box Score,,"14,203",Quicken Loans Arena,
618,"Tue, Mar 13, 2012",7:00p,Portland Trail Blazers,75,Indiana Pacers,92,Box Score,,"10,933",Bankers Life Fieldhouse,
619,"Tue, Mar 13, 2012",7:00p,Miami Heat,98,Orlando Magic,104,Box Score,OT,"18,879",Amway Center,
620,"Tue, Mar 13, 2012",8:00p,Los Angeles Lakers,116,Memphis Grizzlies,111,Box Score,2OT,"18,119",FedEx Forum,
621,"Tue, Mar 13, 2012",8:00p,Houston Rockets,104,Oklahoma City Thunder,103,Box Score,,"18,203",Chesapeake Energy Arena,
622,"Tue, Mar 13, 2012",8:30p,Washington Wizards,98,Dallas Mavericks,107,Box Score,,"20,319",American Airlines Center,
623,"Tue, Mar 13, 2012",9:00p,Atlanta Hawks,117,Denver Nuggets,118,Box Score,OT,"15,594",Pepsi Center,
624,"Tue, Mar 13, 2012",10:00p,Golden State Warriors,115,Sacramento Kings,89,Box Score,,"12,011",Power Balance Pavilion,
625,"Wed, Mar 14, 2012",7:00p,Philadelphia 76ers,94,Indiana Pacers,111,Box Score,,"13,081",Bankers Life Fieldhouse,
626,"Wed, Mar 14, 2012",7:30p,Toronto Raptors,84,New Jersey Nets,98,Box Score,,"10,701",Prudential Center,
