,Date,Start (ET),Visitor/Neutral,PTS,Home/Neutral,PTS,,,Attend.,Arena,Notes
209,"Wed, Nov 28, 2012",7:00p,Portland Trail Blazers,82,Washington Wizards,84,Box Score,,"14,114",Verizon Center,
210,"Wed, Nov 28, 2012",7:30p,Charlotte Bobcats,91,Atlanta Hawks,94,Box Score,,"10,162",Philips Arena,
211,"Wed, Nov 28, 2012",7:30p,Brooklyn Nets,95,Boston Celtics,83,Box Score,,"18,624",TD Garden,
212,"Wed, Nov 28, 2012",7:30p,Phoenix Suns,77,Detroit Pistons,117,Box Score,,"10,517",The Palace of Auburn Hills,
213,"Wed, Nov 28, 2012",8:00p,Dallas Mavericks,78,Chicago Bulls,101,Box Score,,"21,575",United Center,
214,"Wed, Nov 28, 2012",8:00p,Toronto Raptors,82,Memphis Grizzlies,103,Box Score,,"14,603",FedEx Forum,
215,"Wed, Nov 28, 2012",8:00p,New York Knicks,102,Milwaukee Bucks,88,Box Score,,"11,439",BMO Harris Bradley Center,
216,"Wed, Nov 28, 2012",8:00p,Utah Jazz,96,New Orleans Hornets,84,Box Score,,"10,693",New Orleans Arena,
217,"Wed, Nov 28, 2012",8:00p,Houston Rockets,98,Oklahoma City Thunder,120,Box Score,,"18,203",Chesapeake Energy Arena,
218,"Wed, Nov 28, 2012",10:30p,Minnesota Timberwolves,95,Los Angeles Clippers,101,Box Score,,"19,060",STAPLES Center,
219,"Thu, Nov 29, 2012",8:00p,San Antonio Spurs,100,Miami Heat,105,Box Score,,"19,703",AmericanAirlines Arena,
220,"Thu, Nov 29, 2012",10:30p,Denver Nuggets,105,Golden State Warriors,106,Box Score,,"17,627",Oracle Arena,
221,"Fri, Nov 30, 2012",7:00p,Philadelphia 76ers,104,Charlotte Bobcats,98,Box Score,,"13,202",Time Warner Cable Arena,
222,"Fri, Nov 30, 2012",7:00p,Brooklyn Nets,98,Orlando Magic,86,Box Score,,"17,103",Amway Center,
223,"Fri, Nov 30, 2012",7:00p,Phoenix Suns,97,Toronto Raptors,101,Box Score,,"18,246",Air Canada Centre,
224,"Fri, Nov 30, 2012",7:30p,Cleveland Cavaliers,113,Atlanta Hawks,111,Box Score,,"13,094",Philips Arena,
225,"Fri, Nov 30, 2012",7:30p,Portland Trail Blazers,78,Boston Celtics,96,Box Score,,"18,624",TD Garden,
226,"Fri, Nov 30, 2012",7:30p,Washington Wizards,87,New York Knicks,108,Box Score,,"19,033",Madison Square Garden (IV),
227,"Fri, Nov 30, 2012",8:00p,Detroit Pistons,78,Memphis Grizzlies,90,Box Score,,"16,732",FedEx Forum,
228,"Fri, Nov 30, 2012",8:00p,Milwaukee Bucks,85,Minnesota Timberwolves,95,Box Score,,"16,418",Target Center,
229,"Fri, Nov 30, 2012",8:00p,Utah Jazz,94,Oklahoma City Thunder,106,Box Score,,"18,203",Chesapeake Energy Arena,
230,"Fri, Nov 30, 2012",10:00p,Indiana Pacers,97,Sacramento Kings,92,Box Score,,"12,544",Sleep Train Arena,
231,"Fri, Nov 30, 2012",10:30p,Denver Nuggets,103,Los Angeles Lakers,122,Box Score,,"18,997",STAPLES Center,
232,"Sat, Dec 1, 2012",7:30p,Portland Trail Blazers,118,Cleveland Cavaliers,117,Box Score,2OT,"16,624",Quicken Loans Arena,
233,"Sat, Dec 1, 2012",7:30p,Brooklyn Nets,89,Miami Heat,102,Box Score,,"19,961",AmericanAirlines Arena,
234,"Sat, Dec 1, 2012",8:00p,Philadelphia 76ers,88,Chicago Bulls,93,Box Score,,"21,607",United Center,
235,"Sat, Dec 1, 2012",8:00p,Utah Jazz,116,Houston Rockets,124,Box Score,,"14,432",Toyota Center,
236,"Sat, Dec 1, 2012",8:00p,Oklahoma City Thunder,100,New Orleans Hornets,79,Box Score,,"14,547",New Orleans Arena,
237,"Sat, Dec 1, 2012",8:30p,Boston Celtics,88,Milwaukee Bucks,91,Box Score,,"16,581",BMO Harris Bradley Center,
238,"Sat, Dec 1, 2012",8:30p,Memphis Grizzlies,95,San Antonio Spurs,99,Box Score,OT,"18,581",AT&T Center,
239,"Sat, Dec 1, 2012",9:00p,Detroit Pistons,77,Dallas Mavericks,92,Box Score,,"20,285",American Airlines Center,
240,"Sat, Dec 1, 2012",10:30p,Indiana Pacers,92,Golden State Warriors,103,Box Score,,"18,623",Oracle Arena,
241,"Sat, Dec 1, 2012",10:30p,Sacramento Kings,81,Los Angeles Clippers,116,Box Score,,"19,060",STAPLES Center,
242,"Sun, Dec 2, 2012",12:00p,Phoenix Suns,99,New York Knicks,106,Box Score,,"19,033",Madison Square Garden (IV),
243,"Sun, Dec 2, 2012",9:30p,Orlando Magic,113,Los Angeles Lakers,103,Box Score,,"18,997",STAPLES Center,
244,"Mon, Dec 3, 2012",7:00p,Portland Trail Blazers,118,Charlotte Bobcats,112,Box Score,OT,"12,640",Time Warner Cable Arena,
245,"Mon, Dec 3, 2012",7:30p,Cleveland Cavaliers,79,Detroit Pistons,89,Box Score,,"11,352",The Palace of Auburn Hills,
246,"Mon, Dec 3, 2012",8:00p,Milwaukee Bucks,81,New Orleans Hornets,102,Box Score,,"12,321",New Orleans Arena,
247,"Mon, Dec 3, 2012",9:00p,Toronto Raptors,110,Denver Nuggets,113,Box Score,,"15,221",Pepsi Center,
248,"Mon, Dec 3, 2012",9:00p,Los Angeles Clippers,105,Utah Jazz,104,Box Score,,"19,067",EnergySolutions Arena,
249,"Mon, Dec 3, 2012",10:30p,Orlando Magic,102,Golden State Warriors,94,Box Score,,"18,117",Oracle Arena,
250,"Tue, Dec 4, 2012",7:00p,Minnesota Timberwolves,105,Philadelphia 76ers,88,Box Score,,"13,986",Wells Fargo Center,
251,"Tue, Dec 4, 2012",7:00p,Miami Heat,101,Washington Wizards,105,Box Score,,"17,761",Verizon Center,
252,"Tue, Dec 4, 2012",7:30p,Oklahoma City Thunder,117,Brooklyn Nets,111,Box Score,,"17,732",Barclays Center,
253,"Tue, Dec 4, 2012",8:00p,Indiana Pacers,80,Chicago Bulls,76,Box Score,,"21,152",United Center,
254,"Tue, Dec 4, 2012",8:00p,Los Angeles Lakers,105,Houston Rockets,107,Box Score,,"18,052",Toyota Center,
255,"Tue, Dec 4, 2012",8:00p,Phoenix Suns,98,Memphis Grizzlies,108,Box Score,OT,"14,481",FedEx Forum,
256,"Wed, Dec 5, 2012",7:00p,New York Knicks,100,Charlotte Bobcats,98,Box Score,,"18,097",Time Warner Cable Arena,
257,"Wed, Dec 5, 2012",7:00p,Portland Trail Blazers,92,Indiana Pacers,99,Box Score,,"11,569",Bankers Life Fieldhouse,
258,"Wed, Dec 5, 2012",7:30p,Minnesota Timberwolves,94,Boston Celtics,104,Box Score,,"18,624",TD Garden,
259,"Wed, Dec 5, 2012",7:30p,Golden State Warriors,104,Detroit Pistons,97,Box Score,,"11,128",The Palace of Auburn Hills,
260,"Wed, Dec 5, 2012",8:00p,Denver Nuggets,104,Atlanta Hawks,108,Box Score,,"14,101",Philips Arena,
261,"Wed, Dec 5, 2012",8:00p,Chicago Bulls,95,Cleveland Cavaliers,85,Box Score,,"17,893",Quicken Loans Arena,
262,"Wed, Dec 5, 2012",8:00p,Los Angeles Lakers,103,New Orleans Hornets,87,Box Score,,"18,449",New Orleans Arena,
263,"Wed, Dec 5, 2012",8:30p,Milwaukee Bucks,99,San Antonio Spurs,110,Box Score,,"18,349",AT&T Center,
264,"Wed, Dec 5, 2012",9:00p,Orlando Magic,81,Utah Jazz,87,Box Score,,"18,078",EnergySolutions Arena,
265,"Wed, Dec 5, 2012",10:00p,Toronto Raptors,100,Sacramento Kings,107,Box Score,,"12,476",Sleep Train Arena,
266,"Wed, Dec 5, 2012",10:30p,Dallas Mavericks,90,Los Angeles Clippers,112,Box Score,,"19,060",STAPLES Center,
267,"Thu, Dec 6, 2012",8:00p,New York Knicks,112,Miami Heat,92,Box Score,,"19,740",AmericanAirlines Arena,
268,"Thu, Dec 6, 2012",10:30p,Dallas Mavericks,97,Phoenix Suns,94,Box Score,,"17,517",US Airways Center,
269,"Fri, Dec 7, 2012",7:00p,Denver Nuggets,92,Indiana Pacers,89,Box Score,,"15,289",Bankers Life Fieldhouse,
270,"Fri, Dec 7, 2012",7:00p,Boston Celtics,94,Philadelphia 76ers,95,Box Score,OT,"17,921",Wells Fargo Center,
271,"Fri, Dec 7, 2012",7:30p,Washington Wizards,95,Atlanta Hawks,104,Box Score,,"13,067",Philips Arena,
272,"Fri, Dec 7, 2012",7:30p,Golden State Warriors,109,Brooklyn Nets,102,Box Score,,"17,732",Barclays Center,
273,"Fri, Dec 7, 2012",7:30p,Chicago Bulls,108,Detroit Pistons,104,Box Score,,"17,142",The Palace of Auburn Hills,
274,"Fri, Dec 7, 2012",8:00p,Cleveland Cavaliers,73,Minnesota Timberwolves,91,Box Score,,"16,623",Target Center,
275,"Fri, Dec 7, 2012",8:00p,Memphis Grizzlies,96,New Orleans Hornets,89,Box Score,,"13,698",New Orleans Arena,
276,"Fri, Dec 7, 2012",8:30p,Charlotte Bobcats,93,Milwaukee Bucks,108,Box Score,,"13,371",BMO Harris Bradley Center,
277,"Fri, Dec 7, 2012",8:30p,Houston Rockets,92,San Antonio Spurs,114,Box Score,,"18,581",AT&T Center,
278,"Fri, Dec 7, 2012",9:00p,Toronto Raptors,99,Utah Jazz,131,Box Score,,"18,069",EnergySolutions Arena,
279,"Fri, Dec 7, 2012",9:30p,Los Angeles Lakers,108,Oklahoma City Thunder,114,Box Score,,"18,203",Chesapeake Energy Arena,
280,"Fri, Dec 7, 2012",10:00p,Orlando Magic,82,Sacramento Kings,91,Box Score,,"16,305",Sleep Train Arena,
281,"Sat, Dec 8, 2012",3:30p,Phoenix Suns,99,Los Angeles Clippers,117,Box Score,,"19,060",STAPLES Center,
282,"Sat, Dec 8, 2012",7:00p,San Antonio Spurs,132,Charlotte Bobcats,102,Box Score,,"17,321",Time Warner Cable Arena,
283,"Sat, Dec 8, 2012",7:00p,Golden State Warriors,101,Washington Wizards,97,Box Score,,"15,176",Verizon Center,
284,"Sat, Dec 8, 2012",7:30p,Philadelphia 76ers,79,Boston Celtics,92,Box Score,,"18,624",TD Garden,
285,"Sat, Dec 8, 2012",7:30p,Detroit Pistons,104,Cleveland Cavaliers,97,Box Score,,"16,062",Quicken Loans Arena,
286,"Sat, Dec 8, 2012",7:30p,New Orleans Hornets,90,Miami Heat,106,Box Score,,"19,600",AmericanAirlines Arena,
287,"Sat, Dec 8, 2012",8:00p,New York Knicks,85,Chicago Bulls,93,Box Score,,"21,852",United Center,
288,"Sat, Dec 8, 2012",8:00p,Dallas Mavericks,116,Houston Rockets,109,Box Score,,"15,726",Toyota Center,
289,"Sat, Dec 8, 2012",8:00p,Atlanta Hawks,93,Memphis Grizzlies,83,Box Score,,"17,612",FedEx Forum,
290,"Sat, Dec 8, 2012",10:00p,Sacramento Kings,99,Portland Trail Blazers,80,Box Score,,"19,454",Rose Garden Arena,
291,"Sun, Dec 9, 2012",3:30p,Toronto Raptors,83,Los Angeles Clippers,102,Box Score,,"19,060",STAPLES Center,
292,"Sun, Dec 9, 2012",6:00p,Milwaukee Bucks,97,Brooklyn Nets,88,Box Score,,"16,390",Barclays Center,
293,"Sun, Dec 9, 2012",7:00p,Indiana Pacers,93,Oklahoma City Thunder,104,Box Score,,"18,203",Chesapeake Energy Arena,
294,"Sun, Dec 9, 2012",7:30p,Denver Nuggets,106,New York Knicks,112,Box Score,,"19,033",Madison Square Garden (IV),
295,"Sun, Dec 9, 2012",8:00p,Orlando Magic,98,Phoenix Suns,90,Box Score,,"13,565",US Airways Center,
296,"Sun, Dec 9, 2012",9:30p,Utah Jazz,117,Los Angeles Lakers,110,Box Score,,"18,997",STAPLES Center,
297,"Mon, Dec 10, 2012",7:00p,Golden State Warriors,104,Charlotte Bobcats,96,Box Score,,"13,169",Time Warner Cable Arena,
298,"Mon, Dec 10, 2012",7:00p,Detroit Pistons,97,Philadelphia 76ers,104,Box Score,,"15,225",Wells Fargo Center,
299,"Mon, Dec 10, 2012",7:30p,Atlanta Hawks,92,Miami Heat,101,Box Score,,"19,600",AmericanAirlines Arena,
300,"Mon, Dec 10, 2012",8:00p,San Antonio Spurs,134,Houston Rockets,126,Box Score,OT,"13,959",Toyota Center,
301,"Mon, Dec 10, 2012",8:30p,Sacramento Kings,96,Dallas Mavericks,119,Box Score,,"19,737",American Airlines Center,
302,"Mon, Dec 10, 2012",10:00p,Toronto Raptors,74,Portland Trail Blazers,92,Box Score,,"16,863",Rose Garden Arena,
303,"Tue, Dec 11, 2012",7:00p,New York Knicks,100,Brooklyn Nets,97,Box Score,,"17,732",Barclays Center,
304,"Tue, Dec 11, 2012",7:00p,Los Angeles Lakers,94,Cleveland Cavaliers,100,Box Score,,"19,172",Quicken Loans Arena,
305,"Tue, Dec 11, 2012",7:30p,Denver Nuggets,101,Detroit Pistons,94,Box Score,,"10,265",The Palace of Auburn Hills,
306,"Tue, Dec 11, 2012",8:00p,Washington Wizards,77,New Orleans Hornets,70,Box Score,,"10,076",New Orleans Arena,
307,"Tue, Dec 11, 2012",9:30p,Los Angeles Clippers,94,Chicago Bulls,89,Box Score,,"21,571",United Center,
308,"Wed, Dec 12, 2012",7:00p,Cleveland Cavaliers,81,Indiana Pacers,96,Box Score,,"11,595",Bankers Life Fieldhouse,
309,"Wed, Dec 12, 2012",7:00p,Atlanta Hawks,86,Orlando Magic,80,Box Score,,"16,992",Amway Center,
310,"Wed, Dec 12, 2012",7:00p,Brooklyn Nets,94,Toronto Raptors,88,Box Score,,"18,847",Air Canada Centre,
311,"Wed, Dec 12, 2012",7:30p,Los Angeles Clippers,100,Charlotte Bobcats,94,Box Score,,"16,786",Time Warner Cable Arena,
312,"Wed, Dec 12, 2012",7:30p,Golden State Warriors,97,Miami Heat,95,Box Score,,"19,600",AmericanAirlines Arena,
313,"Wed, Dec 12, 2012",7:30p,Chicago Bulls,96,Philadelphia 76ers,89,Box Score,,"15,738",Wells Fargo Center,
314,"Wed, Dec 12, 2012",8:00p,Dallas Mavericks,115,Boston Celtics,117,Box Score,2OT,"18,624",TD Garden,
315,"Wed, Dec 12, 2012",8:00p,Washington Wizards,93,Houston Rockets,99,Box Score,,"13,351",Toyota Center,
316,"Wed, Dec 12, 2012",8:00p,Sacramento Kings,85,Milwaukee Bucks,98,Box Score,,"11,491",BMO Harris Bradley Center,
317,"Wed, Dec 12, 2012",8:00p,Denver Nuggets,105,Minnesota Timberwolves,108,Box Score,,"16,444",Target Center,
318,"Wed, Dec 12, 2012",8:00p,New Orleans Hornets,88,Oklahoma City Thunder,92,Box Score,,"18,203",Chesapeake Energy Arena,
319,"Wed, Dec 12, 2012",9:00p,Memphis Grizzlies,80,Phoenix Suns,82,Box Score,,"13,093",US Airways Center,
320,"Wed, Dec 12, 2012",10:30p,San Antonio Spurs,96,Utah Jazz,99,Box Score,,"18,710",EnergySolutions Arena,
321,"Thu, Dec 13, 2012",7:30p,Charlotte Bobcats,90,Atlanta Hawks,113,Box Score,,"13,090",Philips Arena,
322,"Thu, Dec 13, 2012",8:00p,Los Angeles Lakers,107,New York Knicks,116,Box Score,,"19,033",Madison Square Garden (IV),
323,"Thu, Dec 13, 2012",10:30p,San Antonio Spurs,90,Portland Trail Blazers,98,Box Score,,"19,118",Rose Garden Arena,
324,"Fri, Dec 14, 2012",7:00p,Philadelphia 76ers,85,Indiana Pacers,95,Box Score,,"13,538",Bankers Life Fieldhouse,
325,"Fri, Dec 14, 2012",7:00p,Golden State Warriors,85,Orlando Magic,99,Box Score,,"17,040",Amway Center,
326,"Fri, Dec 14, 2012",7:00p,Dallas Mavericks,74,Toronto Raptors,95,Box Score,,"19,132",Air Canada Centre,
327,"Fri, Dec 14, 2012",7:00p,Los Angeles Lakers,102,Washington Wizards,96,Box Score,,"20,308",Verizon Center,
328,"Fri, Dec 14, 2012",7:30p,Detroit Pistons,105,Brooklyn Nets,107,Box Score,2OT,"15,797",Barclays Center,
329,"Fri, Dec 14, 2012",7:30p,Milwaukee Bucks,90,Cleveland Cavaliers,86,Box Score,,"14,146",Quicken Loans Arena,
330,"Fri, Dec 14, 2012",8:00p,Boston Celtics,89,Houston Rockets,101,Box Score,,"15,679",Toyota Center,
331,"Fri, Dec 14, 2012",8:00p,Minnesota Timberwolves,113,New Orleans Hornets,102,Box Score,,"14,671",New Orleans Arena,
332,"Fri, Dec 14, 2012",8:00p,Sacramento Kings,103,Oklahoma City Thunder,113,Box Score,,"18,203",Chesapeake Energy Arena,
333,"Fri, Dec 14, 2012",9:00p,Utah Jazz,84,Phoenix Suns,99,Box Score,,"14,182",US Airways Center,
334,"Fri, Dec 14, 2012",10:30p,Memphis Grizzlies,94,Denver Nuggets,99,Box Score,,"16,367",Pepsi Center,
335,"Sat, Dec 15, 2012",7:00p,Golden State Warriors,115,Atlanta Hawks,93,Box Score,,"15,145",Philips Arena,
336,"Sat, Dec 15, 2012",7:30p,Orlando Magic,107,Charlotte Bobcats,98,Box Score,,"16,217",Time Warner Cable Arena,
337,"Sat, Dec 15, 2012",7:30p,Indiana Pacers,88,Detroit Pistons,77,Box Score,,"13,235",The Palace of Auburn Hills,
338,"Sat, Dec 15, 2012",7:30p,Washington Wizards,72,Miami Heat,102,Box Score,,"19,724",AmericanAirlines Arena,
339,"Sat, Dec 15, 2012",7:30p,Cleveland Cavaliers,102,New York Knicks,103,Box Score,,"19,033",Madison Square Garden (IV),
340,"Sat, Dec 15, 2012",8:00p,Brooklyn Nets,82,Chicago Bulls,83,Box Score,,"21,866",United Center,
341,"Sat, Dec 15, 2012",8:00p,Dallas Mavericks,106,Minnesota Timberwolves,114,Box Score,OT,"18,173",Target Center,
342,"Sat, Dec 15, 2012",8:30p,Los Angeles Clippers,111,Milwaukee Bucks,85,Box Score,,"13,691",BMO Harris Bradley Center,
343,"Sat, Dec 15, 2012",8:30p,Boston Celtics,88,San Antonio Spurs,103,Box Score,,"18,759",AT&T Center,
344,"Sat, Dec 15, 2012",9:00p,Memphis Grizzlies,99,Utah Jazz,86,Box Score,,"18,183",EnergySolutions Arena,
345,"Sun, Dec 16, 2012",1:00p,Houston Rockets,96,Toronto Raptors,103,Box Score,,"17,863",Air Canada Centre,
346,"Sun, Dec 16, 2012",6:00p,Los Angeles Lakers,111,Philadelphia 76ers,98,Box Score,,"20,338",Wells Fargo Center,
347,"Sun, Dec 16, 2012",6:00p,Denver Nuggets,122,Sacramento Kings,97,Box Score,,"13,327",Sleep Train Arena,
348,"Sun, Dec 16, 2012",9:00p,New Orleans Hornets,94,Portland Trail Blazers,95,Box Score,,"18,772",Rose Garden Arena,
349,"Mon, Dec 17, 2012",7:00p,Minnesota Timberwolves,93,Orlando Magic,102,Box Score,,"16,992",Amway Center,
350,"Mon, Dec 17, 2012",7:30p,Los Angeles Clippers,88,Detroit Pistons,76,Box Score,,"13,560",The Palace of Auburn Hills,
351,"Mon, Dec 17, 2012",7:30p,Houston Rockets,109,New York Knicks,96,Box Score,,"19,033",Madison Square Garden (IV),
352,"Mon, Dec 17, 2012",8:00p,Chicago Bulls,71,Memphis Grizzlies,80,Box Score,,"17,305",FedEx Forum,
353,"Mon, Dec 17, 2012",8:00p,San Antonio Spurs,93,Oklahoma City Thunder,107,Box Score,,"18,203",Chesapeake Energy Arena,
354,"Mon, Dec 17, 2012",9:00p,Sacramento Kings,90,Phoenix Suns,101,Box Score,,"13,068",US Airways Center,
355,"Tue, Dec 18, 2012",7:00p,Toronto Raptors,113,Cleveland Cavaliers,99,Box Score,,"13,233",Quicken Loans Arena,
356,"Tue, Dec 18, 2012",7:00p,Atlanta Hawks,100,Washington Wizards,95,Box Score,OT,"15,123",Verizon Center,
357,"Tue, Dec 18, 2012",7:30p,Utah Jazz,92,Brooklyn Nets,90,Box Score,,"15,835",Barclays Center,
358,"Tue, Dec 18, 2012",7:30p,Minnesota Timberwolves,92,Miami Heat,103,Box Score,,"19,862",AmericanAirlines Arena,
359,"Tue, Dec 18, 2012",8:00p,Boston Celtics,89,Chicago Bulls,100,Box Score,,"21,825",United Center,
360,"Tue, Dec 18, 2012",8:00p,Indiana Pacers,93,Milwaukee Bucks,98,Box Score,,"11,739",BMO Harris Bradley Center,
361,"Tue, Dec 18, 2012",8:30p,Philadelphia 76ers,100,Dallas Mavericks,107,Box Score,,"20,162",American Airlines Center,
362,"Tue, Dec 18, 2012",9:00p,San Antonio Spurs,106,Denver Nuggets,112,Box Score,,"17,092",Pepsi Center,
363,"Tue, Dec 18, 2012",10:30p,New Orleans Hornets,96,Golden State Warriors,103,Box Score,,"19,596",Oracle Arena,
364,"Tue, Dec 18, 2012",10:30p,Charlotte Bobcats,100,Los Angeles Lakers,101,Box Score,,"18,997",STAPLES Center,
365,"Wed, Dec 19, 2012",7:00p,Utah Jazz,84,Indiana Pacers,104,Box Score,,"13,559",Bankers Life Fieldhouse,
366,"Wed, Dec 19, 2012",7:00p,Brooklyn Nets,86,New York Knicks,100,Box Score,,"19,033",Madison Square Garden (IV),
367,"Wed, Dec 19, 2012",7:00p,Washington Wizards,83,Orlando Magic,90,Box Score,,"16,893",Amway Center,
368,"Wed, Dec 19, 2012",7:00p,Detroit Pistons,91,Toronto Raptors,97,Box Score,,"17,062",Air Canada Centre,
369,"Wed, Dec 19, 2012",7:30p,Oklahoma City Thunder,100,Atlanta Hawks,92,Box Score,,"16,284",Philips Arena,
370,"Wed, Dec 19, 2012",7:30p,Cleveland Cavaliers,91,Boston Celtics,103,Box Score,,"18,624",TD Garden,
371,"Wed, Dec 19, 2012",8:00p,Philadelphia 76ers,103,Houston Rockets,125,Box Score,,"15,266",Toyota Center,
372,"Wed, Dec 19, 2012",9:00p,Charlotte Bobcats,104,Phoenix Suns,121,Box Score,,"13,308",US Airways Center,
373,"Wed, Dec 19, 2012",9:30p,Milwaukee Bucks,80,Memphis Grizzlies,90,Box Score,,"16,007",FedEx Forum,
374,"Wed, Dec 19, 2012",10:00p,Golden State Warriors,127,Sacramento Kings,131,Box Score,,"12,885",Sleep Train Arena,
375,"Wed, Dec 19, 2012",10:30p,New Orleans Hornets,77,Los Angeles Clippers,93,Box Score,,"19,188",STAPLES Center,
376,"Thu, Dec 20, 2012",7:00p,Oklahoma City Thunder,93,Minnesota Timberwolves,99,Box Score,,"17,114",Target Center,
377,"Thu, Dec 20, 2012",9:30p,Miami Heat,110,Dallas Mavericks,95,Box Score,,"20,160",American Airlines Center,
378,"Thu, Dec 20, 2012",10:00p,Denver Nuggets,93,Portland Trail Blazers,101,Box Score,,"19,982",Rose Garden Arena,
379,"Fri, Dec 21, 2012",7:00p,Atlanta Hawks,80,Philadelphia 76ers,99,Box Score,,"18,061",Wells Fargo Center,
380,"Fri, Dec 21, 2012",7:00p,Orlando Magic,90,Toronto Raptors,93,Box Score,,"18,391",Air Canada Centre,
381,"Fri, Dec 21, 2012",7:30p,Milwaukee Bucks,99,Boston Celtics,94,Box Score,OT,"18,624",TD Garden,
382,"Fri, Dec 21, 2012",7:30p,Indiana Pacers,99,Cleveland Cavaliers,89,Box Score,,"14,105",Quicken Loans Arena,
383,"Fri, Dec 21, 2012",7:30p,Washington Wizards,68,Detroit Pistons,100,Box Score,,"13,489",The Palace of Auburn Hills,
384,"Fri, Dec 21, 2012",7:30p,Chicago Bulls,110,New York Knicks,106,Box Score,,"19,033",Madison Square Garden (IV),
385,"Fri, Dec 21, 2012",8:00p,Dallas Mavericks,82,Memphis Grizzlies,92,Box Score,,"17,677",FedEx Forum,
386,"Fri, Dec 21, 2012",8:30p,New Orleans Hornets,94,San Antonio Spurs,99,Box Score,,"17,943",AT&T Center,
387,"Fri, Dec 21, 2012",10:30p,Charlotte Bobcats,100,Golden State Warriors,115,Box Score,,"19,596",Oracle Arena,
388,"Fri, Dec 21, 2012",10:30p,Sacramento Kings,85,Los Angeles Clippers,97,Box Score,,"19,060",STAPLES Center,
389,"Sat, Dec 22, 2012",7:00p,Chicago Bulls,75,Atlanta Hawks,92,Box Score,,"17,782",Philips Arena,
390,"Sat, Dec 22, 2012",7:00p,Detroit Pistons,96,Washington Wizards,87,Box Score,,"13,104",Verizon Center,
391,"Sat, Dec 22, 2012",7:30p,Utah Jazz,89,Miami Heat,105,Box Score,,"20,087",AmericanAirlines Arena,
392,"Sat, Dec 22, 2012",8:00p,Memphis Grizzlies,96,Houston Rockets,121,Box Score,,"18,029",Toyota Center,
393,"Sat, Dec 22, 2012",8:00p,Indiana Pacers,81,New Orleans Hornets,75,Box Score,,"15,042",New Orleans Arena,
394,"Sat, Dec 22, 2012",8:30p,Cleveland Cavaliers,94,Milwaukee Bucks,82,Box Score,,"14,176",BMO Harris Bradley Center,
395,"Sat, Dec 22, 2012",9:00p,Charlotte Bobcats,88,Denver Nuggets,110,Box Score,,"17,555",Pepsi Center,
396,"Sat, Dec 22, 2012",10:00p,Phoenix Suns,93,Portland Trail Blazers,96,Box Score,,"19,746",Rose Garden Arena,
397,"Sat, Dec 22, 2012",10:30p,Los Angeles Lakers,118,Golden State Warriors,115,Box Score,OT,"19,596",Oracle Arena,
398,"Sun, Dec 23, 2012",3:00p,Philadelphia 76ers,92,Brooklyn Nets,95,Box Score,,"17,732",Barclays Center,
399,"Sun, Dec 23, 2012",5:00p,Minnesota Timberwolves,91,New York Knicks,94,Box Score,,"19,033",Madison Square Garden (IV),
400,"Sun, Dec 23, 2012",6:00p,Utah Jazz,97,Orlando Magic,93,Box Score,,"17,721",Amway Center,
401,"Sun, Dec 23, 2012",7:00p,Dallas Mavericks,91,San Antonio Spurs,129,Box Score,,"18,581",AT&T Center,
402,"Sun, Dec 23, 2012",8:00p,Los Angeles Clippers,103,Phoenix Suns,77,Box Score,,"14,741",US Airways Center,
403,"Sun, Dec 23, 2012",9:00p,Portland Trail Blazers,96,Sacramento Kings,108,Box Score,,"13,244",Sleep Train Arena,
404,"Tue, Dec 25, 2012",12:00p,Boston Celtics,93,Brooklyn Nets,76,Box Score,,"17,732",Barclays Center,
405,"Tue, Dec 25, 2012",3:00p,New York Knicks,94,Los Angeles Lakers,100,Box Score,,"18,997",STAPLES Center,
406,"Tue, Dec 25, 2012",5:30p,Oklahoma City Thunder,97,Miami Heat,103,Box Score,,"20,300",AmericanAirlines Arena,
407,"Tue, Dec 25, 2012",8:00p,Houston Rockets,120,Chicago Bulls,97,Box Score,,"22,310",United Center,
408,"Tue, Dec 25, 2012",10:30p,Denver Nuggets,100,Los Angeles Clippers,112,Box Score,,"19,346",STAPLES Center,
409,"Wed, Dec 26, 2012",7:00p,Miami Heat,105,Charlotte Bobcats,92,Box Score,,"19,602",Time Warner Cable Arena,
410,"Wed, Dec 26, 2012",7:00p,New Orleans Hornets,97,Orlando Magic,94,Box Score,,"18,846",Amway Center,
411,"Wed, Dec 26, 2012",7:00p,Cleveland Cavaliers,87,Washington Wizards,84,Box Score,,"13,846",Verizon Center,
412,"Wed, Dec 26, 2012",7:30p,Detroit Pistons,119,Atlanta Hawks,126,Box Score,2OT,"15,182",Philips Arena,
413,"Wed, Dec 26, 2012",8:00p,Philadelphia 76ers,99,Memphis Grizzlies,89,Box Score,,"16,055",FedEx Forum,
414,"Wed, Dec 26, 2012",8:00p,Brooklyn Nets,93,Milwaukee Bucks,108,Box Score,,"13,102",BMO Harris Bradley Center,
415,"Wed, Dec 26, 2012",8:00p,Houston Rockets,87,Minnesota Timberwolves,84,Box Score,,"20,340",Target Center,
416,"Wed, Dec 26, 2012",8:30p,Toronto Raptors,80,San Antonio Spurs,100,Box Score,,"18,581",AT&T Center,
417,"Wed, Dec 26, 2012",9:00p,Los Angeles Lakers,114,Denver Nuggets,126,Box Score,,"19,155",Pepsi Center,
418,"Wed, Dec 26, 2012",9:00p,New York Knicks,99,Phoenix Suns,97,Box Score,,"15,153",US Airways Center,
