Date,Start_time,Visitor,PTS (V),Home,PTS (H),OT,Attendance,Arena,Week_Day
2012/12/01,8:00p,Philadelphia 76ers,88.0,Chicago Bulls,93.0,,"21,607",United Center,Saturday
2012/12/01,8:00p,Utah Jazz,116.0,Houston Rockets,124.0,,"14,432",Toyota Center,Saturday
2012/12/01,8:00p,Oklahoma City Thunder,100.0,New Orleans Hornets,79.0,,"14,547",New Orleans Arena,Saturday
2012/12/01,8:30p,Boston Celtics,88.0,Milwaukee Bucks,91.0,,"16,581",BMO Harris Bradley Center,Saturday
2012/12/01,8:30p,Memphis Grizzlies,95.0,San Antonio Spurs,99.0,OT,"18,581",AT&T Center,Saturday
2012/12/01,9:00p,Detroit Pistons,77.0,Dallas Mavericks,92.0,,"20,285",American Airlines Center,Saturday
2012/12/01,10:30p,Indiana Pacers,92.0,Golden State Warriors,103.0,,"18,623",Oracle Arena,Saturday
2012/12/01,10:30p,Sacramento Kings,81.0,Los Angeles Clippers,116.0,,"19,060",STAPLES Center,Saturday
2012/12/02,12:00p,Phoenix Suns,99.0,New York Knicks,106.0,,"19,033",Madison Square Garden (IV),Sunday
2012/12/02,9:30p,Orlando Magic,113.0,Los Angeles Lakers,103.0,,"18,997",STAPLES Center,Sunday
2012/12/03,7:00p,Portland Trail Blazers,118.0,Charlotte Bobcats,112.0,OT,"12,640",Time Warner Cable Arena,Monday
2012/12/03,7:30p,Cleveland Cavaliers,79.0,Detroit Pistons,89.0,,"11,352",The Palace of Auburn Hills,Monday
2012/12/03,8:00p,Milwaukee Bucks,81.0,New Orleans Hornets,102.0,,"12,321",New Orleans Arena,Monday
2012/12/03,9:00p,Toronto Raptors,110.0,Denver Nuggets,113.0,,"15,221",Pepsi Center,Monday
2012/12/03,9:00p,Los Angeles Clippers,105.0,Utah Jazz,104.0,,"19,067",EnergySolutions Arena,Monday
2012/12/03,10:30p,Orlando Magic,102.0,Golden State Warriors,94.0,,"18,117",Oracle Arena,Monday
2012/12/04,7:00p,Minnesota Timberwolves,105.0,Philadelphia 76ers,88.0,,"13,986",Wells Fargo Center,Tuesday
2012/12/04,7:00p,Miami Heat,101.0,Washington Wizards,105.0,,"17,761",Verizon Center,Tuesday
2012/12/04,7:30p,Oklahoma City Thunder,117.0,Brooklyn Nets,111.0,,"17,732",Barclays Center,Tuesday
2012/12/04,8:00p,Indiana Pacers,80.0,Chicago Bulls,76.0,,"21,152",United Center,Tuesday
2012/12/04,8:00p,Los Angeles Lakers,105.0,Houston Rockets,107.0,,"18,052",Toyota Center,Tuesday
2012/12/04,8:00p,Phoenix Suns,98.0,Memphis Grizzlies,108.0,OT,"14,481",FedEx Forum,Tuesday
2012/12/05,7:00p,New York Knicks,100.0,Charlotte Bobcats,98.0,,"18,097",Time Warner Cable Arena,Wednesday
2012/12/05,7:00p,Portland Trail Blazers,92.0,Indiana Pacers,99.0,,"11,569",Bankers Life Fieldhouse,Wednesday
2012/12/05,7:30p,Minnesota Timberwolves,94.0,Boston Celtics,104.0,,"18,624",TD Garden,Wednesday
2012/12/05,7:30p,Golden State Warriors,104.0,Detroit Pistons,97.0,,"11,128",The Palace of Auburn Hills,Wednesday
2012/12/05,8:00p,Denver Nuggets,104.0,Atlanta Hawks,108.0,,"14,101",Philips Arena,Wednesday
2012/12/05,8:00p,Chicago Bulls,95.0,Cleveland Cavaliers,85.0,,"17,893",Quicken Loans Arena,Wednesday
2012/12/05,8:00p,Los Angeles Lakers,103.0,New Orleans Hornets,87.0,,"18,449",New Orleans Arena,Wednesday
2012/12/05,8:30p,Milwaukee Bucks,99.0,San Antonio Spurs,110.0,,"18,349",AT&T Center,Wednesday
2012/12/05,9:00p,Orlando Magic,81.0,Utah Jazz,87.0,,"18,078",EnergySolutions Arena,Wednesday
2012/12/05,10:00p,Toronto Raptors,100.0,Sacramento Kings,107.0,,"12,476",Sleep Train Arena,Wednesday
2012/12/05,10:30p,Dallas Mavericks,90.0,Los Angeles Clippers,112.0,,"19,060",STAPLES Center,Wednesday
2012/12/06,8:00p,New York Knicks,112.0,Miami Heat,92.0,,"19,740",AmericanAirlines Arena,Thursday
2012/12/06,10:30p,Dallas Mavericks,97.0,Phoenix Suns,94.0,,"17,517",US Airways Center,Thursday
2012/12/07,7:00p,Denver Nuggets,92.0,Indiana Pacers,89.0,,"15,289",Bankers Life Fieldhouse,Friday
2012/12/07,7:00p,Boston Celtics,94.0,Philadelphia 76ers,95.0,OT,"17,921",Wells Fargo Center,Friday
2012/12/07,7:30p,Washington Wizards,95.0,Atlanta Hawks,104.0,,"13,067",Philips Arena,Friday
2012/12/07,7:30p,Golden State Warriors,109.0,Brooklyn Nets,102.0,,"17,732",Barclays Center,Friday
2012/12/07,7:30p,Chicago Bulls,108.0,Detroit Pistons,104.0,,"17,142",The Palace of Auburn Hills,Friday
2012/12/07,8:00p,Cleveland Cavaliers,73.0,Minnesota Timberwolves,91.0,,"16,623",Target Center,Friday
2012/12/07,8:00p,Memphis Grizzlies,96.0,New Orleans Hornets,89.0,,"13,698",New Orleans Arena,Friday
2012/12/07,8:30p,Charlotte Bobcats,93.0,Milwaukee Bucks,108.0,,"13,371",BMO Harris Bradley Center,Friday
2012/12/07,8:30p,Houston Rockets,92.0,San Antonio Spurs,114.0,,"18,581",AT&T Center,Friday
2012/12/07,9:00p,Toronto Raptors,99.0,Utah Jazz,131.0,,"18,069",EnergySolutions Arena,Friday
2012/12/07,9:30p,Los Angeles Lakers,108.0,Oklahoma City Thunder,114.0,,"18,203",Chesapeake Energy Arena,Friday
2012/12/07,10:00p,Orlando Magic,82.0,Sacramento Kings,91.0,,"16,305",Sleep Train Arena,Friday
2012/12/08,3:30p,Phoenix Suns,99.0,Los Angeles Clippers,117.0,,"19,060",STAPLES Center,Saturday
2012/12/08,7:00p,San Antonio Spurs,132.0,Charlotte Bobcats,102.0,,"17,321",Time Warner Cable Arena,Saturday
2012/12/08,7:00p,Golden State Warriors,101.0,Washington Wizards,97.0,,"15,176",Verizon Center,Saturday
2012/12/08,7:30p,Philadelphia 76ers,79.0,Boston Celtics,92.0,,"18,624",TD Garden,Saturday
2012/12/08,7:30p,Detroit Pistons,104.0,Cleveland Cavaliers,97.0,,"16,062",Quicken Loans Arena,Saturday
2012/12/08,7:30p,New Orleans Hornets,90.0,Miami Heat,106.0,,"19,600",AmericanAirlines Arena,Saturday
2012/12/08,8:00p,New York Knicks,85.0,Chicago Bulls,93.0,,"21,852",United Center,Saturday
2012/12/08,8:00p,Dallas Mavericks,116.0,Houston Rockets,109.0,,"15,726",Toyota Center,Saturday
2012/12/08,8:00p,Atlanta Hawks,93.0,Memphis Grizzlies,83.0,,"17,612",FedEx Forum,Saturday
2012/12/08,10:00p,Sacramento Kings,99.0,Portland Trail Blazers,80.0,,"19,454",Rose Garden Arena,Saturday
2012/12/09,3:30p,Toronto Raptors,83.0,Los Angeles Clippers,102.0,,"19,060",STAPLES Center,Sunday
2012/12/09,6:00p,Milwaukee Bucks,97.0,Brooklyn Nets,88.0,,"16,390",Barclays Center,Sunday
2012/12/09,7:00p,Indiana Pacers,93.0,Oklahoma City Thunder,104.0,,"18,203",Chesapeake Energy Arena,Sunday
2012/12/09,7:30p,Denver Nuggets,106.0,New York Knicks,112.0,,"19,033",Madison Square Garden (IV),Sunday
2012/12/09,8:00p,Orlando Magic,98.0,Phoenix Suns,90.0,,"13,565",US Airways Center,Sunday
2012/12/09,9:30p,Utah Jazz,117.0,Los Angeles Lakers,110.0,,"18,997",STAPLES Center,Sunday
2012/12/10,7:00p,Golden State Warriors,104.0,Charlotte Bobcats,96.0,,"13,169",Time Warner Cable Arena,Monday
2012/12/10,7:00p,Detroit Pistons,97.0,Philadelphia 76ers,104.0,,"15,225",Wells Fargo Center,Monday
2012/12/10,7:30p,Atlanta Hawks,92.0,Miami Heat,101.0,,"19,600",AmericanAirlines Arena,Monday
2012/12/10,8:00p,San Antonio Spurs,134.0,Houston Rockets,126.0,OT,"13,959",Toyota Center,Monday
2012/12/10,8:30p,Sacramento Kings,96.0,Dallas Mavericks,119.0,,"19,737",American Airlines Center,Monday
2012/12/10,10:00p,Toronto Raptors,74.0,Portland Trail Blazers,92.0,,"16,863",Rose Garden Arena,Monday
2012/12/11,7:00p,New York Knicks,100.0,Brooklyn Nets,97.0,,"17,732",Barclays Center,Tuesday
2012/12/11,7:00p,Los Angeles Lakers,94.0,Cleveland Cavaliers,100.0,,"19,172",Quicken Loans Arena,Tuesday
2012/12/11,7:30p,Denver Nuggets,101.0,Detroit Pistons,94.0,,"10,265",The Palace of Auburn Hills,Tuesday
2012/12/11,8:00p,Washington Wizards,77.0,New Orleans Hornets,70.0,,"10,076",New Orleans Arena,Tuesday
2012/12/11,9:30p,Los Angeles Clippers,94.0,Chicago Bulls,89.0,,"21,571",United Center,Tuesday
2012/12/12,7:00p,Cleveland Cavaliers,81.0,Indiana Pacers,96.0,,"11,595",Bankers Life Fieldhouse,Wednesday
2012/12/12,7:00p,Atlanta Hawks,86.0,Orlando Magic,80.0,,"16,992",Amway Center,Wednesday
2012/12/12,7:00p,Brooklyn Nets,94.0,Toronto Raptors,88.0,,"18,847",Air Canada Centre,Wednesday
2012/12/12,7:30p,Los Angeles Clippers,100.0,Charlotte Bobcats,94.0,,"16,786",Time Warner Cable Arena,Wednesday
2012/12/12,7:30p,Golden State Warriors,97.0,Miami Heat,95.0,,"19,600",AmericanAirlines Arena,Wednesday
2012/12/12,7:30p,Chicago Bulls,96.0,Philadelphia 76ers,89.0,,"15,738",Wells Fargo Center,Wednesday
2012/12/12,8:00p,Dallas Mavericks,115.0,Boston Celtics,117.0,2OT,"18,624",TD Garden,Wednesday
2012/12/12,8:00p,Washington Wizards,93.0,Houston Rockets,99.0,,"13,351",Toyota Center,Wednesday
2012/12/12,8:00p,Sacramento Kings,85.0,Milwaukee Bucks,98.0,,"11,491",BMO Harris Bradley Center,Wednesday
2012/12/12,8:00p,Denver Nuggets,105.0,Minnesota Timberwolves,108.0,,"16,444",Target Center,Wednesday
2012/12/12,8:00p,New Orleans Hornets,88.0,Oklahoma City Thunder,92.0,,"18,203",Chesapeake Energy Arena,Wednesday
2012/12/12,9:00p,Memphis Grizzlies,80.0,Phoenix Suns,82.0,,"13,093",US Airways Center,Wednesday
2012/12/12,10:30p,San Antonio Spurs,96.0,Utah Jazz,99.0,,"18,710",EnergySolutions Arena,Wednesday
2012/12/13,7:30p,Charlotte Bobcats,90.0,Atlanta Hawks,113.0,,"13,090",Philips Arena,Thursday
2012/12/13,8:00p,Los Angeles Lakers,107.0,New York Knicks,116.0,,"19,033",Madison Square Garden (IV),Thursday
2012/12/13,10:30p,San Antonio Spurs,90.0,Portland Trail Blazers,98.0,,"19,118",Rose Garden Arena,Thursday
2012/12/14,7:00p,Philadelphia 76ers,85.0,Indiana Pacers,95.0,,"13,538",Bankers Life Fieldhouse,Friday
2012/12/14,7:00p,Golden State Warriors,85.0,Orlando Magic,99.0,,"17,040",Amway Center,Friday
2012/12/14,7:00p,Dallas Mavericks,74.0,Toronto Raptors,95.0,,"19,132",Air Canada Centre,Friday
2012/12/14,7:00p,Los Angeles Lakers,102.0,Washington Wizards,96.0,,"20,308",Verizon Center,Friday
2012/12/14,7:30p,Detroit Pistons,105.0,Brooklyn Nets,107.0,2OT,"15,797",Barclays Center,Friday
2012/12/14,7:30p,Milwaukee Bucks,90.0,Cleveland Cavaliers,86.0,,"14,146",Quicken Loans Arena,Friday
2012/12/14,8:00p,Boston Celtics,89.0,Houston Rockets,101.0,,"15,679",Toyota Center,Friday
2012/12/14,8:00p,Minnesota Timberwolves,113.0,New Orleans Hornets,102.0,,"14,671",New Orleans Arena,Friday
2012/12/14,8:00p,Sacramento Kings,103.0,Oklahoma City Thunder,113.0,,"18,203",Chesapeake Energy Arena,Friday
2012/12/14,9:00p,Utah Jazz,84.0,Phoenix Suns,99.0,,"14,182",US Airways Center,Friday
2012/12/14,10:30p,Memphis Grizzlies,94.0,Denver Nuggets,99.0,,"16,367",Pepsi Center,Friday
2012/12/15,7:00p,Golden State Warriors,115.0,Atlanta Hawks,93.0,,"15,145",Philips Arena,Saturday
2012/12/15,7:30p,Orlando Magic,107.0,Charlotte Bobcats,98.0,,"16,217",Time Warner Cable Arena,Saturday
2012/12/15,7:30p,Indiana Pacers,88.0,Detroit Pistons,77.0,,"13,235",The Palace of Auburn Hills,Saturday
2012/12/15,7:30p,Washington Wizards,72.0,Miami Heat,102.0,,"19,724",AmericanAirlines Arena,Saturday
2012/12/15,7:30p,Cleveland Cavaliers,102.0,New York Knicks,103.0,,"19,033",Madison Square Garden (IV),Saturday
2012/12/15,8:00p,Brooklyn Nets,82.0,Chicago Bulls,83.0,,"21,866",United Center,Saturday
2012/12/15,8:00p,Dallas Mavericks,106.0,Minnesota Timberwolves,114.0,OT,"18,173",Target Center,Saturday
2012/12/15,8:30p,Los Angeles Clippers,111.0,Milwaukee Bucks,85.0,,"13,691",BMO Harris Bradley Center,Saturday
2012/12/15,8:30p,Boston Celtics,88.0,San Antonio Spurs,103.0,,"18,759",AT&T Center,Saturday
2012/12/15,9:00p,Memphis Grizzlies,99.0,Utah Jazz,86.0,,"18,183",EnergySolutions Arena,Saturday
2012/12/16,1:00p,Houston Rockets,96.0,Toronto Raptors,103.0,,"17,863",Air Canada Centre,Sunday
2012/12/16,6:00p,Los Angeles Lakers,111.0,Philadelphia 76ers,98.0,,"20,338",Wells Fargo Center,Sunday
2012/12/16,6:00p,Denver Nuggets,122.0,Sacramento Kings,97.0,,"13,327",Sleep Train Arena,Sunday
2012/12/16,9:00p,New Orleans Hornets,94.0,Portland Trail Blazers,95.0,,"18,772",Rose Garden Arena,Sunday
2012/12/17,7:00p,Minnesota Timberwolves,93.0,Orlando Magic,102.0,,"16,992",Amway Center,Monday
2012/12/17,7:30p,Los Angeles Clippers,88.0,Detroit Pistons,76.0,,"13,560",The Palace of Auburn Hills,Monday
2012/12/17,7:30p,Houston Rockets,109.0,New York Knicks,96.0,,"19,033",Madison Square Garden (IV),Monday
2012/12/17,8:00p,Chicago Bulls,71.0,Memphis Grizzlies,80.0,,"17,305",FedEx Forum,Monday
2012/12/17,8:00p,San Antonio Spurs,93.0,Oklahoma City Thunder,107.0,,"18,203",Chesapeake Energy Arena,Monday
2012/12/17,9:00p,Sacramento Kings,90.0,Phoenix Suns,101.0,,"13,068",US Airways Center,Monday
2012/12/18,7:00p,Toronto Raptors,113.0,Cleveland Cavaliers,99.0,,"13,233",Quicken Loans Arena,Tuesday
2012/12/18,7:00p,Atlanta Hawks,100.0,Washington Wizards,95.0,OT,"15,123",Verizon Center,Tuesday
2012/12/18,7:30p,Utah Jazz,92.0,Brooklyn Nets,90.0,,"15,835",Barclays Center,Tuesday
2012/12/18,7:30p,Minnesota Timberwolves,92.0,Miami Heat,103.0,,"19,862",AmericanAirlines Arena,Tuesday
2012/12/18,8:00p,Boston Celtics,89.0,Chicago Bulls,100.0,,"21,825",United Center,Tuesday
2012/12/18,8:00p,Indiana Pacers,93.0,Milwaukee Bucks,98.0,,"11,739",BMO Harris Bradley Center,Tuesday
2012/12/18,8:30p,Philadelphia 76ers,100.0,Dallas Mavericks,107.0,,"20,162",American Airlines Center,Tuesday
2012/12/18,9:00p,San Antonio Spurs,106.0,Denver Nuggets,112.0,,"17,092",Pepsi Center,Tuesday
2012/12/18,10:30p,New Orleans Hornets,96.0,Golden State Warriors,103.0,,"19,596",Oracle Arena,Tuesday
2012/12/18,10:30p,Charlotte Bobcats,100.0,Los Angeles Lakers,101.0,,"18,997",STAPLES Center,Tuesday
2012/12/19,7:00p,Utah Jazz,84.0,Indiana Pacers,104.0,,"13,559",Bankers Life Fieldhouse,Wednesday
2012/12/19,7:00p,Brooklyn Nets,86.0,New York Knicks,100.0,,"19,033",Madison Square Garden (IV),Wednesday
2012/12/19,7:00p,Washington Wizards,83.0,Orlando Magic,90.0,,"16,893",Amway Center,Wednesday
2012/12/19,7:00p,Detroit Pistons,91.0,Toronto Raptors,97.0,,"17,062",Air Canada Centre,Wednesday
2012/12/19,7:30p,Oklahoma City Thunder,100.0,Atlanta Hawks,92.0,,"16,284",Philips Arena,Wednesday
2012/12/19,7:30p,Cleveland Cavaliers,91.0,Boston Celtics,103.0,,"18,624",TD Garden,Wednesday
2012/12/19,8:00p,Philadelphia 76ers,103.0,Houston Rockets,125.0,,"15,266",Toyota Center,Wednesday
2012/12/19,9:00p,Charlotte Bobcats,104.0,Phoenix Suns,121.0,,"13,308",US Airways Center,Wednesday
2012/12/19,9:30p,Milwaukee Bucks,80.0,Memphis Grizzlies,90.0,,"16,007",FedEx Forum,Wednesday
2012/12/19,10:00p,Golden State Warriors,127.0,Sacramento Kings,131.0,,"12,885",Sleep Train Arena,Wednesday
2012/12/19,10:30p,New Orleans Hornets,77.0,Los Angeles Clippers,93.0,,"19,188",STAPLES Center,Wednesday
2012/12/20,7:00p,Oklahoma City Thunder,93.0,Minnesota Timberwolves,99.0,,"17,114",Target Center,Thursday
2012/12/20,9:30p,Miami Heat,110.0,Dallas Mavericks,95.0,,"20,160",American Airlines Center,Thursday
2012/12/20,10:00p,Denver Nuggets,93.0,Portland Trail Blazers,101.0,,"19,982",Rose Garden Arena,Thursday
2012/12/21,7:00p,Atlanta Hawks,80.0,Philadelphia 76ers,99.0,,"18,061",Wells Fargo Center,Friday
2012/12/21,7:00p,Orlando Magic,90.0,Toronto Raptors,93.0,,"18,391",Air Canada Centre,Friday
2012/12/21,7:30p,Milwaukee Bucks,99.0,Boston Celtics,94.0,OT,"18,624",TD Garden,Friday
2012/12/21,7:30p,Indiana Pacers,99.0,Cleveland Cavaliers,89.0,,"14,105",Quicken Loans Arena,Friday
2012/12/21,7:30p,Washington Wizards,68.0,Detroit Pistons,100.0,,"13,489",The Palace of Auburn Hills,Friday
2012/12/21,7:30p,Chicago Bulls,110.0,New York Knicks,106.0,,"19,033",Madison Square Garden (IV),Friday
2012/12/21,8:00p,Dallas Mavericks,82.0,Memphis Grizzlies,92.0,,"17,677",FedEx Forum,Friday
2012/12/21,8:30p,New Orleans Hornets,94.0,San Antonio Spurs,99.0,,"17,943",AT&T Center,Friday
2012/12/21,10:30p,Charlotte Bobcats,100.0,Golden State Warriors,115.0,,"19,596",Oracle Arena,Friday
2012/12/21,10:30p,Sacramento Kings,85.0,Los Angeles Clippers,97.0,,"19,060",STAPLES Center,Friday
2012/12/22,7:00p,Chicago Bulls,75.0,Atlanta Hawks,92.0,,"17,782",Philips Arena,Saturday
2012/12/22,7:00p,Detroit Pistons,96.0,Washington Wizards,87.0,,"13,104",Verizon Center,Saturday
2012/12/22,7:30p,Utah Jazz,89.0,Miami Heat,105.0,,"20,087",AmericanAirlines Arena,Saturday
2012/12/22,8:00p,Memphis Grizzlies,96.0,Houston Rockets,121.0,,"18,029",Toyota Center,Saturday
2012/12/22,8:00p,Indiana Pacers,81.0,New Orleans Hornets,75.0,,"15,042",New Orleans Arena,Saturday
2012/12/22,8:30p,Cleveland Cavaliers,94.0,Milwaukee Bucks,82.0,,"14,176",BMO Harris Bradley Center,Saturday
2012/12/22,9:00p,Charlotte Bobcats,88.0,Denver Nuggets,110.0,,"17,555",Pepsi Center,Saturday
2012/12/22,10:00p,Phoenix Suns,93.0,Portland Trail Blazers,96.0,,"19,746",Rose Garden Arena,Saturday
2012/12/22,10:30p,Los Angeles Lakers,118.0,Golden State Warriors,115.0,OT,"19,596",Oracle Arena,Saturday
2012/12/23,3:00p,Philadelphia 76ers,92.0,Brooklyn Nets,95.0,,"17,732",Barclays Center,Sunday
2012/12/23,5:00p,Minnesota Timberwolves,91.0,New York Knicks,94.0,,"19,033",Madison Square Garden (IV),Sunday
2012/12/23,6:00p,Utah Jazz,97.0,Orlando Magic,93.0,,"17,721",Amway Center,Sunday
2012/12/23,7:00p,Dallas Mavericks,91.0,San Antonio Spurs,129.0,,"18,581",AT&T Center,Sunday
2012/12/23,8:00p,Los Angeles Clippers,103.0,Phoenix Suns,77.0,,"14,741",US Airways Center,Sunday
2012/12/23,9:00p,Portland Trail Blazers,96.0,Sacramento Kings,108.0,,"13,244",Sleep Train Arena,Sunday
2012/12/25,12:00p,Boston Celtics,93.0,Brooklyn Nets,76.0,,"17,732",Barclays Center,Tuesday
2012/12/25,3:00p,New York Knicks,94.0,Los Angeles Lakers,100.0,,"18,997",STAPLES Center,Tuesday
2012/12/25,5:30p,Oklahoma City Thunder,97.0,Miami Heat,103.0,,"20,300",AmericanAirlines Arena,Tuesday
2012/12/25,8:00p,Houston Rockets,120.0,Chicago Bulls,97.0,,"22,310",United Center,Tuesday
2012/12/25,10:30p,Denver Nuggets,100.0,Los Angeles Clippers,112.0,,"19,346",STAPLES Center,Tuesday
2012/12/26,7:00p,Miami Heat,105.0,Charlotte Bobcats,92.0,,"19,602",Time Warner Cable Arena,Wednesday
2012/12/26,7:00p,New Orleans Hornets,97.0,Orlando Magic,94.0,,"18,846",Amway Center,Wednesday
2012/12/26,7:00p,Cleveland Cavaliers,87.0,Washington Wizards,84.0,,"13,846",Verizon Center,Wednesday
2012/12/26,7:30p,Detroit Pistons,119.0,Atlanta Hawks,126.0,2OT,"15,182",Philips Arena,Wednesday
2012/12/26,8:00p,Philadelphia 76ers,99.0,Memphis Grizzlies,89.0,,"16,055",FedEx Forum,Wednesday
2012/12/26,8:00p,Brooklyn Nets,93.0,Milwaukee Bucks,108.0,,"13,102",BMO Harris Bradley Center,Wednesday
2012/12/26,8:00p,Houston Rockets,87.0,Minnesota Timberwolves,84.0,,"20,340",Target Center,Wednesday
2012/12/26,8:30p,Toronto Raptors,80.0,San Antonio Spurs,100.0,,"18,581",AT&T Center,Wednesday
2012/12/26,9:00p,Los Angeles Lakers,114.0,Denver Nuggets,126.0,,"19,155",Pepsi Center,Wednesday
2012/12/26,9:00p,New York Knicks,99.0,Phoenix Suns,97.0,,"15,153",US Airways Center,Wednesday
2012/12/26,9:00p,Golden State Warriors,94.0,Utah Jazz,83.0,,"19,404",EnergySolutions Arena,Wednesday
2012/12/26,10:00p,Sacramento Kings,91.0,Portland Trail Blazers,109.0,,"20,545",Rose Garden Arena,Wednesday
2012/12/27,8:00p,Dallas Mavericks,105.0,Oklahoma City Thunder,111.0,OT,"18,203",Chesapeake Energy Arena,Thursday
2012/12/27,10:30p,Boston Celtics,77.0,Los Angeles Clippers,106.0,,"19,552",STAPLES Center,Thursday
2012/12/28,7:00p,Phoenix Suns,91.0,Indiana Pacers,97.0,,"15,288",Bankers Life Fieldhouse,Friday
2012/12/28,7:00p,Orlando Magic,97.0,Washington Wizards,105.0,,"15,789",Verizon Center,Friday
2012/12/28,7:30p,Charlotte Bobcats,81.0,Brooklyn Nets,97.0,,"17,732",Barclays Center,Friday
2012/12/28,7:30p,Atlanta Hawks,102.0,Cleveland Cavaliers,94.0,,"19,443",Quicken Loans Arena,Friday
2012/12/28,7:30p,Miami Heat,99.0,Detroit Pistons,109.0,,"22,076",The Palace of Auburn Hills,Friday
2012/12/28,8:00p,Toronto Raptors,104.0,New Orleans Hornets,97.0,OT,"13,968",New Orleans Arena,Friday
2012/12/28,8:30p,Denver Nuggets,106.0,Dallas Mavericks,85.0,,"20,439",American Airlines Center,Friday
2012/12/28,8:30p,Houston Rockets,116.0,San Antonio Spurs,122.0,,"18,581",AT&T Center,Friday
2012/12/28,9:00p,Los Angeles Clippers,116.0,Utah Jazz,114.0,,"19,911",EnergySolutions Arena,Friday
2012/12/28,10:00p,New York Knicks,105.0,Sacramento Kings,106.0,,"16,407",Sleep Train Arena,Friday
2012/12/28,10:30p,Philadelphia 76ers,89.0,Golden State Warriors,96.0,,"19,596",Oracle Arena,Friday
2012/12/28,10:30p,Portland Trail Blazers,87.0,Los Angeles Lakers,104.0,,"18,997",STAPLES Center,Friday
2012/12/29,7:00p,Indiana Pacers,100.0,Atlanta Hawks,109.0,,"16,558",Philips Arena,Saturday
2012/12/29,7:00p,New Orleans Hornets,98.0,Charlotte Bobcats,95.0,,"18,110",Time Warner Cable Arena,Saturday
2012/12/29,7:00p,Toronto Raptors,123.0,Orlando Magic,88.0,,"18,846",Amway Center,Saturday
2012/12/29,7:30p,Cleveland Cavaliers,100.0,Brooklyn Nets,103.0,,"17,732",Barclays Center,Saturday
2012/12/29,8:00p,Washington Wizards,77.0,Chicago Bulls,87.0,,"22,447",United Center,Saturday
2012/12/29,8:00p,Oklahoma City Thunder,124.0,Houston Rockets,94.0,,"18,460",Toyota Center,Saturday
2012/12/29,8:00p,Denver Nuggets,72.0,Memphis Grizzlies,81.0,,"17,707",FedEx Forum,Saturday
2012/12/29,8:00p,Phoenix Suns,107.0,Minnesota Timberwolves,111.0,,"19,356",Target Center,Saturday
2012/12/29,8:30p,Miami Heat,85.0,Milwaukee Bucks,104.0,,"18,717",BMO Harris Bradley Center,Saturday
2012/12/29,10:00p,Philadelphia 76ers,85.0,Portland Trail Blazers,89.0,,"20,569",Rose Garden Arena,Saturday
2012/12/29,10:30p,Boston Celtics,83.0,Golden State Warriors,101.0,,"19,596",Oracle Arena,Saturday
2012/12/30,7:30p,San Antonio Spurs,111.0,Dallas Mavericks,86.0,,"19,928",American Airlines Center,Sunday
2012/12/30,7:30p,Milwaukee Bucks,94.0,Detroit Pistons,96.0,,"14,219",The Palace of Auburn Hills,Sunday
2012/12/30,9:00p,Boston Celtics,96.0,Sacramento Kings,118.0,,"15,305",Sleep Train Arena,Sunday
2012/12/30,9:30p,Utah Jazz,96.0,Los Angeles Clippers,107.0,,"19,111",STAPLES Center,Sunday
2012/12/31,3:00p,Charlotte Bobcats,91.0,Chicago Bulls,81.0,,"21,986",United Center,Monday
2012/12/31,3:00p,Memphis Grizzlies,83.0,Indiana Pacers,88.0,,"14,979",Bankers Life Fieldhouse,Monday
2012/12/31,5:00p,Miami Heat,112.0,Orlando Magic,110.0,OT,"19,311",Amway Center,Monday
2012/12/31,7:00p,Atlanta Hawks,104.0,Houston Rockets,123.0,,"18,160",Toyota Center,Monday
2012/12/31,7:00p,Brooklyn Nets,73.0,San Antonio Spurs,104.0,,"18,581",AT&T Center,Monday
2012/12/31,8:00p,Phoenix Suns,96.0,Oklahoma City Thunder,114.0,,"18,203",Chesapeake Energy Arena,Monday
2013/01/01,6:00p,Dallas Mavericks,103.0,Washington Wizards,94.0,,"14,456",Verizon Center,Tuesday
2013/01/01,7:30p,Sacramento Kings,97.0,Detroit Pistons,103.0,,"12,175",The Palace of Auburn Hills,Tuesday
2013/01/01,7:30p,Portland Trail Blazers,105.0,New York Knicks,100.0,,"19,033",Madison Square Garden (IV),Tuesday
2013/01/01,8:00p,Atlanta Hawks,95.0,New Orleans Hornets,86.0,,"12,712",New Orleans Arena,Tuesday
2013/01/01,9:00p,Los Angeles Clippers,78.0,Denver Nuggets,92.0,,"19,155",Pepsi Center,Tuesday
2013/01/01,10:30p,Philadelphia 76ers,103.0,Los Angeles Lakers,99.0,,"18,997",STAPLES Center,Tuesday
2013/01/02,7:00p,Sacramento Kings,97.0,Cleveland Cavaliers,94.0,,"12,331",Quicken Loans Arena,Wednesday
2013/01/02,7:00p,Washington Wizards,81.0,Indiana Pacers,89.0,,"11,182",Bankers Life Fieldhouse,Wednesday
2013/01/02,7:00p,Chicago Bulls,96.0,Orlando Magic,94.0,,"18,846",Amway Center,Wednesday
2013/01/02,7:00p,Portland Trail Blazers,79.0,Toronto Raptors,102.0,,"18,117",Air Canada Centre,Wednesday
2013/01/02,7:30p,Memphis Grizzlies,93.0,Boston Celtics,83.0,,"18,624",TD Garden,Wednesday
2013/01/02,7:30p,Dallas Mavericks,109.0,Miami Heat,119.0,OT,"20,102",AmericanAirlines Arena,Wednesday
